--- Log started at Fri Sep 07 23:18:11 2012

000000.000|   13564.0000kb|  13564.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.399|  196580.0000kb| 183016.0000kb added| ALWAYS| Global Log Level set to WARN
000000.399|  196600.0000kb|     20.0000kb added| ALWAYS| Build Version: Version 1.0.0.146 (Aug 29 2012/11:24:47) [PUBLIC] <__MAIN__>
000000.432|  199924.0000kb|   3324.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000000.432|  199924.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("ClientZips.txt", "rt") failed: No such file or directory
000000.432|  199924.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000000.432|  199924.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "ClientZips.txt".
000000.432|  199928.0000kb|      4.0000kb added|   WARN| FileManager::Open: Can't open ClientZips.txt (from file Riot::File::InputFileStream::open)
000000.432|  199928.0000kb|      0.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.432|  199968.0000kb|     40.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.198/deploy/LolClient.exe" "216.133.234.105 5164 5QhDFdxCMyevIoz/94o8Sg== <id_removed>"
000000.433|  199984.0000kb|     16.0000kb added| ALWAYS| Started System Init
000000.434|  200100.0000kb|    116.0000kb added| ALWAYS| Maestro Init
000000.437|  200264.0000kb|    164.0000kb added| ALWAYS| Maestro completed init
000000.447|  201364.0000kb|   1100.0000kb added| ALWAYS| StartSession called
000000.447|  201364.0000kb|      0.0000kb added| ALWAYS| Started Init event arguments
000000.448|  201384.0000kb|     20.0000kb added| ALWAYS| Waiting until connection...
000000.448|  201384.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.448|  201384.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000000.448|  201384.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000000.448|  201388.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2305
000000.448|  201388.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.448|  201392.0000kb|      4.0000kb added| ALWAYS| InitRenderer() enter
000000.450|  201996.0000kb|    604.0000kb added| ALWAYS| r3dRenderLayer::Init(0x002f029a) enter
000000.469|  211536.0000kb|   9540.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000001.565|  216124.0000kb|   4588.0000kb added| ALWAYS| Physical memory: 8589934592
000001.565|  216124.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.566|  216124.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.566|  216124.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.566|  216124.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 2320
000001.566|  216124.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.566|  216124.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000002.948|  219160.0000kb|   3036.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000003.682|  236312.0000kb|  17152.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000003.682|  236312.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.182/deploy/data/menu/IMEConfig.xml", "rb") failed: No such file or directory
000003.682|  236312.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000003.682|  236312.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.182/deploy/data/menu/IMEConfig.xml".
000003.682|  236312.0000kb|      0.0000kb added|   WARN| FileManager::Open: Can't open C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.182/deploy/data/menu/IMEConfig.xml (from file (null))
000003.687|  236492.0000kb|    180.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects\lol_air_client\releases\0.0.0.198\deploy\preferences\
000003.687|  236500.0000kb|      8.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(0)
000003.687|  236500.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(1)
000003.687|  236500.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(2)
000003.687|  236500.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(3)
000003.687|  236500.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(4)
000003.687|  236500.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(5)
000003.687|  236500.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(6)
000003.687|  236500.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(7)
000003.687|  236500.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(8)
000003.687|  236500.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(9)
000003.687|  236500.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(10)
000003.688|  236500.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(11)
000003.688|  236500.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(12)
000003.688|  236500.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(13)
000003.688|  236504.0000kb|      4.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(14)
000003.688|  236520.0000kb|     16.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(15)
000003.688|  236520.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(16)
000003.688|  236520.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(17)
