--- Log started at Tue Aug 07 16:42:48 2012

000000.000|   13524.0000kb|  13524.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.431|  196380.0000kb| 182856.0000kb added| ALWAYS| Global Log Level set to WARN
000000.431|  196404.0000kb|     24.0000kb added| ALWAYS| Build Version: Version 1.0.0.144 (Aug  3 2012/16:48:09) [PUBLIC] <Releases/1_144_Diana>
000000.760|  199928.0000kb|   3524.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.187/deploy/LolClient.exe" "216.133.234.135 5181 8w3mEyYAPBDQ7Zx6pDVVog== <id_removed>"
000000.761|  199932.0000kb|      4.0000kb added| ALWAYS| Started System Init
000000.766|  200048.0000kb|    116.0000kb added| ALWAYS| Maestro Init
000001.001|  200688.0000kb|    640.0000kb added| ALWAYS| Maestro completed init
000001.052|  201732.0000kb|   1044.0000kb added| ALWAYS| StartSession called
000001.052|  201740.0000kb|      8.0000kb added| ALWAYS| Started Init event arguments
000001.053|  201772.0000kb|     32.0000kb added| ALWAYS| Waiting until connection...
000001.053|  201772.0000kb|      0.0000kb added| ALWAYS| InitRender() enter
000001.094|  202396.0000kb|    624.0000kb added| ALWAYS| r3dRenderLayer::Init(0x00220d26) enter
000001.683|  211972.0000kb|   9576.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000001.694|  212684.0000kb|    712.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000002.164|  223000.0000kb|  10316.0000kb added| ALWAYS| Physical memory: 8589934592
000002.164|  223000.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000002.164|  223000.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000002.164|  223000.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000002.164|  223004.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2321
000002.164|  223004.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000002.164|  223004.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000002.455|  229968.0000kb|   6964.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
