000000.000|   86572.0000kb|  86572.0000kb added| ALWAYS| Logging started at 2013-06-30T17:42:07.943
000000.001|   86848.0000kb|    276.0000kb added| ALWAYS| Global logging level set to   WARN
000000.001|   86856.0000kb|      8.0000kb added| ALWAYS| Build Version: Version 3.8.0.228 (Jun 13 2013/12:03:57) [PUBLIC] <Releases/3.8> ChangeList: 285351
000000.027|   89172.0000kb|   2316.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.028|   89212.0000kb|     40.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.1.30/deploy/LolClient.exe" "192.64.170.202 5122 aDiZ5MEKQL9DuoaOtCy4mQ== <id_removed>"
000000.029|   89220.0000kb|      8.0000kb added| ALWAYS| Started System Init
000000.030|   89328.0000kb|    108.0000kb added| ALWAYS| Maestro Init
000000.038|   92244.0000kb|   2916.0000kb added| ALWAYS| Maestro completed init
000000.077|   93636.0000kb|   1392.0000kb added| ALWAYS| StartSession called
000000.077|   93636.0000kb|      0.0000kb added| ALWAYS| Started Init event arguments
000000.078|   93660.0000kb|     24.0000kb added| ALWAYS| Waiting until connection...
000000.078|   93664.0000kb|      4.0000kb added| ALWAYS| InitRenderer() enter
000000.078|   93868.0000kb|    204.0000kb added| ALWAYS| r3dRenderLayer::Init(0x129008e6) enter
000000.092|   96252.0000kb|   2384.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000001.131|  100168.0000kb|   3916.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.131|  100168.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.131|  100168.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 2319
