--- Log started at Sat Jun 23 18:47:33 2012

000000.000|   13084.0000kb|  13084.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.358|  195368.0000kb| 182284.0000kb added| ALWAYS| Global Log Level set to WARN
000000.358|  195392.0000kb|     24.0000kb added| ALWAYS| Build Version: Version 1.0.0.141 (Jun 15 2012/17:03:43) [PUBLIC] <__LIVE__>
000000.391|  198952.0000kb|   3560.0000kb added| ALWAYS| 8394 LoLLauncher.exe C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.154/deploy/LolClient.exe spectator 216.133.234.17:8088 BlDEQ725See+xIY3KptmcwdHkb60IFKo 427324297 NA1 
000000.422|  199776.0000kb|    824.0000kb added| ALWAYS| Started ReplayDownloadManager thread.
000000.422|  199800.0000kb|     24.0000kb added| ALWAYS| ==== Fetch MetaData Phase ====
000000.422|  199800.0000kb|      0.0000kb added| ALWAYS| ---- Waiting to fetch 5000
000000.422|  199800.0000kb|      0.0000kb added| ALWAYS| Started System Init
000000.422|  199800.0000kb|      0.0000kb added| ALWAYS| Maestro Init
000000.472|  200256.0000kb|    456.0000kb added| ALWAYS| Maestro completed init
000000.472|  200256.0000kb|      0.0000kb added| ALWAYS| Replay mode
000000.478|  200460.0000kb|    204.0000kb added| ALWAYS| StartSession called
000000.478|  200472.0000kb|     12.0000kb added| ALWAYS| Started Init event arguments
000000.479|  200500.0000kb|     28.0000kb added| ALWAYS| Waiting until connection...
000000.479|  200500.0000kb|      0.0000kb added| ALWAYS| InitRender() enter
000000.482|  201120.0000kb|    620.0000kb added| ALWAYS| r3dRenderLayer::Init(0x0027092e) enter
000000.502|  210488.0000kb|   9368.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000000.519|  211132.0000kb|    644.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000001.291|  228108.0000kb|  16976.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000001.291|  228108.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.160/deploy/data/menu/IMEConfig.xml", "rb") failed: No such file or directory
000001.291|  228108.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000001.291|  228108.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.160/deploy/data/menu/IMEConfig.xml".
000001.291|  228112.0000kb|      4.0000kb added|   WARN| FileManager::Open: Can't open C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.160/deploy/data/menu/IMEConfig.xml (from file (null))
000001.313|  229032.0000kb|    920.0000kb added| ALWAYS| Sleeping
000001.413|  229032.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000001.414|  229052.0000kb|     20.0000kb added| ALWAYS| End processing App Update
000001.414|  229052.0000kb|      0.0000kb added| ALWAYS| Sleeping
000001.513|  229052.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000001.514|  229052.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000001.514|  229052.0000kb|      0.0000kb added| ALWAYS| Sleeping
000001.613|  229052.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000001.614|  229052.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000001.614|  229052.0000kb|      0.0000kb added| ALWAYS| Sleeping
000001.666|  229340.0000kb|    288.0000kb added| ALWAYS| Physical memory: 8589934592
000001.666|  229340.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.666|  229340.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.666|  229340.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.666|  229344.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2321
000001.666|  229344.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
