--- Log started at Mon Jun 25 00:18:55 2012

000000.000|   13416.0000kb|  13416.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.343|  195596.0000kb| 182180.0000kb added| ALWAYS| Global Log Level set to WARN
000000.344|  195620.0000kb|     24.0000kb added| ALWAYS| Build Version: Version 1.0.0.141 (Jun 15 2012/17:03:43) [PUBLIC] <__LIVE__>
000000.424|  198440.0000kb|   2820.0000kb added| ALWAYS| 8394 LoLLauncher.exe C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.154/deploy/LolClient.exe 216.133.234.33 5156 dfvOe88BcKpuxVVINY0CRg== 19087802 
000000.425|  198496.0000kb|     56.0000kb added| ALWAYS| Started System Init
000000.427|  198956.0000kb|    460.0000kb added| ALWAYS| Maestro Init
000000.658|  199616.0000kb|    660.0000kb added| ALWAYS| Maestro completed init
000000.669|  200588.0000kb|    972.0000kb added| ALWAYS| StartSession called
000000.669|  200588.0000kb|      0.0000kb added| ALWAYS| Started Init event arguments
000000.670|  200612.0000kb|     24.0000kb added| ALWAYS| Waiting until connection...
000000.670|  200612.0000kb|      0.0000kb added| ALWAYS| InitRender() enter
000000.695|  201252.0000kb|    640.0000kb added| ALWAYS| r3dRenderLayer::Init(0x001100f2) enter
000000.717|  210760.0000kb|   9508.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000000.730|  211404.0000kb|    644.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000001.470|  228452.0000kb|  17048.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000001.470|  228452.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.160/deploy/data/menu/IMEConfig.xml", "rb") failed: No such file or directory
000001.470|  228452.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000001.470|  228452.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.160/deploy/data/menu/IMEConfig.xml".
000001.470|  228456.0000kb|      4.0000kb added|   WARN| FileManager::Open: Can't open C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.160/deploy/data/menu/IMEConfig.xml (from file (null))
