--- Log started at Sun Jul 01 17:31:32 2012

000000.000|   13464.0000kb|  13464.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.566|  195628.0000kb| 182164.0000kb added| ALWAYS| Global Log Level set to WARN
000000.566|  195628.0000kb|      0.0000kb added| ALWAYS| Build Version: Version 1.0.0.141 (Jun 28 2012/21:34:11) [PUBLIC] <__LIVE__>
000000.733|  199256.0000kb|   3628.0000kb added| ALWAYS| 8394 LoLLauncher.exe C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.158/deploy/LolClient.exe 216.133.234.94 5103 SnqXmwa5gVLEZTWrQ9u2xw== 19087802 
000000.734|  199264.0000kb|      8.0000kb added| ALWAYS| Started System Init
000000.736|  199348.0000kb|     84.0000kb added| ALWAYS| Maestro Init
000002.994|  199732.0000kb|    384.0000kb added| ALWAYS| Maestro completed init
000003.015|  200804.0000kb|   1072.0000kb added| ALWAYS| StartSession called
000003.015|  200808.0000kb|      4.0000kb added| ALWAYS| Started Init event arguments
000003.015|  200840.0000kb|     32.0000kb added| ALWAYS| Waiting until connection...
000003.015|  200840.0000kb|      0.0000kb added| ALWAYS| InitRender() enter
000003.018|  201460.0000kb|    620.0000kb added| ALWAYS| r3dRenderLayer::Init(0x009909ca) enter
000003.365|  219176.0000kb|  17716.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000003.378|  219888.0000kb|    712.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000004.021|  234384.0000kb|  14496.0000kb added| ALWAYS| Physical memory: 8589934592
000004.021|  234384.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000004.021|  234384.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000004.021|  234384.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000004.022|  234404.0000kb|     20.0000kb added| ALWAYS| Measured processor speed: 2322
000004.022|  234404.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000004.022|  234404.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000004.105|  237052.0000kb|   2648.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000004.105|  237052.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.162/deploy/data/menu/IMEConfig.xml", "rb") failed: No such file or directory
000004.106|  237052.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000004.106|  237052.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.162/deploy/data/menu/IMEConfig.xml".
000004.106|  237056.0000kb|      4.0000kb added|   WARN| FileManager::Open: Can't open C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.162/deploy/data/menu/IMEConfig.xml (from file (null))
000004.404|  239180.0000kb|   2124.0000kb added| ALWAYS| Connected
000004.404|  239180.0000kb|      0.0000kb added| ALWAYS| Received client ID
000004.404|  239180.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000004.404|  239180.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000004.404|  239180.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000004.404|  239180.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000004.404|  239180.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 2328
000004.404|  239180.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000004.404|  239180.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000004.404|  239180.0000kb|      0.0000kb added| ALWAYS| Started Init render
000004.405|  239192.0000kb|     12.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects\lol_air_client\releases\0.0.0.158\deploy\preferences\
000004.405|  239204.0000kb|     12.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(0)
000004.405|  239204.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(1)
000004.405|  239204.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(2)
000004.405|  239204.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(3)
000004.405|  239204.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(4)
000004.405|  239204.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(5)
000004.405|  239204.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(6)
000004.405|  239204.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(7)
000004.405|  239204.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(8)
000004.406|  239204.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(9)
000004.406|  239204.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(10)
000004.406|  239204.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(11)
000004.406|  239204.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(12)
000004.406|  239204.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(13)
000004.406|  239208.0000kb|      4.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(14)
000004.406|  239216.0000kb|      8.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(15)
000004.406|  239216.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(16)
000004.406|  239216.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(17)
000004.406|  239216.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(18)
000004.406|  239216.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(19)
000004.406|  239216.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(20)
000004.406|  239220.0000kb|      4.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(21)
000004.406|  239220.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(22)
000004.406|  239220.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(23)
000004.406|  239220.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(24)
000004.406|  239220.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(25)
000004.406|  239220.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(26)
000004.406|  239220.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(27)
000004.406|  239220.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(28)
000004.411|  239388.0000kb|    168.0000kb added| ALWAYS| r3dRenderLayer::SetMode(XRes = 1280, YRes = 720, BPP = 32,  Flags=256, RenderPath = 101) enter
000004.411|  239388.0000kb|      0.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Enumerating Display Modes
000004.411|  239424.0000kb|     36.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Creating d3d device
000006.214|  272756.0000kb|  33332.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Initialize shaders for current rendering path
000006.281|  273660.0000kb|    904.0000kb added| ALWAYS| r3dRenderLayer::SetMode exit successfully
000006.483|  278736.0000kb|   5076.0000kb added| ALWAYS| r3dRenderLayer::RecreateOwnedResources
000006.566|  280348.0000kb|   1612.0000kb added| ALWAYS| Set focus to app
000006.566|  280348.0000kb|      0.0000kb added| ALWAYS| Input started
000006.588|  280504.0000kb|    156.0000kb added| ALWAYS| Query Status Req started
000006.598|  280532.0000kb|     28.0000kb added| ALWAYS| Receiving PKT_World_SendGameNumber, GameID :0000000019e9d69e
000006.868|  280552.0000kb|     20.0000kb added| ALWAYS| Query Status Req ended
000006.868|  280556.0000kb|      4.0000kb added| ALWAYS| Waiting for server response...
000007.568|  280556.0000kb|      0.0000kb added| ALWAYS| Receiving PKT_SynchVersionS2C_s, Server :Version 1.0.0.141 [PUBLIC]
000007.568|  280564.0000kb|      8.0000kb added| ALWAYS| Started Map Map1
000007.569|  280588.0000kb|     24.0000kb added| ALWAYS| netUID: 1 defaultname
000007.569|  280588.0000kb|      0.0000kb added| ALWAYS| Adding level zip file: Map1.zip
000007.572|  280612.0000kb|     24.0000kb added| ALWAYS| PlayGame Started
