--- Log started at Tue Jul 17 22:49:20 2012

000000.000|   13564.0000kb|  13564.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.388|  195480.0000kb| 181916.0000kb added| ALWAYS| Global Log Level set to WARN
000000.388|  195576.0000kb|     96.0000kb added| ALWAYS| Build Version: Version 1.0.0.142 (Jul  6 2012/15:00:22) [PUBLIC] <__MAIN__>
000000.417|  199068.0000kb|   3492.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.171/deploy/LolClient.exe" "216.133.234.154 5164 brOgYYQQd+i6wGrjTSR43g== <id_removed>"
000000.417|  199072.0000kb|      4.0000kb added| ALWAYS| Started System Init
000000.419|  199188.0000kb|    116.0000kb added| ALWAYS| Maestro Init
000000.495|  199356.0000kb|    168.0000kb added| ALWAYS| Maestro completed init
000000.513|  200664.0000kb|   1308.0000kb added| ALWAYS| StartSession called
000000.513|  200664.0000kb|      0.0000kb added| ALWAYS| Started Init event arguments
000000.513|  200796.0000kb|    132.0000kb added| ALWAYS| Waiting until connection...
000000.513|  200796.0000kb|      0.0000kb added| ALWAYS| InitRender() enter
000000.554|  201388.0000kb|    592.0000kb added| ALWAYS| r3dRenderLayer::Init(0x00470670) enter
000000.697|  211056.0000kb|   9668.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000000.712|  211788.0000kb|    732.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000001.607|  228932.0000kb|  17144.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000001.607|  228932.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.165/deploy/data/menu/IMEConfig.xml", "rb") failed: No such file or directory
000001.607|  228932.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000001.607|  228932.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.165/deploy/data/menu/IMEConfig.xml".
000001.607|  228936.0000kb|      4.0000kb added|   WARN| FileManager::Open: Can't open C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.165/deploy/data/menu/IMEConfig.xml (from file (null))
000001.762|  231292.0000kb|   2356.0000kb added| ALWAYS| Physical memory: 8589934592
000001.762|  231292.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.762|  231292.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.762|  231292.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.762|  231296.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2322
