--- Log started at Fri Sep 07 22:44:06 2012

000000.000|   13536.0000kb|  13536.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.465|  196416.0000kb| 182880.0000kb added| ALWAYS| Global Log Level set to WARN
000000.465|  196440.0000kb|     24.0000kb added| ALWAYS| Build Version: Version 1.0.0.146 (Aug 29 2012/11:24:47) [PUBLIC] <__MAIN__>
000000.503|  199828.0000kb|   3388.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000000.504|  199828.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("ClientZips.txt", "rt") failed: No such file or directory
000000.504|  199828.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000000.504|  199828.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "ClientZips.txt".
000000.504|  199832.0000kb|      4.0000kb added|   WARN| FileManager::Open: Can't open ClientZips.txt (from file Riot::File::InputFileStream::open)
000000.504|  199832.0000kb|      0.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.504|  199872.0000kb|     40.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.198/deploy/LolClient.exe" "216.133.234.222 5172 6wDFzRUjTqbaCpLUlWpjbQ== <id_removed>"
000000.505|  199888.0000kb|     16.0000kb added| ALWAYS| Started System Init
000000.506|  200012.0000kb|    124.0000kb added| ALWAYS| Maestro Init
000000.510|  200172.0000kb|    160.0000kb added| ALWAYS| Maestro completed init
000000.519|  201260.0000kb|   1088.0000kb added| ALWAYS| StartSession called
000000.519|  201268.0000kb|      8.0000kb added| ALWAYS| Started Init event arguments
000000.519|  201296.0000kb|     28.0000kb added| ALWAYS| Waiting until connection...
000000.519|  201296.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.519|  201296.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000000.519|  201296.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000000.519|  201300.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2322
000000.519|  201300.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.519|  201304.0000kb|      4.0000kb added| ALWAYS| InitRenderer() enter
000000.521|  201904.0000kb|    600.0000kb added| ALWAYS| r3dRenderLayer::Init(0x004f0628) enter
000000.539|  211604.0000kb|   9700.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000001.632|  215964.0000kb|   4360.0000kb added| ALWAYS| Physical memory: 8589934592
000001.632|  215964.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.632|  215964.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.632|  215964.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.632|  215964.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 2321
000001.632|  215964.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.632|  215964.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000002.978|  218904.0000kb|   2940.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
