--- Log started at Tue Aug 14 19:37:36 2012

000000.000|   13592.0000kb|  13592.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.371|  196080.0000kb| 182488.0000kb added| ALWAYS| Global Log Level set to WARN
000000.371|  196104.0000kb|     24.0000kb added| ALWAYS| Build Version: Version 1.0.0.144 (Aug  3 2012/16:48:09) [PUBLIC] <Releases/1_144_Diana>
000000.402|  199648.0000kb|   3544.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.187/deploy/LolClient.exe" "spectator 216.133.234.17:8088 w0aXar/TyrtxS/BZEOy+xIaX/IyNeS7+ 482375472 <id_removed>"
000000.411|  200644.0000kb|    996.0000kb added| ALWAYS| Started ReplayDownloadManager thread.
000000.411|  200660.0000kb|     16.0000kb added| ALWAYS| ==== Fetch MetaData Phase ====
000000.411|  200660.0000kb|      0.0000kb added| ALWAYS| ---- Waiting to fetch 5000
000000.411|  200660.0000kb|      0.0000kb added| ALWAYS| Started System Init
000000.411|  200664.0000kb|      4.0000kb added| ALWAYS| Maestro Init
000000.577|  201256.0000kb|    592.0000kb added| ALWAYS| Maestro completed init
000000.577|  201256.0000kb|      0.0000kb added| ALWAYS| Replay mode
000000.584|  201452.0000kb|    196.0000kb added| ALWAYS| StartSession called
000000.584|  201468.0000kb|     16.0000kb added| ALWAYS| Started Init event arguments
000000.585|  201500.0000kb|     32.0000kb added| ALWAYS| Waiting until connection...
000000.585|  201500.0000kb|      0.0000kb added| ALWAYS| InitRender() enter
000000.587|  202116.0000kb|    616.0000kb added| ALWAYS| r3dRenderLayer::Init(0x002905e8) enter
000000.613|  219956.0000kb|  17840.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000000.628|  220616.0000kb|    660.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000001.414|  237792.0000kb|  17176.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000001.414|  237792.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.174/deploy/data/menu/IMEConfig.xml", "rb") failed: No such file or directory
000001.414|  237792.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000001.414|  237792.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.174/deploy/data/menu/IMEConfig.xml".
000001.414|  237796.0000kb|      4.0000kb added|   WARN| FileManager::Open: Can't open C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.174/deploy/data/menu/IMEConfig.xml (from file (null))
000001.439|  238828.0000kb|   1032.0000kb added| ALWAYS| Sleeping
000001.539|  238828.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000001.539|  238836.0000kb|      8.0000kb added| ALWAYS| End processing App Update
000001.539|  238836.0000kb|      0.0000kb added| ALWAYS| Sleeping
000001.619|  239024.0000kb|    188.0000kb added| ALWAYS| Physical memory: 8589934592
000001.619|  239024.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.619|  239024.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.619|  239024.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.620|  239028.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2333
000001.620|  239028.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.620|  239028.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000001.639|  238960.0000kb|    -68.0000kb added| ALWAYS| Start processing App Update
000001.639|  238960.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000001.639|  238960.0000kb|      0.0000kb added| ALWAYS| Sleeping
000001.739|  238960.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000001.739|  238960.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000001.739|  238960.0000kb|      0.0000kb added| ALWAYS| Sleeping
000001.839|  238960.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000001.839|  238960.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000001.839|  238960.0000kb|      0.0000kb added| ALWAYS| Sleeping
000001.939|  238960.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000001.939|  238960.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000001.939|  238960.0000kb|      0.0000kb added| ALWAYS| Sleeping
000002.039|  238960.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000002.039|  238960.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000002.039|  238960.0000kb|      0.0000kb added| ALWAYS| Sleeping
000002.139|  238960.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000002.139|  238960.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000002.139|  238960.0000kb|      0.0000kb added| ALWAYS| Sleeping
000002.239|  238960.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000002.239|  238960.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000002.239|  238960.0000kb|      0.0000kb added| ALWAYS| Sleeping
000002.339|  238960.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000002.339|  238960.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000002.339|  238960.0000kb|      0.0000kb added| ALWAYS| Sleeping
000002.439|  238960.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000002.439|  238960.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000002.439|  238960.0000kb|      0.0000kb added| ALWAYS| Sleeping
000002.539|  238960.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000002.539|  238960.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000002.539|  238960.0000kb|      0.0000kb added| ALWAYS| Sleeping
000002.639|  238960.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000002.639|  238960.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000002.639|  238960.0000kb|      0.0000kb added| ALWAYS| Sleeping
000002.739|  238960.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000002.739|  238960.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000002.739|  238960.0000kb|      0.0000kb added| ALWAYS| Sleeping
000002.839|  238960.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000002.839|  238960.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000002.839|  238960.0000kb|      0.0000kb added| ALWAYS| Sleeping
000002.939|  238960.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000002.939|  238960.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000002.939|  238960.0000kb|      0.0000kb added| ALWAYS| Sleeping
000003.039|  238960.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000003.039|  238960.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000003.039|  238960.0000kb|      0.0000kb added| ALWAYS| Sleeping
000003.139|  238960.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000003.139|  238960.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000003.139|  238960.0000kb|      0.0000kb added| ALWAYS| Sleeping
000003.239|  238960.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000003.239|  238960.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000003.239|  238960.0000kb|      0.0000kb added| ALWAYS| Sleeping
000003.339|  238960.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000003.339|  238960.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000003.340|  238960.0000kb|      0.0000kb added| ALWAYS| Sleeping
000003.439|  238960.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000003.439|  238960.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000003.439|  238960.0000kb|      0.0000kb added| ALWAYS| Sleeping
000003.539|  238960.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000003.539|  238960.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000003.540|  238960.0000kb|      0.0000kb added| ALWAYS| Sleeping
000003.639|  238960.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000003.639|  238960.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000003.639|  238960.0000kb|      0.0000kb added| ALWAYS| Sleeping
000003.739|  238960.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000003.739|  238960.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000003.739|  238960.0000kb|      0.0000kb added| ALWAYS| Sleeping
000003.839|  238960.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000003.839|  238960.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000003.840|  238960.0000kb|      0.0000kb added| ALWAYS| Sleeping
000003.939|  238960.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000003.939|  238960.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000003.940|  238960.0000kb|      0.0000kb added| ALWAYS| Sleeping
000004.039|  238960.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000004.039|  238960.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000004.040|  238960.0000kb|      0.0000kb added| ALWAYS| Sleeping
000004.139|  238960.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000004.139|  238960.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000004.139|  238960.0000kb|      0.0000kb added| ALWAYS| Sleeping
000004.239|  238960.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000004.239|  238960.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000004.239|  238960.0000kb|      0.0000kb added| ALWAYS| Sleeping
000004.339|  238960.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000004.339|  238960.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000004.340|  238960.0000kb|      0.0000kb added| ALWAYS| Sleeping
000004.439|  238960.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000004.439|  238960.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000004.440|  238960.0000kb|      0.0000kb added| ALWAYS| Sleeping
000004.539|  238960.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000004.539|  238960.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000004.540|  238960.0000kb|      0.0000kb added| ALWAYS| Sleeping
000004.639|  238960.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000004.639|  238960.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000004.640|  238960.0000kb|      0.0000kb added| ALWAYS| Sleeping
000004.739|  238960.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000004.740|  238960.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000004.740|  238960.0000kb|      0.0000kb added| ALWAYS| Sleeping
000004.839|  238960.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000004.839|  238960.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000004.840|  238960.0000kb|      0.0000kb added| ALWAYS| Sleeping
000004.939|  238960.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000004.939|  238960.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000004.940|  238960.0000kb|      0.0000kb added| ALWAYS| Sleeping
000005.039|  238960.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000005.039|  238960.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000005.040|  238960.0000kb|      0.0000kb added| ALWAYS| Sleeping
000005.139|  238960.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000005.139|  238960.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000005.140|  238960.0000kb|      0.0000kb added| ALWAYS| Sleeping
000005.239|  238960.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000005.239|  238960.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000005.240|  238960.0000kb|      0.0000kb added| ALWAYS| Sleeping
000005.339|  238960.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000005.340|  238960.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000005.340|  238960.0000kb|      0.0000kb added| ALWAYS| Sleeping
000005.439|  238968.0000kb|      8.0000kb added| ALWAYS| Start processing App Update
000005.440|  238968.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000005.440|  238968.0000kb|      0.0000kb added| ALWAYS| Sleeping
000005.539|  238852.0000kb|   -116.0000kb added| ALWAYS| Start processing App Update
000005.540|  238852.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000005.540|  238852.0000kb|      0.0000kb added| ALWAYS| Sleeping
000005.555|  238856.0000kb|      4.0000kb added| ALWAYS| Spectator server version retrieved: 1.62.12
000005.639|  238864.0000kb|      8.0000kb added| ALWAYS| Start processing App Update
000005.640|  238864.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000005.640|  238864.0000kb|      0.0000kb added| ALWAYS| Sleeping
000005.712|  238932.0000kb|     68.0000kb added| ALWAYS| Replay metadata retrieved.
000005.712|  238932.0000kb|      0.0000kb added| ALWAYS| ==== Fetch Startup Chunk Phase ====
000005.739|  238940.0000kb|      8.0000kb added| ALWAYS| Start processing App Update
000005.740|  238940.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000005.740|  238940.0000kb|      0.0000kb added| ALWAYS| Replay ready.
000005.740|  238940.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000005.740|  238940.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000005.740|  238940.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000005.740|  238940.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
