--- Log started at Fri Jun 29 21:05:48 2012

000000.000|   13428.0000kb|  13428.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.732|  195568.0000kb| 182140.0000kb added| ALWAYS| Global Log Level set to WARN
000000.732|  195568.0000kb|      0.0000kb added| ALWAYS| Build Version: Version 1.0.0.141 (Jun 28 2012/21:34:11) [PUBLIC] <__LIVE__>
000000.809|  198976.0000kb|   3408.0000kb added| ALWAYS| 8394 LoLLauncher.exe C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.158/deploy/LolClient.exe spectator 216.133.234.17:8088 FjTuzrObna9CotJwXY8DDy8K8tVTRYek 432792024 NA1 
000001.145|  199816.0000kb|    840.0000kb added| ALWAYS| Started System Init
000001.145|  199816.0000kb|      0.0000kb added| ALWAYS| Maestro Init
000001.153|  199868.0000kb|     52.0000kb added| ALWAYS| Started ReplayDownloadManager thread.
000001.153|  199880.0000kb|     12.0000kb added| ALWAYS| ==== Fetch MetaData Phase ====
000001.153|  199880.0000kb|      0.0000kb added| ALWAYS| ---- Waiting to fetch 5000
000001.442|  200304.0000kb|    424.0000kb added| ALWAYS| Maestro completed init
000001.442|  200304.0000kb|      0.0000kb added| ALWAYS| Replay mode
000001.450|  200532.0000kb|    228.0000kb added| ALWAYS| StartSession called
000001.450|  200548.0000kb|     16.0000kb added| ALWAYS| Started Init event arguments
000001.450|  200580.0000kb|     32.0000kb added| ALWAYS| Waiting until connection...
000001.450|  200580.0000kb|      0.0000kb added| ALWAYS| InitRender() enter
000001.474|  201196.0000kb|    616.0000kb added| ALWAYS| r3dRenderLayer::Init(0x00f709dc) enter
000001.812|  210812.0000kb|   9616.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000001.823|  211528.0000kb|    716.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000002.408|  225284.0000kb|  13756.0000kb added| ALWAYS| Physical memory: 8589934592
000002.408|  225284.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000002.408|  225284.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000002.408|  225288.0000kb|      4.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000002.408|  225300.0000kb|     12.0000kb added| ALWAYS| Measured processor speed: 2322
000002.408|  225300.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000002.408|  225300.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000002.523|  228756.0000kb|   3456.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000002.523|  228756.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.162/deploy/data/menu/IMEConfig.xml", "rb") failed: No such file or directory
