--- Log started at Wed Jan 02 17:29:21 2013

000000.001|  200016.0000kb| 200016.0000kb added| ALWAYS| Global Log Level set to WARN
000000.001|  200104.0000kb|     88.0000kb added| ALWAYS| Build Version: Version 1.0.0.152 (Dec 18 2012/04:46:37) [PUBLIC] <Releases/1_152_Vi>
000000.026|  202908.0000kb|   2804.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.027|  202948.0000kb|     40.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.229/deploy/LolClient.exe" "216.133.234.132 5181 MjKbGJFNXt8/D5FFazHuYQ== <id_removed>"
000000.028|  202952.0000kb|      4.0000kb added| ALWAYS| Started System Init
000000.029|  203056.0000kb|    104.0000kb added| ALWAYS| Maestro Init
000000.031|  203236.0000kb|    180.0000kb added| ALWAYS| Maestro completed init
000000.050|  204264.0000kb|   1028.0000kb added| ALWAYS| StartSession called
000000.050|  204264.0000kb|      0.0000kb added| ALWAYS| Started Init event arguments
000000.050|  204284.0000kb|     20.0000kb added| ALWAYS| Waiting until connection...
000000.050|  204284.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.050|  204284.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000000.050|  204284.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000000.050|  204288.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2322
000000.050|  204288.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.050|  204292.0000kb|      4.0000kb added| ALWAYS| InitRenderer() enter
000000.052|  204856.0000kb|    564.0000kb added| ALWAYS| r3dRenderLayer::Init(0x00ca0774) enter
000000.067|  209424.0000kb|   4568.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000001.164|  213404.0000kb|   3980.0000kb added| ALWAYS| Physical memory: 8589934592
000001.164|  213404.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.164|  213404.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.164|  213404.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.164|  213404.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 2321
000001.164|  213404.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.164|  213404.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000002.748|  218076.0000kb|   4672.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (fontconfig_en_US.txt).
000003.186|  221376.0000kb|   3300.0000kb added|  ERROR| Missing file on r3dGFile open :C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.204/deploy/Data/Menu/IMEConfig.xml
000003.191|  221552.0000kb|    176.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects\lol_air_client\releases\0.0.0.229\deploy\preferences\
000003.191|  221560.0000kb|      8.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(0)
000003.191|  221560.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(1)
000003.191|  221560.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(2)
000003.191|  221560.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(3)
000003.192|  221560.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(4)
000003.192|  221560.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(5)
000003.192|  221560.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(6)
000003.192|  221560.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(7)
000003.192|  221560.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(8)
000003.192|  221560.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(9)
000003.192|  221560.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(10)
000003.192|  221560.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(11)
000003.192|  221560.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(12)
000003.192|  221560.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(13)
000003.192|  221560.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(14)
000003.192|  221580.0000kb|     20.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(15)
000003.192|  221580.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(16)
000003.192|  221580.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(17)
000003.192|  221580.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(18)
000003.192|  221580.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(19)
000003.192|  221580.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(20)
000003.192|  221584.0000kb|      4.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(21)
000003.192|  221584.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(22)
000003.192|  221584.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(23)
000003.192|  221584.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(24)
000003.192|  221584.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(25)
000003.192|  221584.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(26)
000003.192|  221584.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(27)
000003.192|  221584.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(28)
000003.192|  221584.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(29)
000003.196|  221784.0000kb|    200.0000kb added| ALWAYS| r3dRenderLayer::SetMode(XRes = 1366, YRes = 768, BPP = 32,  Flags=256, RenderPath = 101) enter
000003.196|  221784.0000kb|      0.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Enumerating Display Modes
000003.196|  221816.0000kb|     32.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Creating d3d device
