--- Log started at Sun Dec 23 15:37:25 2012

000000.012|  202300.0000kb| 202300.0000kb added| ALWAYS| Global Log Level set to WARN
000000.012|  202304.0000kb|      4.0000kb added| ALWAYS| Build Version: Version 1.0.0.152 (Dec 18 2012/04:46:37) [PUBLIC] <Releases/1_152_Vi>
000000.040|  203760.0000kb|   1456.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.040|  203796.0000kb|     36.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.229/deploy/LolClient.exe" "spectator 216.133.234.17:8088 vD85yvKBLOCAV+a23qHfwzCFh2dq3gaj 637502591 <id_removed>"
000000.047|  204808.0000kb|   1012.0000kb added| ALWAYS| Started ReplayDownloadManager thread.
000000.047|  204820.0000kb|     12.0000kb added| ALWAYS| ==== Fetch MetaData Phase ====
000000.047|  204820.0000kb|      0.0000kb added| ALWAYS| ---- Waiting to fetch 5000
000000.048|  204820.0000kb|      0.0000kb added| ALWAYS| Started System Init
000000.048|  204820.0000kb|      0.0000kb added| ALWAYS| Maestro Init
000000.052|  204948.0000kb|    128.0000kb added| ALWAYS| Maestro completed init
000000.052|  204948.0000kb|      0.0000kb added| ALWAYS| Replay mode
000000.072|  205292.0000kb|    344.0000kb added| ALWAYS| StartSession called
000000.072|  205292.0000kb|      0.0000kb added| ALWAYS| Started Init event arguments
000000.072|  205328.0000kb|     36.0000kb added| ALWAYS| Waiting until connection...
000000.072|  205328.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.072|  205332.0000kb|      4.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000000.072|  205336.0000kb|      4.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000000.072|  205340.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2327
000000.072|  205340.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.072|  205344.0000kb|      4.0000kb added| ALWAYS| InitRenderer() enter
000000.087|  205964.0000kb|    620.0000kb added| ALWAYS| r3dRenderLayer::Init(0x001d0380) enter
000000.105|  216156.0000kb|  10192.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000001.167|  219644.0000kb|   3488.0000kb added| ALWAYS| Physical memory: 8589934592
000001.168|  219644.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.168|  219644.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.168|  219644.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.168|  219644.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 2322
000001.168|  219644.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.168|  219644.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000002.803|  224188.0000kb|   4544.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (fontconfig_en_US.txt).
000003.244|  227560.0000kb|   3372.0000kb added|  ERROR| Missing file on r3dGFile open :C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.204/deploy/Data/Menu/IMEConfig.xml
000003.249|  227828.0000kb|    268.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects\lol_air_client\releases\0.0.0.229\deploy\preferences\
000003.249|  227836.0000kb|      8.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(0)
000003.249|  227836.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(1)
000003.249|  227836.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(2)
000003.249|  227836.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(3)
000003.249|  227836.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(4)
000003.249|  227836.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(5)
000003.249|  227836.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(6)
000003.249|  227836.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(7)
000003.249|  227836.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(8)
000003.249|  227836.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(9)
000003.249|  227836.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(10)
000003.249|  227836.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(11)
000003.249|  227836.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(12)
000003.249|  227836.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(13)
000003.250|  227836.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(14)
000003.250|  227856.0000kb|     20.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(15)
000003.250|  227856.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(16)
000003.250|  227856.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(17)
000003.250|  227856.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(18)
000003.250|  227856.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(19)
000003.250|  227856.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(20)
000003.250|  227860.0000kb|      4.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(21)
000003.250|  227860.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(22)
000003.250|  227860.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(23)
000003.250|  227860.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(24)
000003.250|  227860.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(25)
000003.250|  227860.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(26)
000003.250|  227860.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(27)
000003.250|  227860.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(28)
000003.250|  227860.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(29)
000003.261|  228056.0000kb|    196.0000kb added| ALWAYS| r3dRenderLayer::SetMode(XRes = 1366, YRes = 768, BPP = 32,  Flags=256, RenderPath = 101) enter
000003.261|  228056.0000kb|      0.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Enumerating Display Modes
000003.261|  228088.0000kb|     32.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Creating d3d device
000003.825|  238076.0000kb|   9988.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Initialize shaders for current rendering path
000004.123|  240244.0000kb|   2168.0000kb added| ALWAYS| r3dRenderLayer::SetMode exit successfully
000004.259|  245476.0000kb|   5232.0000kb added| ALWAYS| r3dRenderLayer::RecreateOwnedResources
000004.582|  249856.0000kb|   4380.0000kb added| ALWAYS| Sleeping
000004.682|  249856.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000004.682|  249868.0000kb|     12.0000kb added| ALWAYS| End processing App Update
000004.682|  249868.0000kb|      0.0000kb added| ALWAYS| Sleeping
000004.782|  249868.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000004.782|  249868.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000004.782|  249868.0000kb|      0.0000kb added| ALWAYS| Sleeping
000004.882|  249868.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000004.882|  249868.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000004.882|  249868.0000kb|      0.0000kb added| ALWAYS| Sleeping
000004.982|  249868.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000004.982|  249868.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000004.982|  249868.0000kb|      0.0000kb added| ALWAYS| Sleeping
000005.082|  249900.0000kb|     32.0000kb added| ALWAYS| Start processing App Update
000005.082|  249900.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000005.082|  249900.0000kb|      0.0000kb added| ALWAYS| Sleeping
000005.144|  249896.0000kb|     -4.0000kb added| ALWAYS| Spectator server version retrieved: 1.80.54
000005.182|  249928.0000kb|     32.0000kb added| ALWAYS| Start processing App Update
000005.182|  249928.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000005.182|  249928.0000kb|      0.0000kb added| ALWAYS| Sleeping
000005.275|  249948.0000kb|     20.0000kb added| ALWAYS| Replay metadata retrieved.
000005.275|  249952.0000kb|      4.0000kb added| ALWAYS| ==== Fetch Startup Chunk Phase ====
000005.282|  249976.0000kb|     24.0000kb added| ALWAYS| Start processing App Update
000005.282|  249976.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000005.282|  249976.0000kb|      0.0000kb added| ALWAYS| Replay ready.
000005.283|  249844.0000kb|   -132.0000kb added| ALWAYS| Set focus to app
000005.283|  249844.0000kb|      0.0000kb added| ALWAYS| Input started
000005.330|  249876.0000kb|     32.0000kb added| ALWAYS| Waiting for server response...
000005.373|  249876.0000kb|      0.0000kb added| ALWAYS| ---- Waiting to fetch 5
000005.377|  249876.0000kb|      0.0000kb added| ALWAYS| ---- Downloading Chunk 1
000005.529|  250948.0000kb|   1072.0000kb added| ALWAYS| **** Request chunk 1
000005.529|  250948.0000kb|      0.0000kb added| ALWAYS| Requesting chunk id 1 of chunk type 1
000005.529|  250948.0000kb|      0.0000kb added| ALWAYS| Started new chunk.  ChunkID: 1  chunk start time: 0.000000  current time: 0.000000
000005.529|  250984.0000kb|     36.0000kb added| ALWAYS| Receiving PKT_World_SendGameNumber, GameID: 0000000025ff847f, PlatformID: NA1
000005.529|  250996.0000kb|     12.0000kb added| ALWAYS| Receiving PKT_World_SendGameNumber, GameID: 0000000025ff847f, PlatformID: NA1
000005.529|  250996.0000kb|      0.0000kb added| ALWAYS| Receiving PKT_SynchVersionS2C_s, Server :Version 1.0.0.152 [PUBLIC]
000005.529|  250996.0000kb|      0.0000kb added| ALWAYS| Started Map Map1
000005.529|  251024.0000kb|     28.0000kb added| ALWAYS| netUID: ffffffff defaultname
000005.530|  251024.0000kb|      0.0000kb added| ALWAYS| Adding level zip file: Map1.zip
000005.533|  251036.0000kb|     12.0000kb added| ALWAYS| PlayGame Started
000005.595|  254404.0000kb|   3368.0000kb added| ALWAYS| ---- Waiting to fetch 5
000005.600|  254428.0000kb|     24.0000kb added| ALWAYS| ---- Downloading Chunk 2
000005.826|  255692.0000kb|   1264.0000kb added| ALWAYS| ---- Waiting to fetch 5
000005.831|  255720.0000kb|     28.0000kb added| ALWAYS| ---- Downloading Chunk 3
000006.043|  257004.0000kb|   1284.0000kb added| ALWAYS| ---- Waiting to fetch 5
000006.048|  257036.0000kb|     32.0000kb added| ALWAYS| ---- Downloading Chunk 4
000006.231|  276252.0000kb|  19216.0000kb added| ALWAYS| ---- Waiting to fetch 5
000006.236|  276932.0000kb|    680.0000kb added| ALWAYS| ---- Downloading Chunk 5
000006.327|  289848.0000kb|  12916.0000kb added| ALWAYS| ==== Fetch All Chunks Phase ====
000006.327|  289872.0000kb|     24.0000kb added| ALWAYS| ---- Waiting to fetch 5
000006.332|  277244.0000kb| -12628.0000kb added| ALWAYS| Requesting LastAvailableChunkInfo.
000006.402|  289336.0000kb|  12092.0000kb added| ALWAYS| PlayGame Entered
000006.402|  289336.0000kb|      0.0000kb added| ALWAYS| Receiving PKT_World_SendGameNumber, GameID: 0000000025ff847f, PlatformID: NA1
000006.402|  289336.0000kb|      0.0000kb added| ALWAYS| Receiving PKT_World_SendGameNumber, GameID: 0000000025ff847f, PlatformID: NA1
000006.402|  289340.0000kb|      4.0000kb added| ALWAYS| Receiving PKT_World_SendGameNumber, GameID: 0000000025ff847f, PlatformID: NA1
000006.402|  289340.0000kb|      0.0000kb added| ALWAYS| Receiving PKT_World_SendGameNumber, GameID: 0000000025ff847f, PlatformID: NA1
000006.428|  289912.0000kb|    572.0000kb added| ALWAYS| ---- Downloading Chunk 71
000006.672|  304140.0000kb|  14228.0000kb added| ALWAYS| Receiving PKT_World_SendGameNumber, GameID: 0000000025ff847f, PlatformID: NA1
000006.765|  308040.0000kb|   3900.0000kb added| ALWAYS| ---- Downloading Keyframe 33
000006.872|  310628.0000kb|   2588.0000kb added| ALWAYS| Receiving PKT_World_SendGameNumber, GameID: 0000000025ff847f, PlatformID: NA1
000006.926|  310904.0000kb|    276.0000kb added| ALWAYS| CurRenderPipeline
000006.939|  310960.0000kb|     56.0000kb added| ALWAYS| CreateParticleSystemManager
000006.983|  311028.0000kb|     68.0000kb added| ALWAYS| ---- Waiting to fetch 10000
000007.180|  318264.0000kb|   7236.0000kb added| ALWAYS| FMOD: Attempting to load localized audio for en_US
