--- Log started at Thu Oct 11 17:40:06 2012

000000.001|  196056.0000kb| 196056.0000kb added| ALWAYS| Global Log Level set to WARN
000000.002|  196160.0000kb|    104.0000kb added| ALWAYS| Build Version: Version 1.0.0.148 (Sep 25 2012/16:52:38) [PUBLIC] <__MAIN__>
000000.033|  199528.0000kb|   3368.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.033|  199556.0000kb|     28.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.209/deploy/LolClient.exe" "216.133.234.155 5193 4q4SyMFqHKrzJikj0mgFnA== <id_removed>"
000000.034|  199560.0000kb|      4.0000kb added| ALWAYS| Started System Init
000000.035|  199664.0000kb|    104.0000kb added| ALWAYS| Maestro Init
000000.038|  199836.0000kb|    172.0000kb added| ALWAYS| Maestro completed init
000000.067|  200920.0000kb|   1084.0000kb added| ALWAYS| StartSession called
000000.067|  200928.0000kb|      8.0000kb added| ALWAYS| Started Init event arguments
000000.067|  200952.0000kb|     24.0000kb added| ALWAYS| Waiting until connection...
000000.067|  200952.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.067|  200952.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000000.068|  200952.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000000.068|  200956.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2322
000000.068|  200956.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.068|  200960.0000kb|      4.0000kb added| ALWAYS| InitRenderer() enter
000000.070|  201556.0000kb|    596.0000kb added| ALWAYS| r3dRenderLayer::Init(0x000106da) enter
000000.094|  217624.0000kb|  16068.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000001.274|  222060.0000kb|   4436.0000kb added| ALWAYS| Physical memory: 8589934592
000001.274|  222060.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.274|  222060.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.274|  222060.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.274|  222060.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 2321
000001.274|  222060.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.274|  222060.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000002.599|  225112.0000kb|   3052.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000003.338|  242572.0000kb|  17460.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects\lol_air_client\releases\0.0.0.209\deploy\preferences\
000003.338|  242576.0000kb|      4.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(0)
000003.338|  242576.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(1)
000003.338|  242576.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(2)
000003.338|  242576.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(3)
000003.338|  242576.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(4)
000003.338|  242576.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(5)
000003.339|  242576.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(6)
000003.339|  242576.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(7)
000003.339|  242576.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(8)
000003.339|  242580.0000kb|      4.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(9)
000003.339|  242580.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(10)
000003.339|  242580.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(11)
000003.339|  242580.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(12)
000003.339|  242580.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(13)
000003.339|  242580.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(14)
000003.339|  242596.0000kb|     16.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(15)
000003.339|  242596.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(16)
000003.339|  242596.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(17)
000003.339|  242596.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(18)
000003.339|  242596.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(19)
000003.339|  242596.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(20)
000003.339|  242600.0000kb|      4.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(21)
000003.339|  242600.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(22)
000003.339|  242600.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(23)
000003.339|  242600.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(24)
000003.339|  242600.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(25)
000003.339|  242600.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(26)
000003.339|  242600.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(27)
