--- Log started at Fri Jul 06 00:48:17 2012

000000.000|   13524.0000kb|  13524.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.382|  195424.0000kb| 181900.0000kb added| ALWAYS| Global Log Level set to WARN
000000.382|  195452.0000kb|     28.0000kb added| ALWAYS| Build Version: Version 1.0.0.141 (Jun 28 2012/21:34:11) [PUBLIC] <__LIVE__>
000000.420|  198920.0000kb|   3468.0000kb added| ALWAYS| 8394 LoLLauncher.exe C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.158/deploy/LolClient.exe 216.133.234.176 5166 6d6BJH/JLp/a/Pb68PGSZQ== 19087802 
000000.421|  198928.0000kb|      8.0000kb added| ALWAYS| Started System Init
000000.422|  199008.0000kb|     80.0000kb added| ALWAYS| Maestro Init
000000.626|  199532.0000kb|    524.0000kb added| ALWAYS| Maestro completed init
000000.641|  200604.0000kb|   1072.0000kb added| ALWAYS| StartSession called
000000.641|  200608.0000kb|      4.0000kb added| ALWAYS| Started Init event arguments
000000.642|  200640.0000kb|     32.0000kb added| ALWAYS| Waiting until connection...
000000.642|  200640.0000kb|      0.0000kb added| ALWAYS| InitRender() enter
000000.644|  201264.0000kb|    624.0000kb added| ALWAYS| r3dRenderLayer::Init(0x0066071e) enter
000000.663|  210816.0000kb|   9552.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000000.676|  211532.0000kb|    716.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000001.464|  228520.0000kb|  16988.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000001.464|  228520.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.162/deploy/data/menu/IMEConfig.xml", "rb") failed: No such file or directory
000001.464|  228520.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000001.464|  228520.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.162/deploy/data/menu/IMEConfig.xml".
000001.464|  228524.0000kb|      4.0000kb added|   WARN| FileManager::Open: Can't open C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.162/deploy/data/menu/IMEConfig.xml (from file (null))
000001.662|  230796.0000kb|   2272.0000kb added| ALWAYS| Physical memory: 8589934592
000001.662|  230796.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
