--- Log started at Fri Jan 04 15:22:24 2013

000000.001|  203244.0000kb| 203244.0000kb added| ALWAYS| Global Log Level set to WARN
000000.002|  203252.0000kb|      8.0000kb added| ALWAYS| Build Version: Version 1.0.0.152 (Dec 18 2012/04:46:37) [PUBLIC] <Releases/1_152_Vi>
000000.111|  206648.0000kb|   3396.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.111|  206684.0000kb|     36.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.229/deploy/LolClient.exe" "64.7.194.68 5100 HtKOzEh1gNC5hVdi7ExRIQ== <id_removed>"
000000.113|  206688.0000kb|      4.0000kb added| ALWAYS| Started System Init
000000.114|  206780.0000kb|     92.0000kb added| ALWAYS| Maestro Init
000000.118|  206976.0000kb|    196.0000kb added| ALWAYS| Maestro completed init
000000.126|  207984.0000kb|   1008.0000kb added| ALWAYS| StartSession called
000000.126|  207992.0000kb|      8.0000kb added| ALWAYS| Started Init event arguments
000000.127|  208020.0000kb|     28.0000kb added| ALWAYS| Waiting until connection...
000000.127|  208020.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.127|  208020.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000000.127|  208020.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000000.127|  208024.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2322
000000.127|  208024.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.127|  208028.0000kb|      4.0000kb added| ALWAYS| InitRenderer() enter
000000.140|  208736.0000kb|    708.0000kb added| ALWAYS| r3dRenderLayer::Init(0x001605b6) enter
000000.151|  213068.0000kb|   4332.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000001.162|  216536.0000kb|   3468.0000kb added| ALWAYS| Physical memory: 8589934592
000001.162|  216536.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.162|  216536.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.162|  216536.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.162|  216536.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 2322
000001.162|  216536.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.162|  216536.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000002.842|  221068.0000kb|   4532.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (fontconfig_en_US.txt).
