--- Log started at Fri Aug 17 13:32:27 2012

000000.000|   14668.0000kb|  14668.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.465|  197376.0000kb| 182708.0000kb added| ALWAYS| Global Log Level set to WARN
000000.466|  197400.0000kb|     24.0000kb added| ALWAYS| Build Version: Version 1.0.0.145 (Aug 10 2012/15:28:56) [PUBLIC] <__MAIN__>
000000.497|  200836.0000kb|   3436.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000000.497|  200836.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("ClientZips.txt", "rt") failed: No such file or directory
000000.497|  200836.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000000.497|  200836.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "ClientZips.txt".
000000.497|  200840.0000kb|      4.0000kb added|   WARN| FileManager::Open: Can't open ClientZips.txt (from file Riot::File::InputFileStream::open)
000000.497|  200840.0000kb|      0.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.497|  200880.0000kb|     40.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.190/deploy/LolClient.exe" "216.133.234.79 5133 CpyLq5LjLAJXAAUtp0tDbA== <id_removed>"
000000.498|  200892.0000kb|     12.0000kb added| ALWAYS| Started System Init
000000.500|  201004.0000kb|    112.0000kb added| ALWAYS| Maestro Init
000000.648|  201316.0000kb|    312.0000kb added| ALWAYS| Maestro completed init
000000.673|  202564.0000kb|   1248.0000kb added| ALWAYS| StartSession called
000000.673|  202572.0000kb|      8.0000kb added| ALWAYS| Started Init event arguments
000000.673|  202604.0000kb|     32.0000kb added| ALWAYS| Waiting until connection...
000000.673|  202604.0000kb|      0.0000kb added| ALWAYS| InitRender() enter
000000.676|  203228.0000kb|    624.0000kb added| ALWAYS| r3dRenderLayer::Init(0x005702e2) enter
000000.700|  212736.0000kb|   9508.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000000.716|  213476.0000kb|    740.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000001.552|  230656.0000kb|  17180.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000001.552|  230656.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.176/deploy/data/menu/IMEConfig.xml", "rb") failed: No such file or directory
000001.552|  230656.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
