--- Log started at Mon Dec 10 10:50:11 2012

000000.001|  199420.0000kb| 199420.0000kb added| ALWAYS| Global Log Level set to WARN
000000.002|  199504.0000kb|     84.0000kb added| ALWAYS| Build Version: Version 1.0.0.152 (Dec  3 2012/13:01:05) [PUBLIC] <Releases/1_152_Nami>
000000.043|  202384.0000kb|   2880.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.043|  202420.0000kb|     36.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.226/deploy/LolClient.exe" "216.133.234.135 5122 tFUubB6H1STtC5FPT+5UQQ== <id_removed>"
000000.044|  202428.0000kb|      8.0000kb added| ALWAYS| Started System Init
000000.045|  202536.0000kb|    108.0000kb added| ALWAYS| Maestro Init
000000.050|  202720.0000kb|    184.0000kb added| ALWAYS| Maestro completed init
000000.059|  203744.0000kb|   1024.0000kb added| ALWAYS| StartSession called
000000.059|  203752.0000kb|      8.0000kb added| ALWAYS| Started Init event arguments
000000.060|  203784.0000kb|     32.0000kb added| ALWAYS| Waiting until connection...
000000.060|  203784.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.060|  203784.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000000.060|  203784.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000000.060|  203788.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2322
000000.060|  203788.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.060|  203792.0000kb|      4.0000kb added| ALWAYS| InitRenderer() enter
000000.084|  204588.0000kb|    796.0000kb added| ALWAYS| r3dRenderLayer::Init(0x00b8056e) enter
000000.109|  222544.0000kb|  17956.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000001.168|  226156.0000kb|   3612.0000kb added| ALWAYS| Physical memory: 8589934592
000001.168|  226156.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.168|  226156.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.168|  226156.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.168|  226156.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 2321
000001.169|  226156.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.169|  226156.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000002.757|  230712.0000kb|   4556.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (fontconfig_en_US.txt).
000003.209|  233996.0000kb|   3284.0000kb added|  ERROR| Missing file on r3dGFile open :C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.202/deploy/Data/Menu/IMEConfig.xml
000003.214|  234148.0000kb|    152.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects\lol_air_client\releases\0.0.0.226\deploy\preferences\
000003.215|  234152.0000kb|      4.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(0)
000003.215|  234152.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(1)
000003.215|  234152.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(2)
000003.215|  234152.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(3)
000003.215|  234152.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(4)
000003.215|  234152.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(5)
000003.215|  234152.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(6)
000003.215|  234152.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(7)
