--- Log started at Thu Jun 28 16:08:03 2012

000000.000|   13476.0000kb|  13476.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.375|  195740.0000kb| 182264.0000kb added| ALWAYS| Global Log Level set to WARN
000000.375|  195764.0000kb|     24.0000kb added| ALWAYS| Build Version: Version 1.0.0.141 (Jun 15 2012/17:03:43) [PUBLIC] <__LIVE__>
000000.460|  198856.0000kb|   3092.0000kb added| ALWAYS| 8394 LoLLauncher.exe C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.154/deploy/LolClient.exe 216.133.234.46 5182 w+Wiu41xffWDJJO2ZVK+mg== 19087802 
000000.461|  198900.0000kb|     44.0000kb added| ALWAYS| Started System Init
000000.462|  199364.0000kb|    464.0000kb added| ALWAYS| Maestro Init
000000.609|  199636.0000kb|    272.0000kb added| ALWAYS| Maestro completed init
000000.635|  200608.0000kb|    972.0000kb added| ALWAYS| StartSession called
000000.635|  200608.0000kb|      0.0000kb added| ALWAYS| Started Init event arguments
000000.635|  200632.0000kb|     24.0000kb added| ALWAYS| Waiting until connection...
000000.635|  200632.0000kb|      0.0000kb added| ALWAYS| InitRender() enter
000000.638|  201264.0000kb|    632.0000kb added| ALWAYS| r3dRenderLayer::Init(0x00de011c) enter
000000.658|  210796.0000kb|   9532.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000000.670|  211520.0000kb|    724.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000001.455|  228860.0000kb|  17340.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000001.456|  228860.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.160/deploy/data/menu/IMEConfig.xml", "rb") failed: No such file or directory
000001.456|  228860.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000001.456|  228860.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.160/deploy/data/menu/IMEConfig.xml".
000001.456|  228864.0000kb|      4.0000kb added|   WARN| FileManager::Open: Can't open C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.160/deploy/data/menu/IMEConfig.xml (from file (null))
000001.684|  230932.0000kb|   2068.0000kb added| ALWAYS| Connected
000001.684|  230960.0000kb|     28.0000kb added| ALWAYS| Receiving PKT_World_SendGameNumber, GameID :0000000019b8b79b
000001.684|  230960.0000kb|      0.0000kb added| ALWAYS| Received client ID
000001.684|  230960.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000001.684|  230960.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.684|  230960.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.684|  230964.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2321
000001.684|  230964.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000001.684|  230964.0000kb|      0.0000kb added| ALWAYS| Started Init render
