--- Log started at Wed Jul 11 23:08:18 2012

000000.000|   13548.0000kb|  13548.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.369|  195452.0000kb| 181904.0000kb added| ALWAYS| Global Log Level set to WARN
000000.369|  195464.0000kb|     12.0000kb added| ALWAYS| Build Version: Version 1.0.0.142 (Jul  6 2012/15:00:22) [PUBLIC] <__MAIN__>
000000.397|  198968.0000kb|   3504.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.165/deploy/LolClient.exe" "66.150.148.44 5168 kfouYVxVoTPl64nAl0Ey6w== <id_removed>"
000000.398|  198972.0000kb|      4.0000kb added| ALWAYS| Started System Init
000000.400|  199084.0000kb|    112.0000kb added| ALWAYS| Maestro Init
000000.480|  199632.0000kb|    548.0000kb added| ALWAYS| Maestro completed init
000000.493|  200768.0000kb|   1136.0000kb added| ALWAYS| StartSession called
000000.493|  200768.0000kb|      0.0000kb added| ALWAYS| Started Init event arguments
000000.493|  200792.0000kb|     24.0000kb added| ALWAYS| Waiting until connection...
000000.493|  200792.0000kb|      0.0000kb added| ALWAYS| InitRender() enter
000000.496|  201412.0000kb|    620.0000kb added| ALWAYS| r3dRenderLayer::Init(0x001204d2) enter
000000.520|  210988.0000kb|   9576.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000000.537|  211724.0000kb|    736.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000001.333|  228872.0000kb|  17148.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000001.333|  228872.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.165/deploy/data/menu/IMEConfig.xml", "rb") failed: No such file or directory
000001.333|  228872.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000001.333|  228872.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.165/deploy/data/menu/IMEConfig.xml".
