--- Log started at Wed Jun 27 23:33:19 2012

000000.000|   13448.0000kb|  13448.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.370|  195596.0000kb| 182148.0000kb added| ALWAYS| Global Log Level set to WARN
000000.370|  195620.0000kb|     24.0000kb added| ALWAYS| Build Version: Version 1.0.0.141 (Jun 15 2012/17:03:43) [PUBLIC] <__LIVE__>
000000.452|  198612.0000kb|   2992.0000kb added| ALWAYS| 8394 LoLLauncher.exe C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.154/deploy/LolClient.exe 64.7.194.189 5150 e08tVQmbU4jRvuysM19RTw== 19087802 
000000.452|  198656.0000kb|     44.0000kb added| ALWAYS| Started System Init
000000.454|  199124.0000kb|    468.0000kb added| ALWAYS| Maestro Init
000000.614|  199728.0000kb|    604.0000kb added| ALWAYS| Maestro completed init
000000.625|  200660.0000kb|    932.0000kb added| ALWAYS| StartSession called
000000.625|  200676.0000kb|     16.0000kb added| ALWAYS| Started Init event arguments
000000.626|  200708.0000kb|     32.0000kb added| ALWAYS| Waiting until connection...
000000.626|  200708.0000kb|      0.0000kb added| ALWAYS| InitRender() enter
000000.628|  201320.0000kb|    612.0000kb added| ALWAYS| r3dRenderLayer::Init(0x001b0720) enter
000000.648|  209236.0000kb|   7916.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000000.665|  209964.0000kb|    728.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000001.426|  226920.0000kb|  16956.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000001.426|  226920.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.160/deploy/data/menu/IMEConfig.xml", "rb") failed: No such file or directory
000001.426|  226920.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000001.426|  226920.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.160/deploy/data/menu/IMEConfig.xml".
000001.426|  226924.0000kb|      4.0000kb added|   WARN| FileManager::Open: Can't open C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.160/deploy/data/menu/IMEConfig.xml (from file (null))
000001.654|  230516.0000kb|   3592.0000kb added| ALWAYS| Connected
000001.654|  230516.0000kb|      0.0000kb added| ALWAYS| Received client ID
000001.654|  230516.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000001.654|  230516.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.654|  230516.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.655|  230520.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2312
000001.655|  230520.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000001.655|  230520.0000kb|      0.0000kb added| ALWAYS| Started Init render
000001.655|  230532.0000kb|     12.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects\lol_air_client\releases\0.0.0.154\deploy\preferences\
000001.656|  230540.0000kb|      8.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(0)
000001.656|  230540.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(1)
000001.657|  230540.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(2)
000001.657|  230540.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(3)
000001.657|  230540.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(4)
000001.657|  230540.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(5)
000001.658|  230540.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(6)
000001.658|  230540.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(7)
000001.658|  230540.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(8)
000001.658|  230540.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(9)
000001.658|  230540.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(10)
000001.658|  230540.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(11)
000001.658|  230540.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(12)
000001.658|  230540.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(13)
000001.658|  230544.0000kb|      4.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(14)
000001.658|  230552.0000kb|      8.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(15)
000001.658|  230552.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(16)
000001.658|  230552.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(17)
000001.658|  230552.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(18)
000001.659|  230552.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(19)
000001.659|  230552.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(20)
000001.659|  230556.0000kb|      4.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(21)
000001.659|  230556.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(22)
000001.659|  230556.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(23)
000001.659|  230556.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(24)
000001.659|  230556.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(25)
000001.659|  230556.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(26)
000001.659|  230556.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(27)
000001.659|  230556.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(28)
000001.672|  230748.0000kb|    192.0000kb added| ALWAYS| r3dRenderLayer::SetMode(XRes = 1280, YRes = 720, BPP = 32,  Flags=256, RenderPath = 101) enter
000001.672|  230748.0000kb|      0.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Enumerating Display Modes
000001.672|  230784.0000kb|     36.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Creating d3d device
000001.811|  232840.0000kb|   2056.0000kb added| ALWAYS| Physical memory: 8589934592
000001.811|  232840.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.811|  232840.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.811|  232840.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.811|  232840.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 2322
000001.811|  232840.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.811|  232840.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000003.376|  256532.0000kb|  23692.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Initialize shaders for current rendering path
000003.425|  258032.0000kb|   1500.0000kb added| ALWAYS| r3dRenderLayer::SetMode exit successfully
000003.574|  263192.0000kb|   5160.0000kb added| ALWAYS| r3dRenderLayer::RecreateOwnedResources
000003.643|  264748.0000kb|   1556.0000kb added| ALWAYS| Set focus to app
000003.643|  264748.0000kb|      0.0000kb added| ALWAYS| Input started
000003.657|  264924.0000kb|    176.0000kb added| ALWAYS| Query Status Req started
000003.666|  264816.0000kb|   -108.0000kb added| ALWAYS| Receiving PKT_World_SendGameNumber, GameID :0000000019ad8fba
000003.667|  264836.0000kb|     20.0000kb added| ALWAYS| Query Status Req ended
000003.667|  264836.0000kb|      0.0000kb added| ALWAYS| Waiting for server response...
000003.866|  264836.0000kb|      0.0000kb added| ALWAYS| Receiving PKT_SynchVersionS2C_s, Server :Version 1.0.0.141 [PUBLIC]
000003.866|  264844.0000kb|      8.0000kb added| ALWAYS| Started Map Map1
000003.867|  264868.0000kb|     24.0000kb added| ALWAYS| netUID: 0 defaultname
000003.867|  264868.0000kb|      0.0000kb added| ALWAYS| Adding level zip file: Map1.zip
000003.870|  264884.0000kb|     16.0000kb added| ALWAYS| PlayGame Started
000003.993|  270040.0000kb|   5156.0000kb added| ALWAYS| PlayGame Entered
000003.993|  270300.0000kb|    260.0000kb added| ALWAYS| CurRenderPipeline
000004.017|  278876.0000kb|   8576.0000kb added| ALWAYS| CreateParticleSystemManager
000006.793|  432736.0000kb| 153860.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000006.793|  432736.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("data/items/icons2d/annieincinerate.dds", "rb") failed: No such file or directory
000006.793|  432736.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000006.793|  432736.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "data/items/icons2d/annieincinerate.dds".
000006.793|  432736.0000kb|      0.0000kb added|   WARN| FileManager::Open: Can't open data/items/icons2d/annieincinerate.dds (from file r3dTexture::LoadRawTexture)
000006.793|  432736.0000kb|      0.0000kb added|  ERROR| Can not open file <data/items/icons2d/annieincinerate.dds> *********
000006.793|  432736.0000kb|      0.0000kb added|  ERROR| Failed to load data/items/icons2d/annieincinerate.dds
000006.793|  432736.0000kb|      0.0000kb added|   WARN| r3dTexture EX: data/items/icons2d/annieincinerate.dds - not found. Dummy texture created.
000007.790|  446740.0000kb|  14004.0000kb added| ALWAYS| FMOD: Attempting to load localized audio for en_US
000007.831|  448836.0000kb|   2096.0000kb added| ALWAYS| LoLAudio::Load(): Successfully loaded default desired language locale: LoL_Audio_en_US.fev
000007.834|  448992.0000kb|    156.0000kb added| ALWAYS| GameWorld.Update()
000007.834|  448992.0000kb|      0.0000kb added| ALWAYS| Begin Game Object Update
000008.189|  465684.0000kb|  16692.0000kb added| ALWAYS| End Game Object Update
000009.152|  494348.0000kb|  28664.0000kb added| ALWAYS| PreloadGlobalEffects()
000009.152|  494348.0000kb|      0.0000kb added| ALWAYS| PreloadGlobalEffects
000009.622|  532880.0000kb|  38532.0000kb added| ALWAYS| PreloadGlobalEffects Finished
000009.622|  532880.0000kb|      0.0000kb added| ALWAYS| PreloadGlobalBuffAssets()
000009.734|  536748.0000kb|   3868.0000kb added| ALWAYS| ObjectManager_RegisterNetworkWorld()
000009.735|  536776.0000kb|     28.0000kb added| ALWAYS| FogOfWar::Init()
000009.738|  536892.0032kb|    116.0000kb added| ALWAYS| Gamma::CreateIAPI()
000009.739|  536904.0000kb|     12.0000kb added| ALWAYS| SimulationClock->Init()
000009.897|  561816.0000kb|  24912.0000kb added|   WARN| Flash swf data/menu/Scoreboard.swf does not have a valid _global.ContentWidth defaulting
000010.424|  604600.0000kb|  42784.0000kb added|   WARN| Flash swf data\menu\Tooltips.swf does not have a valid _global.ContentWidth defaulting
000010.428|  605044.0968kb|    444.0000kb added|   WARN| Flash swf data\menu\RainboomTooltip.swf does not have a valid _global.ContentWidth defaulting
000013.249|  648096.0000kb|  43052.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000013.249|  648096.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("data/particles/bellcurve.tga", "rb") failed: No such file or directory
000013.249|  648096.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000013.249|  648096.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "data/particles/bellcurve.tga".
000013.249|  648096.0000kb|      0.0000kb added|   WARN| FileManager::Open: Can't open data/particles/bellcurve.tga (from file r3dTexture::LoadRawTexture)
000013.249|  648096.0000kb|      0.0000kb added|  ERROR| Can not open file <data/particles/bellcurve.tga> *********
000013.249|  648096.0000kb|      0.0000kb added|  ERROR| Failed to load data/particles/bellcurve.tga
000013.249|  648096.0000kb|      0.0000kb added|   WARN| r3dTexture EX: data/particles/bellcurve.tga - not found. Dummy texture created.
000015.062|  665000.0000kb|  16904.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000015.062|  665000.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("data/particles/color-fire_energy_01.tga", "rb") failed: No such file or directory
000015.062|  665000.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000015.063|  665000.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "data/particles/color-fire_energy_01.tga".
000015.063|  665000.0000kb|      0.0000kb added|   WARN| FileManager::Open: Can't open data/particles/color-fire_energy_01.tga (from file r3dTexture::LoadRawTexture)
000015.063|  665000.0000kb|      0.0000kb added|  ERROR| Can not open file <data/particles/color-fire_energy_01.tga> *********
000015.063|  665000.0000kb|      0.0000kb added|  ERROR| Failed to load data/particles/color-fire_energy_01.tga
000015.063|  665000.0000kb|      0.0000kb added|   WARN| r3dTexture EX: data/particles/color-fire_energy_01.tga - not found. Dummy texture created.
000019.173|  716280.0000kb|  51280.0000kb added| ALWAYS| GAMESTATE_GAMELOOP PreRender
000019.174|  716280.0000kb|      0.0000kb added| ALWAYS| GAMESTATE_GAMELOOP Render
000019.278|  733836.0032kb|  17556.0000kb added| ALWAYS| GAMESTATE_GAMELOOP FlushText
