--- Log started at Fri Sep 21 23:23:18 2012

000000.002|  195208.0000kb| 195208.0000kb added| ALWAYS| Global Log Level set to WARN
000000.002|  195304.0000kb|     96.0000kb added| ALWAYS| Build Version: Version 1.0.0.147 (Sep 18 2012/11:19:48) [PUBLIC] <Releases/1_147_Syndra>
000000.038|  198616.0000kb|   3312.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.038|  198644.0000kb|     28.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.203/deploy/LolClient.exe" "216.133.234.129 5101 1mf5dqboG845qYvOP6Tb3Q== <id_removed>"
000000.040|  198648.0000kb|      4.0000kb added| ALWAYS| Started System Init
000000.042|  198760.0000kb|    112.0000kb added| ALWAYS| Maestro Init
000000.044|  198940.0000kb|    180.0000kb added| ALWAYS| Maestro completed init
000000.052|  200008.0000kb|   1068.0000kb added| ALWAYS| StartSession called
000000.052|  200016.0000kb|      8.0000kb added| ALWAYS| Started Init event arguments
000000.053|  200044.0000kb|     28.0000kb added| ALWAYS| Waiting until connection...
000000.053|  200044.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.053|  200044.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000000.053|  200044.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000000.053|  200044.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 2320
000000.053|  200044.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.053|  200048.0000kb|      4.0000kb added| ALWAYS| InitRenderer() enter
000000.055|  200640.0000kb|    592.0000kb added| ALWAYS| r3dRenderLayer::Init(0x003509c0) enter
000000.075|  210048.0000kb|   9408.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000001.169|  214108.0000kb|   4060.0000kb added| ALWAYS| Physical memory: 8589934592
000001.169|  214108.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.169|  214108.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.169|  214108.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.169|  214108.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 2322
000001.169|  214108.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.169|  214108.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000002.589|  217228.0000kb|   3120.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000003.331|  234480.0000kb|  17252.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects\lol_air_client\releases\0.0.0.203\deploy\preferences\
000003.332|  234496.0000kb|     16.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(0)
000003.332|  234496.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(1)
000003.332|  234496.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(2)
000003.332|  234496.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(3)
000003.332|  234496.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(4)
000003.332|  234496.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(5)
000003.332|  234496.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(6)
000003.332|  234496.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(7)
000003.332|  234496.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(8)
000003.332|  234496.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(9)
000003.332|  234496.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(10)
000003.332|  234496.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(11)
000003.332|  234496.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(12)
000003.332|  234496.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(13)
000003.332|  234504.0000kb|      8.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(14)
000003.332|  234512.0000kb|      8.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(15)
000003.332|  234512.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(16)
000003.332|  234512.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(17)
000003.332|  234512.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(18)
000003.332|  234512.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(19)
000003.332|  234512.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(20)
000003.332|  234512.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(21)
000003.332|  234512.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(22)
000003.332|  234512.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(23)
000003.332|  234512.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(24)
000003.332|  234512.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(25)
000003.332|  234512.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(26)
000003.332|  234512.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(27)
000003.332|  234512.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(28)
