--- Log started at Mon Sep 10 16:20:48 2012

000000.000|   13520.0000kb|  13520.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.436|  196500.0000kb| 182980.0000kb added| ALWAYS| Global Log Level set to WARN
000000.436|  196524.0000kb|     24.0000kb added| ALWAYS| Build Version: Version 1.0.0.146 (Aug 29 2012/11:24:47) [PUBLIC] <__MAIN__>
000000.466|  199988.0000kb|   3464.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000000.466|  199988.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("ClientZips.txt", "rt") failed: No such file or directory
000000.466|  199988.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000000.466|  199988.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "ClientZips.txt".
000000.466|  199992.0000kb|      4.0000kb added|   WARN| FileManager::Open: Can't open ClientZips.txt (from file Riot::File::InputFileStream::open)
000000.466|  199992.0000kb|      0.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.466|  200032.0000kb|     40.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.198/deploy/LolClient.exe" "64.7.194.185 5207 5a55l+EW6UophZgI27cOZQ== <id_removed>"
000000.467|  200048.0000kb|     16.0000kb added| ALWAYS| Started System Init
000000.469|  200172.0000kb|    124.0000kb added| ALWAYS| Maestro Init
000000.473|  200336.0000kb|    164.0000kb added| ALWAYS| Maestro completed init
000000.484|  201428.0000kb|   1092.0000kb added| ALWAYS| StartSession called
000000.484|  201436.0000kb|      8.0000kb added| ALWAYS| Started Init event arguments
000000.484|  201464.0000kb|     28.0000kb added| ALWAYS| Waiting until connection...
000000.484|  201464.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.484|  201464.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000000.484|  201464.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000000.484|  201468.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2321
000000.484|  201468.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.484|  201472.0000kb|      4.0000kb added| ALWAYS| InitRenderer() enter
000000.486|  202052.0000kb|    580.0000kb added| ALWAYS| r3dRenderLayer::Init(0x06c80724) enter
000000.505|  209972.0000kb|   7920.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000001.598|  214228.0000kb|   4256.0000kb added| ALWAYS| Physical memory: 8589934592
000001.598|  214228.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
