--- Log started at Thu Sep 06 16:13:20 2012

000000.000|   13500.0000kb|  13500.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.387|  196492.0000kb| 182992.0000kb added| ALWAYS| Global Log Level set to WARN
000000.387|  196516.0000kb|     24.0000kb added| ALWAYS| Build Version: Version 1.0.0.146 (Aug 29 2012/11:24:47) [PUBLIC] <__MAIN__>
000000.414|  199832.0000kb|   3316.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000000.414|  199832.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("ClientZips.txt", "rt") failed: No such file or directory
000000.414|  199832.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000000.414|  199832.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "ClientZips.txt".
000000.414|  199836.0000kb|      4.0000kb added|   WARN| FileManager::Open: Can't open ClientZips.txt (from file Riot::File::InputFileStream::open)
000000.415|  199836.0000kb|      0.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.415|  199876.0000kb|     40.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.198/deploy/LolClient.exe" "216.133.234.170 5130 VZWOztJU2RNhj9RuTu+/bw== <id_removed>"
000000.416|  199892.0000kb|     16.0000kb added| ALWAYS| Started System Init
000000.417|  200008.0000kb|    116.0000kb added| ALWAYS| Maestro Init
000000.419|  200288.0000kb|    280.0000kb added| ALWAYS| Maestro completed init
000000.429|  201380.0000kb|   1092.0000kb added| ALWAYS| StartSession called
000000.429|  201388.0000kb|      8.0000kb added| ALWAYS| Started Init event arguments
000000.430|  201416.0000kb|     28.0000kb added| ALWAYS| Waiting until connection...
000000.430|  201416.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.430|  201416.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000000.430|  201416.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000000.430|  201420.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2321
000000.430|  201420.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.430|  201424.0000kb|      4.0000kb added| ALWAYS| InitRenderer() enter
000000.432|  202028.0000kb|    604.0000kb added| ALWAYS| r3dRenderLayer::Init(0x00380634) enter
000000.449|  211432.0000kb|   9404.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000001.543|  215716.0000kb|   4284.0000kb added| ALWAYS| Physical memory: 8589934592
000001.543|  215716.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.543|  215716.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.544|  215716.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.544|  215716.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 2322
000001.544|  215716.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.544|  215716.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000002.904|  218824.0000kb|   3108.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000003.632|  235968.0000kb|  17144.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000003.632|  235968.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.182/deploy/data/menu/IMEConfig.xml", "rb") failed: No such file or directory
000003.632|  235968.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000003.632|  235968.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.182/deploy/data/menu/IMEConfig.xml".
000003.632|  235968.0000kb|      0.0000kb added|   WARN| FileManager::Open: Can't open C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.182/deploy/data/menu/IMEConfig.xml (from file (null))
000003.637|  236148.0000kb|    180.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects\lol_air_client\releases\0.0.0.198\deploy\preferences\
000003.637|  236156.0000kb|      8.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(0)
000003.637|  236156.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(1)
000003.637|  236156.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(2)
000003.637|  236156.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(3)
000003.637|  236156.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(4)
000003.637|  236156.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(5)
000003.637|  236156.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(6)
000003.638|  236156.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(7)
000003.638|  236156.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(8)
000003.638|  236156.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(9)
000003.638|  236156.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(10)
000003.638|  236156.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(11)
000003.638|  236156.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(12)
000003.638|  236156.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(13)
000003.638|  236160.0000kb|      4.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(14)
000003.638|  236176.0000kb|     16.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(15)
000003.638|  236176.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(16)
000003.638|  236176.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(17)
000003.638|  236176.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(18)
000003.638|  236176.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(19)
000003.638|  236176.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(20)
000003.638|  236180.0000kb|      4.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(21)
000003.638|  236180.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(22)
000003.638|  236180.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(23)
000003.638|  236180.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(24)
000003.638|  236180.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(25)
000003.638|  236180.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(26)
000003.638|  236180.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(27)
000003.638|  236180.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(28)
000003.642|  236256.0000kb|     76.0000kb added| ALWAYS| r3dRenderLayer::SetMode(XRes = 1280, YRes = 720, BPP = 32,  Flags=256, RenderPath = 101) enter
000003.642|  236256.0000kb|      0.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Enumerating Display Modes
000003.642|  236284.0000kb|     28.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Creating d3d device
000005.323|  258052.0000kb|  21768.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Initialize shaders for current rendering path
