--- Log started at Mon Aug 20 14:15:12 2012

000000.000|   13484.0000kb|  13484.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.422|  196504.0000kb| 183020.0000kb added| ALWAYS| Global Log Level set to WARN
000000.422|  196520.0000kb|     16.0000kb added| ALWAYS| Build Version: Version 1.0.0.145 (Aug 10 2012/15:28:56) [PUBLIC] <__MAIN__>
000000.458|  200824.0000kb|   4304.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000000.459|  200824.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("ClientZips.txt", "rt") failed: No such file or directory
000000.459|  200824.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000000.459|  200824.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "ClientZips.txt".
000000.459|  200828.0000kb|      4.0000kb added|   WARN| FileManager::Open: Can't open ClientZips.txt (from file Riot::File::InputFileStream::open)
000000.459|  200828.0000kb|      0.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.459|  200864.0000kb|     36.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.190/deploy/LolClient.exe" "216.133.234.192 5161 tjw+8zGWCLNTwdKo5Um8/w== <id_removed>"
000000.459|  200868.0000kb|      4.0000kb added| ALWAYS| Started System Init
000000.462|  200976.0000kb|    108.0000kb added| ALWAYS| Maestro Init
000000.644|  201312.0000kb|    336.0000kb added| ALWAYS| Maestro completed init
000000.660|  202428.0000kb|   1116.0000kb added| ALWAYS| StartSession called
000000.660|  202436.0000kb|      8.0000kb added| ALWAYS| Started Init event arguments
000000.661|  202476.0000kb|     40.0000kb added| ALWAYS| Waiting until connection...
000000.661|  202476.0000kb|      0.0000kb added| ALWAYS| InitRender() enter
000000.664|  203076.0000kb|    600.0000kb added| ALWAYS| r3dRenderLayer::Init(0x0095063e) enter
000000.730|  220904.0000kb|  17828.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000000.748|  221640.0000kb|    736.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000001.726|  238824.0000kb|  17184.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000001.726|  238824.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.176/deploy/data/menu/IMEConfig.xml", "rb") failed: No such file or directory
000001.726|  238824.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000001.726|  238824.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.176/deploy/data/menu/IMEConfig.xml".
000001.726|  238824.0000kb|      0.0000kb added|   WARN| FileManager::Open: Can't open C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.176/deploy/data/menu/IMEConfig.xml (from file (null))
000001.966|  239932.0000kb|   1108.0000kb added| ALWAYS| Connected
000001.966|  239932.0000kb|      0.0000kb added| ALWAYS| Received client ID
000001.966|  239932.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000001.966|  239932.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
