--- Log started at Wed Jul 25 01:52:27 2012

000000.000|   13588.0000kb|  13588.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.358|  195952.0000kb| 182364.0000kb added| ALWAYS| Global Log Level set to WARN
000000.358|  196016.0000kb|     64.0000kb added| ALWAYS| Build Version: Version 1.0.0.143 (Jul 18 2012/13:03:39) [PUBLIC] <__MAIN__>
000000.393|  199492.0000kb|   3476.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.176/deploy/LolClient.exe" "216.133.234.91 5105 b4l0nAAppswRq3wl1LHJgA== <id_removed>"
000000.393|  199500.0000kb|      8.0000kb added| ALWAYS| Started System Init
000000.395|  199612.0000kb|    112.0000kb added| ALWAYS| Maestro Init
000000.478|  199764.0000kb|    152.0000kb added| ALWAYS| Maestro completed init
000000.488|  200920.0000kb|   1156.0000kb added| ALWAYS| StartSession called
000000.488|  200924.0000kb|      4.0000kb added| ALWAYS| Started Init event arguments
000000.489|  200964.0000kb|     40.0000kb added| ALWAYS| Waiting until connection...
000000.489|  200964.0000kb|      0.0000kb added| ALWAYS| InitRender() enter
000000.491|  201612.0000kb|    648.0000kb added| ALWAYS| r3dRenderLayer::Init(0x005f06ee) enter
000000.520|  219752.0000kb|  18140.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000000.534|  220464.0000kb|    712.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000001.334|  237512.0000kb|  17048.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000001.334|  237512.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.170/deploy/data/menu/IMEConfig.xml", "rb") failed: No such file or directory
000001.334|  237512.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000001.334|  237512.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.170/deploy/data/menu/IMEConfig.xml".
000001.334|  237516.0000kb|      4.0000kb added|   WARN| FileManager::Open: Can't open C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.170/deploy/data/menu/IMEConfig.xml (from file (null))
000001.554|  239724.0000kb|   2208.0000kb added| ALWAYS| Connected
000001.554|  239724.0000kb|      0.0000kb added| ALWAYS| Received client ID
000001.554|  239724.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000001.554|  239724.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.554|  239724.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.555|  239728.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2301
000001.555|  239728.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000001.555|  239728.0000kb|      0.0000kb added| ALWAYS| Started Init render
000001.555|  239740.0000kb|     12.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects\lol_air_client\releases\0.0.0.176\deploy\preferences\
000001.556|  239744.0000kb|      4.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(0)
000001.556|  239744.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(1)
000001.556|  239744.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(2)
000001.556|  239744.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(3)
000001.556|  239744.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(4)
000001.556|  239744.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(5)
000001.556|  239744.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(6)
000001.556|  239744.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(7)
000001.556|  239744.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(8)
000001.556|  239744.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(9)
000001.556|  239744.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(10)
000001.556|  239744.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(11)
000001.556|  239744.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(12)
000001.557|  239744.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(13)
000001.557|  239752.0000kb|      8.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(14)
000001.557|  239760.0000kb|      8.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(15)
000001.557|  239760.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(16)
000001.557|  239760.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(17)
000001.557|  239760.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(18)
000001.557|  239760.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(19)
000001.557|  239760.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(20)
000001.557|  239764.0000kb|      4.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(21)
000001.557|  239764.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(22)
000001.557|  239764.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(23)
000001.557|  239764.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(24)
000001.557|  239764.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(25)
000001.557|  239764.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(26)
000001.557|  239764.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(27)
000001.557|  239764.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(28)
000001.565|  239956.0000kb|    192.0000kb added| ALWAYS| r3dRenderLayer::SetMode(XRes = 1280, YRes = 720, BPP = 32,  Flags=256, RenderPath = 101) enter
000001.565|  239960.0000kb|      4.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Enumerating Display Modes
000001.565|  239992.0000kb|     32.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Creating d3d device
000001.679|  241848.0000kb|   1856.0000kb added| ALWAYS| Physical memory: 8589934592
000001.679|  241848.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.679|  241848.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.679|  241848.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.679|  241848.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 2321
