--- Log started at Sat Feb 16 22:20:18 2013

000000.001|  216108.0000kb| 216108.0000kb added| ALWAYS| Global Log Level set to WARN
000000.001|  216116.0000kb|      8.0000kb added| ALWAYS| Build Version: Version 3.02.0.38 (Feb 15 2013/20:42:35) [PUBLIC] <Releases/3.02>
000000.024|  217988.0000kb|   1872.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.024|  218028.0000kb|     40.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.240/deploy/LolClient.exe" "216.133.234.132 5121 FwVJUzDYQ6wqwYwjh18xfA== <id_removed>"
000000.025|  218176.0000kb|    148.0000kb added| ALWAYS| Started System Init
000000.026|  218268.0000kb|     92.0000kb added| ALWAYS| Maestro Init
000000.029|  218436.0000kb|    168.0000kb added| ALWAYS| Maestro completed init
000000.055|  219740.0000kb|   1304.0000kb added| ALWAYS| StartSession called
000000.055|  219748.0000kb|      8.0000kb added| ALWAYS| Started Init event arguments
000000.055|  219780.0000kb|     32.0000kb added| ALWAYS| Waiting until connection...
000000.055|  219784.0000kb|      4.0000kb added| ALWAYS| InitRenderer() enter
000000.055|  219900.0000kb|    116.0000kb added| ALWAYS| r3dRenderLayer::Init(0x00280820) enter
000000.070|  222228.0000kb|   2328.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000001.133|  225792.0000kb|   3564.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.133|  225792.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.133|  225792.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 2321
000001.133|  225792.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.133|  225792.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000003.189|  237156.0000kb|  11364.0000kb added| ALWAYS| Loaded locale en_US via fontconfig
000003.194|  234372.0000kb|  -2784.0000kb added|  ERROR| Missing file on r3dGFile open :C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.212/deploy/Data/Menu/IMEConfig.xml
000003.199|  234540.0000kb|    168.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects\lol_air_client\releases\0.0.0.240\deploy\preferences\
000003.199|  234544.0000kb|      4.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(0)
000003.199|  234544.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(1)
000003.200|  234544.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(2)
000003.200|  234544.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(3)
000003.200|  234544.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(4)
000003.200|  234544.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(5)
000003.200|  234544.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(6)
000003.200|  234544.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(7)
000003.200|  234544.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(8)
000003.200|  234544.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(9)
000003.200|  234544.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(10)
000003.200|  234544.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(11)
000003.200|  234544.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(12)
000003.200|  234544.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(13)
000003.200|  234544.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(14)
000003.200|  234552.0000kb|      8.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(15)
000003.200|  234568.0000kb|     16.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(16)
000003.200|  234568.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(17)
000003.200|  234568.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(18)
000003.200|  234568.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(19)
000003.200|  234568.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(20)
000003.200|  234568.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(21)
000003.200|  234572.0000kb|      4.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(22)
000003.200|  234572.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(23)
000003.200|  234572.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(24)
000003.200|  234572.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(25)
000003.200|  234572.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(26)
000003.200|  234572.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(27)
000003.200|  234572.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(28)
000003.200|  234572.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(29)
000003.200|  234572.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(30)
000003.200|  234572.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(31)
000003.200|  234572.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(32)
000003.204|  234784.0000kb|    212.0000kb added| ALWAYS| r3dRenderLayer::SetMode(XRes = 1366, YRes = 768, BPP = 32,  Flags=256, RenderPath = 101) enter
000003.204|  234804.0000kb|     20.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Creating d3d device
000003.726|  247532.0000kb|  12728.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Initialize shaders for current rendering path
000004.441|  251152.0000kb|   3620.0000kb added| ALWAYS| r3dRenderLayer::SetMode exit successfully
000004.441|  251156.0000kb|      4.0000kb added| ALWAYS| In Riot::Win::Resize: Resizing the window and retrieving monitor info
000004.457|  251156.0000kb|      0.0000kb added| ALWAYS| In Riot::Win::Resize: Initial VideoMode(101f9898) and resolution (1366 x 768) 
000004.457|  251156.0000kb|      0.0000kb added| ALWAYS| In Riot::Win::Resize: VideoMode(101f9898) and resolution (683 x 384) 
