--- Log started at Fri Feb 01 19:02:04 2013

000000.002|  227064.0000kb| 227064.0000kb added| ALWAYS| Global Log Level set to WARN
000000.002|  227140.0000kb|     76.0000kb added| ALWAYS| Build Version: Version 3.01.0.1 (Jan 30 2013/14:10:25) [PUBLIC] <__MAIN__>
000000.061|  229588.0000kb|   2448.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.061|  229592.0000kb|      4.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.235/deploy/LolClient.exe" "spectator 216.133.234.17:8088 C0ENzH8QCoLg2ik8qZ6EWPHgmfkLAVdB 691446809 <id_removed>"
000000.067|  230568.0000kb|    976.0000kb added| ALWAYS| Started ReplayDownloadManager thread.
000000.067|  230576.0000kb|      8.0000kb added| ALWAYS| ==== Fetch MetaData Phase ====
000000.067|  230576.0000kb|      0.0000kb added| ALWAYS| ---- Waiting to fetch 5000
000000.068|  230576.0000kb|      0.0000kb added| ALWAYS| Started System Init
000000.069|  230576.0000kb|      0.0000kb added| ALWAYS| Maestro Init
000000.071|  230704.0000kb|    128.0000kb added| ALWAYS| Maestro completed init
000000.072|  230704.0000kb|      0.0000kb added| ALWAYS| Replay mode
000000.536|  232824.0000kb|   2120.0000kb added| ALWAYS| StartSession called
000000.570|  232864.0000kb|     40.0000kb added| ALWAYS| Started Init event arguments
000000.571|  232864.0000kb|      0.0000kb added| ALWAYS| Waiting until connection...
000000.571|  232864.0000kb|      0.0000kb added| ALWAYS| InitRenderer() enter
000000.571|  232948.0000kb|     84.0000kb added| ALWAYS| r3dRenderLayer::Init(0x009800f6) enter
000000.904|  235404.0000kb|   2456.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000001.557|  238068.0000kb|   2664.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.557|  238068.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.557|  238068.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 2319
000001.557|  238068.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.557|  238068.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000003.779|  242596.0000kb|   4528.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (fontconfig_en_US.txt).
000004.509|  246232.0000kb|   3636.0000kb added|  ERROR| Missing file on r3dGFile open :C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.209/deploy/Data/Menu/IMEConfig.xml
000004.514|  246376.0000kb|    144.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects\lol_air_client\releases\0.0.0.235\deploy\preferences\
000004.515|  246376.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(0)
000004.515|  246376.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(1)
000004.515|  246376.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(2)
000004.515|  246376.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(3)
000004.515|  246376.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(4)
000004.515|  246376.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(5)
000004.515|  246376.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(6)
000004.515|  246376.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(7)
000004.515|  246376.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(8)
000004.515|  246376.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(9)
000004.515|  246376.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(10)
000004.515|  246376.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(11)
