--- Log started at Sat Aug 04 22:10:01 2012

000000.000|   13508.0000kb|  13508.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.435|  196260.0000kb| 182752.0000kb added| ALWAYS| Global Log Level set to WARN
000000.435|  196284.0000kb|     24.0000kb added| ALWAYS| Build Version: Version 1.0.0.144 (Jul 31 2012/14:03:17) [PUBLIC] <__MAIN__>
000000.671|  199864.0000kb|   3580.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.186/deploy/LolClient.exe" "216.133.234.170 5167 MHtDJBDzd3hZOskRJxM0Sg== <id_removed>"
000000.672|  199868.0000kb|      4.0000kb added| ALWAYS| Started System Init
000000.674|  199988.0000kb|    120.0000kb added| ALWAYS| Maestro Init
000001.106|  200620.0000kb|    632.0000kb added| ALWAYS| Maestro completed init
000001.117|  201648.0000kb|   1028.0000kb added| ALWAYS| StartSession called
000001.117|  201660.0000kb|     12.0000kb added| ALWAYS| Started Init event arguments
000001.117|  201692.0000kb|     32.0000kb added| ALWAYS| Waiting until connection...
000001.117|  201692.0000kb|      0.0000kb added| ALWAYS| InitRender() enter
000001.120|  202312.0000kb|    620.0000kb added| ALWAYS| r3dRenderLayer::Init(0x019a00fa) enter
000001.145|  220048.0000kb|  17736.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000001.157|  220712.0000kb|    664.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000001.854|  235668.0000kb|  14956.0000kb added| ALWAYS| Physical memory: 8589934592
000001.854|  235668.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.854|  235668.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.854|  235668.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.855|  235672.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2322
000001.855|  235672.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.855|  235680.0000kb|      8.0000kb added| ALWAYS| Physical memory: 8589934592
000001.926|  238064.0000kb|   2384.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000001.926|  238064.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.172/deploy/data/menu/IMEConfig.xml", "rb") failed: No such file or directory
000001.926|  238064.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000001.926|  238064.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.172/deploy/data/menu/IMEConfig.xml".
000001.927|  238068.0000kb|      4.0000kb added|   WARN| FileManager::Open: Can't open C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.172/deploy/data/menu/IMEConfig.xml (from file (null))
000002.168|  239192.0000kb|   1124.0000kb added| ALWAYS| Connected
000002.168|  239224.0000kb|     32.0000kb added| ALWAYS| Received client ID
000002.168|  239224.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000002.168|  239224.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000002.168|  239224.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000002.168|  239224.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000002.169|  239224.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 2325
000002.169|  239224.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000002.169|  239224.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000002.169|  239224.0000kb|      0.0000kb added| ALWAYS| Started Init render
000002.169|  239236.0000kb|     12.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects\lol_air_client\releases\0.0.0.186\deploy\preferences\
000002.170|  239248.0000kb|     12.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(0)
000002.170|  239248.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(1)
000002.170|  239248.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(2)
000002.170|  239248.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(3)
000002.170|  239248.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(4)
000002.170|  239248.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(5)
000002.170|  239248.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(6)
000002.170|  239248.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(7)
000002.170|  239248.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(8)
000002.170|  239252.0000kb|      4.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(9)
000002.170|  239252.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(10)
000002.170|  239252.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(11)
000002.170|  239252.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(12)
000002.170|  239252.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(13)
000002.170|  239260.0000kb|      8.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(14)
000002.170|  239268.0000kb|      8.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(15)
000002.170|  239268.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(16)
000002.170|  239268.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(17)
000002.170|  239268.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(18)
000002.171|  239268.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(19)
