--- Log started at Sun Jun 24 21:18:46 2012

000000.000|   13384.0000kb|  13384.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.390|  195620.0000kb| 182236.0000kb added| ALWAYS| Global Log Level set to WARN
000000.390|  195644.0000kb|     24.0000kb added| ALWAYS| Build Version: Version 1.0.0.141 (Jun 15 2012/17:03:43) [PUBLIC] <__LIVE__>
000000.689|  198520.0000kb|   2876.0000kb added| ALWAYS| 8394 LoLLauncher.exe C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.154/deploy/LolClient.exe 216.133.234.133 5192 ttZvfIhTuDEcim5H82XOKw== 19087802 
000000.690|  198616.0000kb|     96.0000kb added| ALWAYS| Started System Init
000000.691|  199012.0000kb|    396.0000kb added| ALWAYS| Maestro Init
000001.681|  199616.0000kb|    604.0000kb added| ALWAYS| Maestro completed init
000001.692|  200552.0000kb|    936.0000kb added| ALWAYS| StartSession called
000001.692|  200564.0000kb|     12.0000kb added| ALWAYS| Started Init event arguments
000001.693|  200596.0000kb|     32.0000kb added| ALWAYS| Waiting until connection...
000001.693|  200596.0000kb|      0.0000kb added| ALWAYS| InitRender() enter
000001.759|  201224.0000kb|    628.0000kb added| ALWAYS| r3dRenderLayer::Init(0x000803d2) enter
000002.096|  210764.0000kb|   9540.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000002.107|  211408.0000kb|    644.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000002.163|  214912.0000kb|   3504.0000kb added| ALWAYS| Physical memory: 8589934592
000002.163|  214912.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000002.163|  214912.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000002.163|  214912.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000002.163|  214916.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2322
000002.163|  214916.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000002.163|  214916.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
