--- Log started at Wed Oct 03 19:57:44 2012

000000.001|  196224.0000kb| 196224.0000kb added| ALWAYS| Global Log Level set to WARN
000000.001|  196324.0000kb|    100.0000kb added| ALWAYS| Build Version: Version 1.0.0.148 (Sep 25 2012/16:52:38) [PUBLIC] <__MAIN__>
000000.034|  199688.0000kb|   3364.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.034|  199716.0000kb|     28.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.209/deploy/LolClient.exe" "216.133.234.193 5220 G58Q4cp9GH93o1jweeQXyA== <id_removed>"
000000.034|  199720.0000kb|      4.0000kb added| ALWAYS| Started System Init
000000.036|  199828.0000kb|    108.0000kb added| ALWAYS| Maestro Init
000000.038|  200000.0000kb|    172.0000kb added| ALWAYS| Maestro completed init
000000.046|  201080.0000kb|   1080.0000kb added| ALWAYS| StartSession called
000000.046|  201080.0000kb|      0.0000kb added| ALWAYS| Started Init event arguments
000000.047|  201096.0000kb|     16.0000kb added| ALWAYS| Waiting until connection...
000000.047|  201096.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.047|  201096.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000000.047|  201096.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000000.047|  201100.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2322
000000.047|  201100.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.047|  201104.0000kb|      4.0000kb added| ALWAYS| InitRenderer() enter
000000.049|  201696.0000kb|    592.0000kb added| ALWAYS| r3dRenderLayer::Init(0x0055067c) enter
000000.066|  211216.0000kb|   9520.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000001.155|  215864.0000kb|   4648.0000kb added| ALWAYS| Physical memory: 8589934592
000001.155|  215864.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.155|  215864.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
