--- Log started at Thu Jul 12 22:06:15 2012

000000.000|   13608.0000kb|  13608.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.375|  195452.0000kb| 181844.0000kb added| ALWAYS| Global Log Level set to WARN
000000.375|  195516.0000kb|     64.0000kb added| ALWAYS| Build Version: Version 1.0.0.142 (Jul  6 2012/15:00:22) [PUBLIC] <__MAIN__>
000000.411|  198900.0000kb|   3384.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.171/deploy/LolClient.exe" "216.133.234.151 5129 bMUDbwvvKCfosRs6gxXFuA== <id_removed>"
000000.412|  198904.0000kb|      4.0000kb added| ALWAYS| Started System Init
000000.414|  199016.0000kb|    112.0000kb added| ALWAYS| Maestro Init
000000.520|  199652.0000kb|    636.0000kb added| ALWAYS| Maestro completed init
000000.533|  200700.0000kb|   1048.0000kb added| ALWAYS| StartSession called
000000.533|  200700.0000kb|      0.0000kb added| ALWAYS| Started Init event arguments
000000.533|  200724.0000kb|     24.0000kb added| ALWAYS| Waiting until connection...
000000.533|  200724.0000kb|      0.0000kb added| ALWAYS| InitRender() enter
000000.536|  201360.0000kb|    636.0000kb added| ALWAYS| r3dRenderLayer::Init(0x00020670) enter
000000.557|  210892.0000kb|   9532.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000000.571|  211624.0000kb|    732.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000001.350|  228768.0000kb|  17144.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000001.350|  228768.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.165/deploy/data/menu/IMEConfig.xml", "rb") failed: No such file or directory
000001.350|  228768.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000001.350|  228768.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.165/deploy/data/menu/IMEConfig.xml".
000001.350|  228772.0000kb|      4.0000kb added|   WARN| FileManager::Open: Can't open C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.165/deploy/data/menu/IMEConfig.xml (from file (null))
000001.573|  230960.0000kb|   2188.0000kb added| ALWAYS| Connected
000001.573|  230988.0000kb|     28.0000kb added| ALWAYS| Receiving PKT_World_SendGameNumber, GameID :000000001a98fc93
000001.573|  230988.0000kb|      0.0000kb added| ALWAYS| Received client ID
000001.573|  230988.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000001.573|  230988.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.573|  230988.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.573|  230992.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2321
000001.573|  230992.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000001.573|  230992.0000kb|      0.0000kb added| ALWAYS| Started Init render
000001.574|  231012.0000kb|     20.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects\lol_air_client\releases\0.0.0.171\deploy\preferences\
000001.574|  231024.0000kb|     12.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(0)
000001.574|  231024.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(1)
000001.574|  231024.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(2)
000001.574|  231024.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(3)
000001.574|  231024.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(4)
000001.574|  231024.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(5)
000001.575|  231024.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(6)
000001.575|  231024.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(7)
000001.575|  231024.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(8)
000001.575|  231024.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(9)
000001.575|  231024.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(10)
000001.575|  231024.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(11)
000001.575|  231024.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(12)
000001.575|  231024.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(13)
