--- Log started at Mon Jan 21 15:00:40 2013

000000.001|  215956.0000kb| 215956.0000kb added| ALWAYS| Global Log Level set to WARN
000000.001|  215984.0000kb|     28.0000kb added| ALWAYS| Build Version: Version 1.0.0.154 (Jan 15 2013/16:06:42) [PUBLIC] <Releases/1_154_Thresh>
000000.030|  217936.0000kb|   1952.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.031|  217968.0000kb|     32.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.232/deploy/LolClient.exe" "spectator 216.133.234.17:8088 FKVked3szSQGg+bYH4opPefafBA4k1V3 676586819 <id_removed>"
000000.039|  219100.0000kb|   1132.0000kb added| ALWAYS| Started ReplayDownloadManager thread.
000000.039|  219112.0000kb|     12.0000kb added| ALWAYS| ==== Fetch MetaData Phase ====
000000.039|  219112.0000kb|      0.0000kb added| ALWAYS| ---- Waiting to fetch 5000
000000.039|  219224.0000kb|    112.0000kb added| ALWAYS| Started System Init
000000.040|  219232.0000kb|      8.0000kb added| ALWAYS| Maestro Init
000000.043|  219472.0000kb|    240.0000kb added| ALWAYS| Maestro completed init
000000.043|  219472.0000kb|      0.0000kb added| ALWAYS| Replay mode
000000.099|  219668.0000kb|    196.0000kb added| ALWAYS| StartSession called
000000.099|  219684.0000kb|     16.0000kb added| ALWAYS| Started Init event arguments
000000.099|  219720.0000kb|     36.0000kb added| ALWAYS| Waiting until connection...
000000.099|  219724.0000kb|      4.0000kb added| ALWAYS| InitRenderer() enter
000000.100|  219812.0000kb|     88.0000kb added| ALWAYS| r3dRenderLayer::Init(0x00560662) enter
000000.120|  230324.0000kb|  10512.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000001.136|  233844.0000kb|   3520.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.136|  233844.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.137|  233844.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 2321
000001.137|  233844.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.137|  233844.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000002.907|  238068.0000kb|   4224.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (fontconfig_en_US.txt).
000002.941|  241584.0000kb|   3516.0000kb added|  ERROR| Error: FontConfig(File fontconfig_en_US.txt, Line 1094) - unexpected statement
000003.382|  241472.0000kb|   -112.0000kb added|  ERROR| Missing file on r3dGFile open :C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.205/deploy/Data/Menu/IMEConfig.xml
000003.387|  241648.0000kb|    176.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects\lol_air_client\releases\0.0.0.232\deploy\preferences\
000003.387|  241652.0000kb|      4.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(0)
000003.387|  241652.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(1)
000003.387|  241652.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(2)
000003.387|  241652.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(3)
000003.387|  241652.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(4)
000003.387|  241652.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(5)
000003.387|  241652.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(6)
000003.387|  241652.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(7)
000003.387|  241652.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(8)
000003.387|  241652.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(9)
000003.387|  241652.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(10)
000003.388|  241652.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(11)
000003.388|  241652.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(12)
