--- Log started at Wed Jun 27 20:14:37 2012

000000.000|   13480.0000kb|  13480.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.371|  195724.0000kb| 182244.0000kb added| ALWAYS| Global Log Level set to WARN
000000.371|  195748.0000kb|     24.0000kb added| ALWAYS| Build Version: Version 1.0.0.141 (Jun 15 2012/17:03:43) [PUBLIC] <__LIVE__>
000000.455|  198716.0000kb|   2968.0000kb added| ALWAYS| 8394 LoLLauncher.exe C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.154/deploy/LolClient.exe spectator 216.133.234.17:8088 hBcui9WvnLq9xJJMaOlfCoWo7zhsZb0k 430643163 NA1 
000000.464|  200780.0000kb|   2064.0000kb added| ALWAYS| Started ReplayDownloadManager thread.
000000.464|  200804.0000kb|     24.0000kb added| ALWAYS| ==== Fetch MetaData Phase ====
000000.464|  200804.0000kb|      0.0000kb added| ALWAYS| ---- Waiting to fetch 5000
000000.464|  200804.0000kb|      0.0000kb added| ALWAYS| Started System Init
000000.464|  200804.0000kb|      0.0000kb added| ALWAYS| Maestro Init
000000.631|  201244.0000kb|    440.0000kb added| ALWAYS| Maestro completed init
000000.631|  201244.0000kb|      0.0000kb added| ALWAYS| Replay mode
000000.638|  201444.0000kb|    200.0000kb added| ALWAYS| StartSession called
000000.638|  201444.0000kb|      0.0000kb added| ALWAYS| Started Init event arguments
000000.639|  201468.0000kb|     24.0000kb added| ALWAYS| Waiting until connection...
000000.639|  201476.0000kb|      8.0000kb added| ALWAYS| InitRender() enter
000000.642|  202112.0000kb|    636.0000kb added| ALWAYS| r3dRenderLayer::Init(0x0065045a) enter
000000.664|  211724.0000kb|   9612.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000000.678|  212420.0000kb|    696.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
