--- Log started at Tue Jun 26 23:23:20 2012

000000.000|   13432.0000kb|  13432.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.359|  195624.0000kb| 182192.0000kb added| ALWAYS| Global Log Level set to WARN
000000.359|  195656.0000kb|     32.0000kb added| ALWAYS| Build Version: Version 1.0.0.141 (Jun 15 2012/17:03:43) [PUBLIC] <__LIVE__>
000000.445|  198656.0000kb|   3000.0000kb added| ALWAYS| 8394 LoLLauncher.exe C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.154/deploy/LolClient.exe 64.7.194.163 5110 Kj2Vs8r6jKW8X8LwrNcvWQ== 19087802 
000000.445|  198760.0000kb|    104.0000kb added| ALWAYS| Started System Init
000000.447|  199344.0000kb|    584.0000kb added| ALWAYS| Maestro Init
000000.621|  200308.0000kb|    964.0000kb added| ALWAYS| Maestro completed init
000000.632|  201228.0000kb|    920.0000kb added| ALWAYS| StartSession called
000000.632|  201236.0000kb|      8.0000kb added| ALWAYS| Started Init event arguments
000000.633|  201268.0000kb|     32.0000kb added| ALWAYS| Waiting until connection...
000000.633|  201268.0000kb|      0.0000kb added| ALWAYS| InitRender() enter
000000.636|  201900.0000kb|    632.0000kb added| ALWAYS| r3dRenderLayer::Init(0x007708c8) enter
000000.655|  211500.0000kb|   9600.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000000.666|  212152.0000kb|    652.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000001.450|  229140.0000kb|  16988.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000001.450|  229140.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.160/deploy/data/menu/IMEConfig.xml", "rb") failed: No such file or directory
000001.450|  229140.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000001.450|  229140.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.160/deploy/data/menu/IMEConfig.xml".
000001.450|  229144.0000kb|      4.0000kb added|   WARN| FileManager::Open: Can't open C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.160/deploy/data/menu/IMEConfig.xml (from file (null))
