--- Log started at Thu Aug 09 15:19:04 2012

000000.000|   13532.0000kb|  13532.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.387|  196288.0000kb| 182756.0000kb added| ALWAYS| Global Log Level set to WARN
000000.387|  196320.0000kb|     32.0000kb added| ALWAYS| Build Version: Version 1.0.0.144 (Aug  3 2012/16:48:09) [PUBLIC] <Releases/1_144_Diana>
000000.425|  200080.0000kb|   3760.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.187/deploy/LolClient.exe" "216.133.234.76 5102 b0OuU544hesdAP90WnVfsg== <id_removed>"
000000.426|  200084.0000kb|      4.0000kb added| ALWAYS| Started System Init
000000.427|  200204.0000kb|    120.0000kb added| ALWAYS| Maestro Init
000000.512|  200372.0000kb|    168.0000kb added| ALWAYS| Maestro completed init
000000.533|  201904.0000kb|   1532.0000kb added| ALWAYS| StartSession called
000000.533|  201908.0000kb|      4.0000kb added| ALWAYS| Started Init event arguments
000000.533|  201940.0000kb|     32.0000kb added| ALWAYS| Waiting until connection...
000000.533|  201940.0000kb|      0.0000kb added| ALWAYS| InitRender() enter
000000.536|  202552.0000kb|    612.0000kb added| ALWAYS| r3dRenderLayer::Init(0x02610128) enter
000000.567|  220272.0000kb|  17720.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000000.579|  220992.0000kb|    720.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000001.396|  238168.0000kb|  17176.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000001.396|  238168.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.174/deploy/data/menu/IMEConfig.xml", "rb") failed: No such file or directory
000001.396|  238168.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000001.396|  238168.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.174/deploy/data/menu/IMEConfig.xml".
000001.396|  238172.0000kb|      4.0000kb added|   WARN| FileManager::Open: Can't open C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.174/deploy/data/menu/IMEConfig.xml (from file (null))
000001.631|  239304.0000kb|   1132.0000kb added| ALWAYS| Connected
000001.631|  239304.0000kb|      0.0000kb added| ALWAYS| Received client ID
000001.631|  239304.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000001.631|  239304.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.631|  239304.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.632|  239308.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2312
000001.632|  239308.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000001.632|  239308.0000kb|      0.0000kb added| ALWAYS| Started Init render
000001.632|  239320.0000kb|     12.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects\lol_air_client\releases\0.0.0.187\deploy\preferences\
000001.633|  239332.0000kb|     12.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(0)
000001.633|  239332.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(1)
000001.633|  239332.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(2)
000001.633|  239332.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(3)
000001.633|  239332.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(4)
000001.633|  239332.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(5)
000001.633|  239332.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(6)
000001.633|  239332.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(7)
000001.633|  239332.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(8)
000001.633|  239336.0000kb|      4.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(9)
000001.633|  239336.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(10)
000001.634|  239336.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(11)
000001.634|  239336.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(12)
