--- Log started at Tue Jul 03 14:16:00 2012

000000.000|   13692.0000kb|  13692.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.412|  195640.0000kb| 181948.0000kb added| ALWAYS| Global Log Level set to WARN
000000.413|  195652.0000kb|     12.0000kb added| ALWAYS| Build Version: Version 1.0.0.141 (Jun 28 2012/21:34:11) [PUBLIC] <__LIVE__>
000000.445|  199188.0000kb|   3536.0000kb added| ALWAYS| 8394 LoLLauncher.exe C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.158/deploy/LolClient.exe spectator 216.133.234.17:8088 oOsR6bk4mgD+eU4sAYFb3LwDS7ugwRmq 436574136 NA1 
000000.455|  200208.0000kb|   1020.0000kb added| ALWAYS| Started ReplayDownloadManager thread.
000000.455|  200220.0000kb|     12.0000kb added| ALWAYS| ==== Fetch MetaData Phase ====
000000.455|  200220.0000kb|      0.0000kb added| ALWAYS| ---- Waiting to fetch 5000
000000.455|  200220.0000kb|      0.0000kb added| ALWAYS| Started System Init
000000.455|  200220.0000kb|      0.0000kb added| ALWAYS| Maestro Init
000000.635|  200672.0000kb|    452.0000kb added| ALWAYS| Maestro completed init
000000.635|  200672.0000kb|      0.0000kb added| ALWAYS| Replay mode
000000.645|  200908.0000kb|    236.0000kb added| ALWAYS| StartSession called
000000.645|  200916.0000kb|      8.0000kb added| ALWAYS| Started Init event arguments
000000.646|  200948.0000kb|     32.0000kb added| ALWAYS| Waiting until connection...
000000.646|  200948.0000kb|      0.0000kb added| ALWAYS| InitRender() enter
000000.649|  201564.0000kb|    616.0000kb added| ALWAYS| r3dRenderLayer::Init(0x00580864) enter
000000.674|  219412.0000kb|  17848.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000000.686|  220124.0000kb|    712.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000001.456|  237108.0000kb|  16984.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000001.456|  237108.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.162/deploy/data/menu/IMEConfig.xml", "rb") failed: No such file or directory
000001.456|  237108.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000001.456|  237108.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.162/deploy/data/menu/IMEConfig.xml".
000001.456|  237112.0000kb|      4.0000kb added|   WARN| FileManager::Open: Can't open C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.162/deploy/data/menu/IMEConfig.xml (from file (null))
000001.484|  238088.0000kb|    976.0000kb added| ALWAYS| Sleeping
000001.583|  238088.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000001.583|  238108.0000kb|     20.0000kb added| ALWAYS| End processing App Update
000001.583|  238108.0000kb|      0.0000kb added| ALWAYS| Sleeping
000001.683|  238108.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
