--- Log started at Wed Aug 15 19:19:25 2012

000000.000|   14428.0000kb|  14428.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.377|  196208.0000kb| 181780.0000kb added| ALWAYS| Global Log Level set to WARN
000000.378|  196240.0000kb|     32.0000kb added| ALWAYS| Build Version: Version 1.0.0.145 (Aug 10 2012/15:28:56) [PUBLIC] <__MAIN__>
000000.406|  200012.0000kb|   3772.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000000.406|  200012.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("ClientZips.txt", "rt") failed: No such file or directory
000000.406|  200012.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000000.406|  200012.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "ClientZips.txt".
000000.406|  200016.0000kb|      4.0000kb added|   WARN| FileManager::Open: Can't open ClientZips.txt (from file Riot::File::InputFileStream::open)
000000.406|  200016.0000kb|      0.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.407|  200052.0000kb|     36.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.190/deploy/LolClient.exe" "216.133.234.174 5131 Es/yGDER0BQhnr0O1teVgQ== <id_removed>"
000000.407|  200064.0000kb|     12.0000kb added| ALWAYS| Started System Init
000000.409|  200172.0000kb|    108.0000kb added| ALWAYS| Maestro Init
000000.542|  200672.0000kb|    500.0000kb added| ALWAYS| Maestro completed init
000000.560|  201736.0000kb|   1064.0000kb added| ALWAYS| StartSession called
000000.560|  201744.0000kb|      8.0000kb added| ALWAYS| Started Init event arguments
000000.561|  201776.0000kb|     32.0000kb added| ALWAYS| Waiting until connection...
000000.561|  201776.0000kb|      0.0000kb added| ALWAYS| InitRender() enter
000000.563|  202404.0000kb|    628.0000kb added| ALWAYS| r3dRenderLayer::Init(0x001a03de) enter
000000.588|  218464.0000kb|  16060.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000000.603|  219208.0000kb|    744.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000001.399|  236388.0000kb|  17180.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000001.399|  236388.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.176/deploy/data/menu/IMEConfig.xml", "rb") failed: No such file or directory
000001.399|  236388.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000001.399|  236388.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.176/deploy/data/menu/IMEConfig.xml".
000001.399|  236388.0000kb|      0.0000kb added|   WARN| FileManager::Open: Can't open C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.176/deploy/data/menu/IMEConfig.xml (from file (null))
000001.623|  239020.0000kb|   2632.0000kb added| ALWAYS| Connected
000001.623|  239020.0000kb|      0.0000kb added| ALWAYS| Received client ID
000001.623|  239020.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000001.623|  239020.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.623|  239020.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.624|  239024.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2311
000001.624|  239024.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000001.624|  239024.0000kb|      0.0000kb added| ALWAYS| Started Init render
000001.625|  239040.0000kb|     16.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects\lol_air_client\releases\0.0.0.190\deploy\preferences\
000001.625|  239052.0000kb|     12.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(0)
000001.625|  239052.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(1)
000001.625|  239052.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(2)
000001.625|  239052.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(3)
