--- Log started at Sun Sep 30 09:50:47 2012

000000.011|  197380.0000kb| 197380.0000kb added| ALWAYS| Global Log Level set to WARN
000000.011|  197464.0000kb|     84.0000kb added| ALWAYS| Build Version: Version 1.0.0.148 (Sep 25 2012/16:52:38) [PUBLIC] <__MAIN__>
000000.046|  200124.0000kb|   2660.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.047|  200152.0000kb|     28.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.205/deploy/LolClient.exe" "216.133.234.47 5176 8n+PnP2ak0BsZcgHjZtqhA== <id_removed>"
000000.048|  200156.0000kb|      4.0000kb added| ALWAYS| Started System Init
000000.049|  200264.0000kb|    108.0000kb added| ALWAYS| Maestro Init
000000.053|  200440.0000kb|    176.0000kb added| ALWAYS| Maestro completed init
000000.061|  201508.0000kb|   1068.0000kb added| ALWAYS| StartSession called
000000.061|  201520.0000kb|     12.0000kb added| ALWAYS| Started Init event arguments
000000.062|  201544.0000kb|     24.0000kb added| ALWAYS| Waiting until connection...
000000.062|  201544.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.062|  201544.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000000.062|  201544.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000000.062|  201548.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2321
000000.062|  201548.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.062|  201552.0000kb|      4.0000kb added| ALWAYS| InitRenderer() enter
000000.088|  202164.0000kb|    612.0000kb added| ALWAYS| r3dRenderLayer::Init(0x00150642) enter
000000.105|  211652.0000kb|   9488.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000001.125|  215856.0000kb|   4204.0000kb added| ALWAYS| Physical memory: 8589934592
000001.125|  215856.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.126|  215856.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
