--- Log started at Sat Jun 30 15:27:12 2012

000000.000|   13304.0000kb|  13304.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.373|  195416.0000kb| 182112.0000kb added| ALWAYS| Global Log Level set to WARN
000000.373|  195444.0000kb|     28.0000kb added| ALWAYS| Build Version: Version 1.0.0.141 (Jun 28 2012/21:34:11) [PUBLIC] <__LIVE__>
000000.415|  198032.0000kb|   2588.0000kb added| ALWAYS| 8394 LoLLauncher.exe C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.158/deploy/LolClient.exe 64.7.194.162 5122 VVeSIr+CyaKUgBcKM5j8Eg== 19087802 
000000.416|  198080.0000kb|     48.0000kb added| ALWAYS| Started System Init
000000.417|  198364.0000kb|    284.0000kb added| ALWAYS| Maestro Init
000000.588|  199128.0000kb|    764.0000kb added| ALWAYS| Maestro completed init
000000.602|  200108.0000kb|    980.0000kb added| ALWAYS| StartSession called
000000.602|  200120.0000kb|     12.0000kb added| ALWAYS| Started Init event arguments
000000.602|  200152.0000kb|     32.0000kb added| ALWAYS| Waiting until connection...
000000.603|  200152.0000kb|      0.0000kb added| ALWAYS| InitRender() enter
000000.605|  200792.0000kb|    640.0000kb added| ALWAYS| r3dRenderLayer::Init(0x00e3085a) enter
000000.632|  218520.0000kb|  17728.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000000.643|  219232.0000kb|    712.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000001.469|  236548.0000kb|  17316.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000001.469|  236548.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.162/deploy/data/menu/IMEConfig.xml", "rb") failed: No such file or directory
000001.469|  236548.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000001.469|  236548.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.162/deploy/data/menu/IMEConfig.xml".
