--- Log started at Thu Nov 01 21:23:39 2012

000000.010|  199200.0000kb| 199200.0000kb added| ALWAYS| Global Log Level set to WARN
000000.010|  199308.0000kb|    108.0000kb added| ALWAYS| Build Version: Version 1.0.0.150 (Oct 26 2012/14:07:29) [PUBLIC] <Releases/1_150_Elise>
000000.042|  201384.0000kb|   2076.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.042|  201428.0000kb|     44.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.220/deploy/LolClient.exe" "216.133.234.212 5142 9UqdfgMCRJ9maBS+TKqvkQ== <id_removed>"
000000.043|  201436.0000kb|      8.0000kb added| ALWAYS| Started System Init
000000.045|  201540.0000kb|    104.0000kb added| ALWAYS| Maestro Init
000000.047|  201716.0000kb|    176.0000kb added| ALWAYS| Maestro completed init
000000.104|  202748.0000kb|   1032.0000kb added| ALWAYS| StartSession called
000000.104|  202760.0000kb|     12.0000kb added| ALWAYS| Started Init event arguments
000000.106|  202800.0000kb|     40.0000kb added| ALWAYS| Waiting until connection...
000000.106|  202800.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.106|  202800.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000000.106|  202800.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000000.106|  202804.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2302
000000.106|  202804.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.106|  202808.0000kb|      4.0000kb added| ALWAYS| InitRenderer() enter
000000.112|  203404.0000kb|    596.0000kb added| ALWAYS| r3dRenderLayer::Init(0x00d606c8) enter
000000.148|  221112.0000kb|  17708.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000001.380|  225392.0000kb|   4280.0000kb added| ALWAYS| Physical memory: 8589934592
000001.381|  225392.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.381|  225392.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.381|  225392.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.381|  225392.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 2320
000001.381|  225392.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.381|  225392.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000002.662|  228604.0000kb|   3212.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000003.410|  245936.0000kb|  17332.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects\lol_air_client\releases\0.0.0.220\deploy\preferences\
000003.410|  245940.0000kb|      4.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(0)
000003.410|  245940.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(1)
000003.410|  245940.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(2)
000003.410|  245940.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(3)
000003.410|  245940.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(4)
000003.410|  245940.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(5)
000003.410|  245940.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(6)
000003.410|  245940.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(7)
000003.410|  245940.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(8)
000003.410|  245940.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(9)
000003.410|  245940.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(10)
000003.410|  245940.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(11)
000003.410|  245940.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(12)
000003.410|  245940.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(13)
000003.411|  245940.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(14)
000003.411|  245952.0000kb|     12.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(15)
000003.411|  245952.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(16)
000003.411|  245952.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(17)
000003.411|  245952.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(18)
000003.411|  245952.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(19)
000003.411|  245952.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(20)
000003.411|  245956.0000kb|      4.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(21)
000003.411|  245956.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(22)
000003.411|  245956.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(23)
000003.411|  245956.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(24)
000003.411|  245956.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(25)
000003.411|  245956.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(26)
000003.411|  245956.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(27)
000003.411|  245956.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(28)
000003.414|  246044.0000kb|     88.0000kb added| ALWAYS| r3dRenderLayer::SetMode(XRes = 1280, YRes = 720, BPP = 32,  Flags=256, RenderPath = 101) enter
000003.414|  246044.0000kb|      0.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Enumerating Display Modes
000003.414|  246076.0000kb|     32.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Creating d3d device
000005.196|  274536.0000kb|  28460.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Initialize shaders for current rendering path
000005.401|  276288.0000kb|   1752.0000kb added| ALWAYS| r3dRenderLayer::SetMode exit successfully
000005.516|  281336.0000kb|   5048.0000kb added| ALWAYS| r3dRenderLayer::RecreateOwnedResources
000005.797|  282936.0000kb|   1600.0000kb added| ALWAYS| Connected
000005.797|  282972.0000kb|     36.0000kb added| ALWAYS| Receiving PKT_World_SendGameNumber, GameID: 000000002208ee10, PlatformID: NA1
000005.797|  282972.0000kb|      0.0000kb added| ALWAYS| Received client ID
000005.798|  282840.0000kb|   -132.0000kb added| ALWAYS| Set focus to app
000005.798|  282840.0000kb|      0.0000kb added| ALWAYS| Input started
000005.832|  282972.0000kb|    132.0000kb added| ALWAYS| Query Status Req started
000005.962|  282992.0000kb|     20.0000kb added| ALWAYS| Query Status Req ended
000005.962|  282992.0000kb|      0.0000kb added| ALWAYS| Waiting for server response...
000007.562|  282992.0000kb|      0.0000kb added| ALWAYS| Receiving PKT_SynchVersionS2C_s, Server :Version 1.0.0.150 [PUBLIC]
000007.562|  282992.0000kb|      0.0000kb added| ALWAYS| Started Map Map1
000007.563|  283008.0000kb|     16.0000kb added| ALWAYS| netUID: 0 defaultname
000007.563|  283008.0000kb|      0.0000kb added| ALWAYS| Adding level zip file: Map1.zip
000007.568|  283040.0000kb|     32.0000kb added| ALWAYS| PlayGame Started
000008.229|  323892.0000kb|  40852.0000kb added| ALWAYS| PlayGame Entered
000008.230|  323912.0000kb|     20.0000kb added| ALWAYS| CurRenderPipeline
000008.234|  323956.0000kb|     44.0000kb added| ALWAYS| CreateParticleSystemManager
000008.915|  404828.0000kb|  80872.0000kb added|  ERROR| Duplicate key/value pair ([BackgroundTexture, SpawnedMinionBars.tga] in Data/Menu/GeneralCharacterData.ini
000008.962|  405312.0000kb|    484.0000kb added|  ERROR| Assertion failed!

File: E:\jenkins\workspace\New-Code-CI-Releases\code\HeroWars_clientServer\Sources\NewLogic\SpellData.cpp
Line: 138

Function: SpellData::LoadINI
Expression: !"Attempting to load a spell that doesn't exist!"...

000008.962|  405312.0000kb|      0.0000kb added|  ERROR| Assertion Description: General hard assert occurred, game may crash!
000012.045|  442136.0000kb|  36824.0000kb added|  ERROR| Failed to load Behavior Tree Node Definition file: DATA\Summoner\SummonerBlockLibrary.xml!
000012.045|  442136.0000kb|      0.0000kb added|  ERROR| Failed to load Behavior Tree Node Definition file: DATA\Summoner\SummonerBlockLibraryClient.xml!
000012.045|  442136.0000kb|      0.0000kb added|  ERROR| Unable to load Behavior Tree metadata file: DATA\Summoner\SummonerBlockLibrary.xml. from group BehaviorTreeMetaData, using key 'BehaviorTreeMetaData' on map: Map1  Remaining Behavior Tree loading skipped!
000012.246|  449380.0000kb|   7244.0000kb added| ALWAYS| FMOD: Attempting to load localized audio for en_US
000012.315|  452632.0000kb|   3252.0000kb added| ALWAYS| LoLAudio::Load(): Successfully loaded default desired language locale: LoL_Audio_en_US.fev
000012.317|  453100.0000kb|    468.0000kb added| ALWAYS| GameWorld.Update()
000012.317|  453100.0000kb|      0.0000kb added| ALWAYS| Begin Game Object Update
000012.978|  466988.0000kb|  13888.0000kb added| ALWAYS| End Game Object Update
000013.355|  471416.0000kb|   4428.0000kb added| ALWAYS| PreloadGlobalEffects()
000013.355|  471416.0000kb|      0.0000kb added| ALWAYS| PreloadGlobalEffects
000013.721|  507084.0000kb|  35668.0000kb added| ALWAYS| PreloadGlobalEffects Finished
000013.721|  507084.0000kb|      0.0000kb added| ALWAYS| PreloadGlobalBuffAssets()
000013.835|  511056.0000kb|   3972.0000kb added| ALWAYS| Preload Announcements
000014.087|  525596.0000kb|  14540.0000kb added| ALWAYS| ObjectManager_RegisterNetworkWorld()
000014.089|  525624.0000kb|     28.0000kb added| ALWAYS| FogOfWar::Init()
000014.091|  525792.0000kb|    168.0000kb added| ALWAYS| Gamma::CreateIAPI()
000014.093|  525836.0000kb|     44.0000kb added| ALWAYS| SimulationClock->Init()
000014.249|  552460.0032kb|  26624.0000kb added|   WARN| Flash swf Scoreboard.swf does not have a valid _global.ContentHeight defaulting
000014.249|  552468.0968kb|      8.0000kb added|   WARN| Flash swf Scoreboard.swf does not have a valid _global.ContentWidth defaulting
000014.305|  558528.0000kb|   6060.0000kb added|   WARN| Flash swf TipTracker.swf does not have a valid _global.ContentHeight defaulting
000014.309|  559592.0000kb|   1064.0000kb added|   WARN| Flash swf TipDialogue.swf does not have a valid _global.ContentHeight defaulting
000014.324|  562468.0968kb|   2876.0000kb added|   WARN| Flash swf UIHighlight.swf does not have a valid _global.ContentHeight defaulting
000014.326|  562816.0000kb|    348.0000kb added|   WARN| Flash swf ScoreCallOut.swf does not have a valid _global.ContentHeight defaulting
000014.345|  564764.0032kb|   1948.0000kb added|   WARN| Flash swf MessageList.swf does not have a valid _global.ContentHeight defaulting
