--- Log started at Tue Sep 11 16:56:27 2012

000000.000|   13572.0000kb|  13572.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.423|  196564.0000kb| 182992.0000kb added| ALWAYS| Global Log Level set to WARN
000000.424|  196588.0000kb|     24.0000kb added| ALWAYS| Build Version: Version 1.0.0.146 (Aug 29 2012/11:24:47) [PUBLIC] <__MAIN__>
000000.457|  199892.0000kb|   3304.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000000.457|  199892.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("ClientZips.txt", "rt") failed: No such file or directory
000000.457|  199892.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000000.457|  199892.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "ClientZips.txt".
000000.457|  199896.0000kb|      4.0000kb added|   WARN| FileManager::Open: Can't open ClientZips.txt (from file Riot::File::InputFileStream::open)
000000.457|  199896.0000kb|      0.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.457|  199936.0000kb|     40.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.198/deploy/LolClient.exe" "64.7.194.212 5199 AICv4qNk9Tk9PAvl9iBefQ== <id_removed>"
000000.458|  199952.0000kb|     16.0000kb added| ALWAYS| Started System Init
000000.459|  200064.0000kb|    112.0000kb added| ALWAYS| Maestro Init
000000.462|  200236.0000kb|    172.0000kb added| ALWAYS| Maestro completed init
000000.472|  201336.0000kb|   1100.0000kb added| ALWAYS| StartSession called
000000.472|  201344.0000kb|      8.0000kb added| ALWAYS| Started Init event arguments
000000.473|  201372.0000kb|     28.0000kb added| ALWAYS| Waiting until connection...
000000.473|  201372.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.473|  201372.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000000.473|  201372.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000000.473|  201376.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2320
000000.473|  201376.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.473|  201380.0000kb|      4.0000kb added| ALWAYS| InitRenderer() enter
