--- Log started at Mon Sep 24 21:30:54 2012

000000.001|  195540.0000kb| 195540.0000kb added| ALWAYS| Global Log Level set to WARN
000000.002|  195636.0000kb|     96.0000kb added| ALWAYS| Build Version: Version 1.0.0.147 (Sep 22 2012/07:37:57) [PUBLIC] <Releases/1_147_Syndra>
000000.031|  199136.0000kb|   3500.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.031|  199164.0000kb|     28.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.203/deploy/LolClient.exe" "216.133.234.92 5146 BHVxnUAh33hwJgnsOa5T1Q== <id_removed>"
000000.050|  199172.0000kb|      8.0000kb added| ALWAYS| Started System Init
000000.051|  199284.0000kb|    112.0000kb added| ALWAYS| Maestro Init
000000.054|  199452.0000kb|    168.0000kb added| ALWAYS| Maestro completed init
000000.077|  200540.0000kb|   1088.0000kb added| ALWAYS| StartSession called
000000.078|  200548.0000kb|      8.0000kb added| ALWAYS| Started Init event arguments
000000.078|  200576.0000kb|     28.0000kb added| ALWAYS| Waiting until connection...
000000.078|  200576.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.078|  200576.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000000.078|  200576.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000000.078|  200580.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2321
000000.078|  200580.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.078|  200584.0000kb|      4.0000kb added| ALWAYS| InitRenderer() enter
000000.080|  201188.0000kb|    604.0000kb added| ALWAYS| r3dRenderLayer::Init(0x00210630) enter
000000.097|  210444.0000kb|   9256.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000001.254|  214740.0000kb|   4296.0000kb added| ALWAYS| Physical memory: 8589934592
000001.255|  214740.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.255|  214740.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.255|  214740.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.255|  214740.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 2321
000001.255|  214740.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.255|  214740.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000002.572|  217864.0000kb|   3124.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000003.289|  235120.0000kb|  17256.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects\lol_air_client\releases\0.0.0.203\deploy\preferences\
000003.289|  235128.0000kb|      8.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(0)
000003.289|  235128.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(1)
000003.289|  235128.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(2)
000003.289|  235128.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(3)
000003.289|  235128.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(4)
000003.289|  235128.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(5)
000003.289|  235128.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(6)
000003.289|  235128.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(7)
000003.289|  235128.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(8)
000003.289|  235128.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(9)
000003.289|  235128.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(10)
000003.289|  235128.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(11)
000003.289|  235128.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(12)
000003.289|  235128.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(13)
000003.289|  235132.0000kb|      4.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(14)
000003.289|  235140.0000kb|      8.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(15)
000003.289|  235140.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(16)
000003.290|  235140.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(17)
000003.290|  235140.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(18)
000003.290|  235140.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(19)
000003.290|  235140.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(20)
000003.290|  235140.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(21)
000003.290|  235140.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(22)
000003.290|  235140.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(23)
000003.290|  235140.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(24)
000003.290|  235140.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(25)
000003.290|  235140.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(26)
000003.290|  235140.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(27)
000003.290|  235140.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(28)
000003.293|  235224.0000kb|     84.0000kb added| ALWAYS| r3dRenderLayer::SetMode(XRes = 1280, YRes = 720, BPP = 32,  Flags=256, RenderPath = 101) enter
000003.293|  235228.0000kb|      4.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Enumerating Display Modes
000003.293|  235260.0000kb|     32.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Creating d3d device
000005.004|  262528.0000kb|  27268.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Initialize shaders for current rendering path
000005.044|  264088.0000kb|   1560.0000kb added| ALWAYS| r3dRenderLayer::SetMode exit successfully
000005.183|  269252.0000kb|   5164.0000kb added| ALWAYS| r3dRenderLayer::RecreateOwnedResources
000005.463|  271116.0000kb|   1864.0000kb added| ALWAYS| Connected
000005.464|  271116.0000kb|      0.0000kb added| ALWAYS| Received client ID
000005.465|  271132.0000kb|     16.0000kb added| ALWAYS| Set focus to app
000005.465|  271132.0000kb|      0.0000kb added| ALWAYS| Input started
000005.487|  271500.0000kb|    368.0000kb added| ALWAYS| Query Status Req started
000005.496|  271540.0000kb|     40.0000kb added| ALWAYS| Receiving PKT_World_SendGameNumber, GameID :000000001f6744e9
000005.587|  271564.0000kb|     24.0000kb added| ALWAYS| Query Status Req ended
000005.587|  271564.0000kb|      0.0000kb added| ALWAYS| Waiting for server response...
000005.687|  271568.0000kb|      4.0000kb added| ALWAYS| Receiving PKT_SynchVersionS2C_s, Server :Version 1.0.0.147 [PUBLIC]
000005.687|  271580.0000kb|     12.0000kb added| ALWAYS| Started Map Map1
000005.687|  271608.0000kb|     28.0000kb added| ALWAYS| netUID: 0 defaultname
000005.687|  271608.0000kb|      0.0000kb added| ALWAYS| Adding level zip file: Map1.zip
000005.692|  271692.0000kb|     84.0000kb added| ALWAYS| PlayGame Started
000005.821|  277216.0000kb|   5524.0000kb added| ALWAYS| PlayGame Entered
000005.822|  277564.0000kb|    348.0000kb added| ALWAYS| CurRenderPipeline
000005.844|  286032.0000kb|   8468.0000kb added| ALWAYS| CreateParticleSystemManager
000006.966|  407452.0000kb| 121420.0000kb added|  ERROR| Duplicate key/value pair ([BackgroundTexture, SpawnedMinionBars.tga] in Data/Menu/GeneralCharacterData.ini
000006.988|  407884.0000kb|    432.0000kb added|  ERROR| Assertion failed!

Program: League of Legends.exe
File: C:\jenkins\workspace\New-Code-CI-Releases\code\HeroWars_clientServer\Sources\NewLogic\SpellData.cpp
Line: 218

Function: SpellData::LoadINI
Expression: !"Attempting to load a spell that doesn't exist!"

For information on how your program can cause an assertion
failure, see the Visual C++ documentation on asserts

(Press Retry to debug the application - JIT must be enabled)

000006.988|  407884.0000kb|      0.0000kb added|  ERROR| Assert Description: General hard assert occurred, game may crash!
000009.488|  445080.0000kb|  37196.0000kb added|  ERROR| Failed to load Behavior Tree Node Definition file: DATA\Summoner\SummonerBlockLibrary.xml!
000009.488|  445080.0000kb|      0.0000kb added|  ERROR| Failed to load Behavior Tree Node Definition file: DATA\Summoner\SummonerBlockLibraryClient.xml!
000009.488|  445080.0000kb|      0.0000kb added|  ERROR| Unable to load Behavior Tree metadata file: DATA\Summoner\SummonerBlockLibrary.xml. from group BehaviorTreeMetaData, using key 'BehaviorTreeMetaData' on map: Map1  Remaining Behavior Tree loading skipped!
000009.662|  451784.0000kb|   6704.0000kb added| ALWAYS| FMOD: Attempting to load localized audio for en_US
000009.710|  454036.0000kb|   2252.0000kb added| ALWAYS| LoLAudio::Load(): Successfully loaded default desired language locale: LoL_Audio_en_US.fev
000009.713|  454516.0000kb|    480.0000kb added| ALWAYS| GameWorld.Update()
000009.713|  454516.0000kb|      0.0000kb added| ALWAYS| Begin Game Object Update
000010.042|  469124.0000kb|  14608.0000kb added| ALWAYS| End Game Object Update
000010.331|  473848.0000kb|   4724.0000kb added| ALWAYS| PreloadGlobalEffects()
000010.331|  473848.0000kb|      0.0000kb added| ALWAYS| PreloadGlobalEffects
000010.782|  511584.0000kb|  37736.0000kb added| ALWAYS| PreloadGlobalEffects Finished
000010.782|  511584.0000kb|      0.0000kb added| ALWAYS| PreloadGlobalBuffAssets()
000010.898|  515524.0000kb|   3940.0000kb added| ALWAYS| ObjectManager_RegisterNetworkWorld()
000010.900|  515548.0000kb|     24.0000kb added| ALWAYS| FogOfWar::Init()
000010.902|  515704.0000kb|    156.0000kb added| ALWAYS| Gamma::CreateIAPI()
000010.904|  515712.0000kb|      8.0000kb added| ALWAYS| SimulationClock->Init()
000011.055|  539916.0032kb|  24204.0000kb added|   WARN| Flash swf Scoreboard.swf does not have a valid _global.ContentHeight defaulting
000011.055|  539924.0968kb|      8.0000kb added|   WARN| Flash swf Scoreboard.swf does not have a valid _global.ContentWidth defaulting
000011.111|  545844.0968kb|   5920.0000kb added|   WARN| Flash swf TipTracker.swf does not have a valid _global.ContentHeight defaulting
000011.116|  546804.0968kb|    960.0000kb added|   WARN| Flash swf TipDialogue.swf does not have a valid _global.ContentHeight defaulting
000011.130|  549596.0032kb|   2792.0000kb added|   WARN| Flash swf UIHighlight.swf does not have a valid _global.ContentHeight defaulting
000011.132|  549836.0032kb|    240.0000kb added|   WARN| Flash swf ScoreCallOut.swf does not have a valid _global.ContentHeight defaulting
000011.175|  557732.0968kb|   7896.0000kb added|   WARN| Flash swf VictoryPointDisplay.swf does not have a valid _global.ContentHeight defaulting
000011.178|  558172.0032kb|    440.0000kb added|   WARN| Flash swf MessageList.swf does not have a valid _global.ContentHeight defaulting
000011.211|  563596.0032kb|   5424.0000kb added|   WARN| Flash swf MessageBoxSmall.swf does not have a valid _global.ContentHeight defaulting
000011.560|  584428.0032kb|  20832.0000kb added|   WARN| Flash swf QuestTracker.swf does not have a valid _global.ContentHeight defaulting
000011.571|  585576.0000kb|   1148.0000kb added|   WARN| Flash swf Tooltips.swf does not have a valid _global.ContentHeight defaulting
