--- Log started at Sat Nov 10 19:42:02 2012

000000.027|  200196.0000kb| 200196.0000kb added| ALWAYS| Global Log Level set to WARN
000000.027|  200200.0000kb|      4.0000kb added| ALWAYS| Build Version: Version 1.0.0.150 (Oct 26 2012/14:07:29) [PUBLIC] <Releases/1_150_Elise>
000000.057|  201632.0000kb|   1432.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.058|  201676.0000kb|     44.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.220/deploy/LolClient.exe" "64.7.194.145 5134 FfsfEhQF1OMbVtajQCdPew== <id_removed>"
000000.059|  201684.0000kb|      8.0000kb added| ALWAYS| Started System Init
000000.060|  201788.0000kb|    104.0000kb added| ALWAYS| Maestro Init
000000.063|  201964.0000kb|    176.0000kb added| ALWAYS| Maestro completed init
000000.083|  203444.0000kb|   1480.0000kb added| ALWAYS| StartSession called
000000.083|  203452.0000kb|      8.0000kb added| ALWAYS| Started Init event arguments
000000.083|  203484.0000kb|     32.0000kb added| ALWAYS| Waiting until connection...
000000.083|  203484.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.083|  203484.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000000.083|  203484.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000000.084|  203488.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2321
000000.084|  203488.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.084|  203492.0000kb|      4.0000kb added| ALWAYS| InitRenderer() enter
000000.086|  204068.0000kb|    576.0000kb added| ALWAYS| r3dRenderLayer::Init(0x011706de) enter
000000.101|  213580.0000kb|   9512.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000001.156|  217400.0000kb|   3820.0000kb added| ALWAYS| Physical memory: 8589934592
000001.156|  217400.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.156|  217400.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.156|  217400.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.156|  217400.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 2355
000001.156|  217400.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.156|  217400.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000002.612|  220744.0000kb|   3344.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000003.348|  238084.0000kb|  17340.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects\lol_air_client\releases\0.0.0.220\deploy\preferences\
000003.348|  238088.0000kb|      4.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(0)
000003.348|  238088.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(1)
000003.348|  238088.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(2)
000003.348|  238088.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(3)
000003.348|  238088.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(4)
000003.349|  238088.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(5)
