000000.000|       0.0000kb|      0.0000kb added| ALWAYS| Logging started at 2014-11-04T15:41:29.158
000000.002|       0.0000kb|      0.0000kb added| ALWAYS| Loading RADS dynamic library: C:\Riot Games\League of Legends\RADS\RiotRadsIO.dll
000000.190|       0.0000kb|      0.0000kb added|   OKAY| Riot::RADS::Reader::RadsExportsMain::Initialize: RADS library initializing with specified working directory "C:\Riot Games\League of Legends\RADS\solutions\lol_game_client_sln\releases\0.0.1.62\deploy".
000000.190|       0.0000kb|      0.0000kb added|   OKAY| Riot::RADS::Reader::RuntimeEnvironment::Create: Creating RADS runtime environment: RADS root directory = "C:/Riot Games/League of Legends/RADS"
000000.190|       0.0000kb|      0.0000kb added|   OKAY| Riot::RADS::Reader::SolutionManifest::Load: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.1.62/solutionmanifest")
000000.261|       0.0000kb|      0.0000kb added|   OKAY| Riot::RADS::Reader::ConfigurationManifest::Load: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.1.62/configurationmanifest")
000000.261|       0.0000kb|      0.0000kb added|   OKAY| Riot::RADS::Reader::ReleaseManifest::LoadInternal: ("C:/Riot Games/League of Legends/RADS/projects/lol_game_client_en_us/releases/0.0.0.245/releasemanifest")
000003.475|       0.0000kb|      0.0000kb added|   OKAY| Riot::RADS::Reader::ReleaseManifest::LoadInternal: ("C:/Riot Games/League of Legends/RADS/projects/lol_game_client/releases/0.0.1.1/releasemanifest")
000014.423|       0.0000kb|      0.0000kb added| ALWAYS| Loaded RADS dynamic library: C:\Riot Games\League of Legends\RADS\RiotRadsIO.dll
000015.008|       0.0000kb|      0.0000kb added|   OKAY| Unable to process data overlay file ./ToolsConfig.xml, defaulting to overlay now
000015.008|       0.0000kb|      0.0000kb added| ALWAYS| Data overlay start folder initialized to DATA, Content/Src
000015.071|       0.0000kb|      0.0000kb added| ALWAYS| Global logging level set to   WARN
000015.081|       0.0000kb|      0.0000kb added| ALWAYS| Build Version: Version 4.18.0.282 (Oct 18 2014/17:58:20) [PUBLIC] <Releases/4.18> ChangeList: 762007
000015.540|       0.0000kb|      0.0000kb added| ALWAYS| Started System Init
000015.688|       0.0000kb|      0.0000kb added| ALWAYS| Maestro Init
000015.774|       0.0000kb|      0.0000kb added| ALWAYS| Maestro completed init
000015.774|       0.0000kb|      0.0000kb added| ALWAYS| zip manifest, 'ClientZips.txt', not found (expected).
000015.994|       0.0000kb|      0.0000kb added| ALWAYS| StartSession called
000015.994|       0.0000kb|      0.0000kb added| ALWAYS| Started Init event arguments
000016.041|       0.0000kb|      0.0000kb added| ALWAYS| Waiting until connection...
000016.226|       0.0000kb|      0.0000kb added| ALWAYS| InitRenderer() enter
000016.226|       0.0000kb|      0.0000kb added| ALWAYS| r3dRenderLayer::Init(0x002307ae) enter
000017.085|       0.0000kb|      0.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000017.700|       0.0000kb|      0.0000kb added| ALWAYS| Loaded locale en_US via fontconfig
