--- Log started at Wed Sep 05 21:15:15 2012

000000.000|   13532.0000kb|  13532.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.634|  196456.0000kb| 182924.0000kb added| ALWAYS| Global Log Level set to WARN
000000.634|  196480.0000kb|     24.0000kb added| ALWAYS| Build Version: Version 1.0.0.146 (Aug 29 2012/11:24:47) [PUBLIC] <__MAIN__>
000000.661|  199852.0000kb|   3372.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000000.661|  199852.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("ClientZips.txt", "rt") failed: No such file or directory
000000.661|  199852.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000000.661|  199852.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "ClientZips.txt".
000000.661|  199856.0000kb|      4.0000kb added|   WARN| FileManager::Open: Can't open ClientZips.txt (from file Riot::File::InputFileStream::open)
000000.662|  199856.0000kb|      0.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.662|  199896.0000kb|     40.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.198/deploy/LolClient.exe" "216.133.234.64 5154 UXWQnCDIsnQ7yxB5AHHsdw== <id_removed>"
000000.663|  199912.0000kb|     16.0000kb added| ALWAYS| Started System Init
000000.664|  200032.0000kb|    120.0000kb added| ALWAYS| Maestro Init
000000.702|  200200.0000kb|    168.0000kb added| ALWAYS| Maestro completed init
000000.723|  201296.0000kb|   1096.0000kb added| ALWAYS| StartSession called
000000.723|  201304.0000kb|      8.0000kb added| ALWAYS| Started Init event arguments
000000.723|  201332.0000kb|     28.0000kb added| ALWAYS| Waiting until connection...
000000.723|  201332.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.723|  201332.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000000.723|  201332.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000000.724|  201336.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2321
000000.724|  201336.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.724|  201340.0000kb|      4.0000kb added| ALWAYS| InitRenderer() enter
000000.747|  201948.0000kb|    608.0000kb added| ALWAYS| r3dRenderLayer::Init(0x000c0604) enter
000000.766|  212544.0000kb|  10596.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000001.841|  225980.0000kb|  13436.0000kb added| ALWAYS| Physical memory: 8589934592
000001.841|  225980.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.841|  225980.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.841|  225980.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.841|  225980.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 2320
000001.841|  225980.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.841|  225980.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000003.272|  229088.0000kb|   3108.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000004.121|  245864.0000kb|  16776.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000004.121|  245864.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.182/deploy/data/menu/IMEConfig.xml", "rb") failed: No such file or directory
000004.121|  245864.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000004.121|  245864.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.182/deploy/data/menu/IMEConfig.xml".
000004.121|  245864.0000kb|      0.0000kb added|   WARN| FileManager::Open: Can't open C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.182/deploy/data/menu/IMEConfig.xml (from file (null))
000004.133|  246024.0000kb|    160.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects\lol_air_client\releases\0.0.0.198\deploy\preferences\
000004.134|  246024.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(0)
000004.134|  246024.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(1)
000004.134|  246024.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(2)
000004.134|  246024.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(3)
000004.134|  246024.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(4)
000004.134|  246024.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(5)
000004.134|  246024.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(6)
000004.134|  246024.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(7)
000004.134|  246024.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(8)
000004.134|  246024.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(9)
000004.134|  246024.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(10)
000004.134|  246024.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(11)
000004.135|  246024.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(12)
000004.135|  246024.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(13)
000004.135|  246024.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(14)
000004.135|  246024.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(15)
000004.135|  246024.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(16)
000004.135|  246024.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(17)
