--- Log started at Tue Jul 17 20:58:07 2012

000000.000|   13424.0000kb|  13424.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.351|  195432.0000kb| 182008.0000kb added| ALWAYS| Global Log Level set to WARN
000000.351|  195456.0000kb|     24.0000kb added| ALWAYS| Build Version: Version 1.0.0.142 (Jul  6 2012/15:00:22) [PUBLIC] <__MAIN__>
000000.381|  199092.0000kb|   3636.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.171/deploy/LolClient.exe" "216.133.234.76 5214 5VsFGSjedBpn+6Q3LIUeKw== <id_removed>"
000000.381|  199096.0000kb|      4.0000kb added| ALWAYS| Started System Init
000000.383|  199208.0000kb|    112.0000kb added| ALWAYS| Maestro Init
000000.460|  199380.0000kb|    172.0000kb added| ALWAYS| Maestro completed init
000000.476|  200748.0000kb|   1368.0000kb added| ALWAYS| StartSession called
000000.476|  200748.0000kb|      0.0000kb added| ALWAYS| Started Init event arguments
000000.476|  200824.0000kb|     76.0000kb added| ALWAYS| Waiting until connection...
000000.476|  200828.0000kb|      4.0000kb added| ALWAYS| InitRender() enter
000000.480|  201556.0000kb|    728.0000kb added| ALWAYS| r3dRenderLayer::Init(0x00eb04ca) enter
000000.501|  210828.0000kb|   9272.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000000.513|  211564.0000kb|    736.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000001.296|  228576.0000kb|  17012.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000001.296|  228576.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.165/deploy/data/menu/IMEConfig.xml", "rb") failed: No such file or directory
000001.296|  228576.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000001.296|  228576.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.165/deploy/data/menu/IMEConfig.xml".
000001.296|  228580.0000kb|      4.0000kb added|   WARN| FileManager::Open: Can't open C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.165/deploy/data/menu/IMEConfig.xml (from file (null))
000001.618|  230756.0000kb|   2176.0000kb added| ALWAYS| Connected
000001.618|  230784.0000kb|     28.0000kb added| ALWAYS| Receiving PKT_World_SendGameNumber, GameID :000000001ae483ea
000001.618|  230784.0000kb|      0.0000kb added| ALWAYS| Received client ID
000001.618|  230784.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000001.618|  230784.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.619|  230784.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.619|  230788.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2311
000001.619|  230788.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000001.619|  230788.0000kb|      0.0000kb added| ALWAYS| Started Init render
000001.620|  230808.0000kb|     20.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects\lol_air_client\releases\0.0.0.171\deploy\preferences\
000001.620|  230820.0000kb|     12.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(0)
000001.620|  230820.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(1)
000001.620|  230820.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(2)
000001.621|  230820.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(3)
000001.621|  230820.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(4)
000001.621|  230820.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(5)
000001.621|  230820.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(6)
000001.621|  230820.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(7)
000001.621|  230820.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(8)
000001.621|  230820.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(9)
000001.621|  230820.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(10)
000001.621|  230820.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(11)
000001.621|  230820.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(12)
000001.622|  230820.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(13)
000001.622|  230828.0000kb|      8.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(14)
000001.622|  230840.0000kb|     12.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(15)
000001.622|  230840.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(16)
000001.622|  230840.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(17)
000001.622|  230840.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(18)
000001.622|  230840.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(19)
000001.622|  230840.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(20)
000001.622|  230844.0000kb|      4.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(21)
000001.622|  230844.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(22)
000001.622|  230844.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(23)
000001.622|  230844.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(24)
000001.623|  230844.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(25)
000001.623|  230844.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(26)
000001.623|  230844.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(27)
000001.623|  230844.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(28)
000001.629|  231040.0000kb|    196.0000kb added| ALWAYS| r3dRenderLayer::SetMode(XRes = 1280, YRes = 720, BPP = 32,  Flags=256, RenderPath = 101) enter
000001.630|  231040.0000kb|      0.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Enumerating Display Modes
000001.630|  231076.0000kb|     36.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Creating d3d device
000001.661|  232896.0000kb|   1820.0000kb added| ALWAYS| Physical memory: 8589934592
000001.661|  232896.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
