--- Log started at Thu Sep 13 22:09:06 2012

000000.014|  197048.0000kb| 197048.0000kb added| ALWAYS| Global Log Level set to WARN
000000.014|  197052.0000kb|      4.0000kb added| ALWAYS| Build Version: Version 1.0.0.147 (Sep 11 2012/18:14:38) [PUBLIC] <__MAIN__>
000000.045|  198940.0000kb|   1888.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.046|  198976.0000kb|     36.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.201/deploy/LolClient.exe" "216.133.234.221 5125 Ag9uUL9+kAPx9biaAs4p2Q== <id_removed>"
000000.067|  198988.0000kb|     12.0000kb added| ALWAYS| Started System Init
000000.068|  199208.0000kb|    220.0000kb added| ALWAYS| Maestro Init
000000.071|  199380.0000kb|    172.0000kb added| ALWAYS| Maestro completed init
000000.092|  200820.0000kb|   1440.0000kb added| ALWAYS| StartSession called
000000.092|  200828.0000kb|      8.0000kb added| ALWAYS| Started Init event arguments
000000.092|  200860.0000kb|     32.0000kb added| ALWAYS| Waiting until connection...
000000.092|  200860.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.092|  200860.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000000.093|  200860.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000000.093|  200864.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2320
000000.093|  200864.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.093|  200868.0000kb|      4.0000kb added| ALWAYS| InitRenderer() enter
000000.095|  201440.0000kb|    572.0000kb added| ALWAYS| r3dRenderLayer::Init(0x001e05e2) enter
000000.112|  210784.0000kb|   9344.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000001.170|  214780.0000kb|   3996.0000kb added| ALWAYS| Physical memory: 8589934592
