--- Log started at Tue Oct 02 20:23:22 2012

000000.002|  196164.0000kb| 196164.0000kb added| ALWAYS| Global Log Level set to WARN
000000.002|  196268.0000kb|    104.0000kb added| ALWAYS| Build Version: Version 1.0.0.148 (Sep 25 2012/16:52:38) [PUBLIC] <__MAIN__>
000000.040|  199752.0000kb|   3484.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.040|  199780.0000kb|     28.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.209/deploy/LolClient.exe" "spectator 216.133.234.17:8088 8jUEQit32uj75zWI65Dq/tWmrAX6m4db 535318875 <id_removed>"
000000.046|  200760.0000kb|    980.0000kb added| ALWAYS| Started ReplayDownloadManager thread.
000000.046|  200772.0000kb|     12.0000kb added| ALWAYS| ==== Fetch MetaData Phase ====
000000.046|  200772.0000kb|      0.0000kb added| ALWAYS| ---- Waiting to fetch 5000
000000.047|  200772.0000kb|      0.0000kb added| ALWAYS| Started System Init
000000.047|  200776.0000kb|      4.0000kb added| ALWAYS| Maestro Init
000000.051|  200908.0000kb|    132.0000kb added| ALWAYS| Maestro completed init
000000.051|  200908.0000kb|      0.0000kb added| ALWAYS| Replay mode
000000.055|  201128.0000kb|    220.0000kb added| ALWAYS| StartSession called
000000.055|  201136.0000kb|      8.0000kb added| ALWAYS| Started Init event arguments
000000.056|  201176.0000kb|     40.0000kb added| ALWAYS| Waiting until connection...
000000.056|  201176.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.056|  201176.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000000.056|  201176.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000000.056|  201180.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2321
000000.056|  201180.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.056|  201184.0000kb|      4.0000kb added| ALWAYS| InitRenderer() enter
000000.082|  201772.0000kb|    588.0000kb added| ALWAYS| r3dRenderLayer::Init(0x0082056a) enter
000000.098|  211148.0000kb|   9376.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000001.195|  215608.0000kb|   4460.0000kb added| ALWAYS| Physical memory: 8589934592
000001.195|  215608.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.196|  215608.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.196|  215608.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.196|  215608.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 2322
000001.196|  215608.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.196|  215608.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000002.578|  218600.0000kb|   2992.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000003.309|  236084.0000kb|  17484.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects\lol_air_client\releases\0.0.0.209\deploy\preferences\
000003.309|  236088.0000kb|      4.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(0)
000003.309|  236088.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(1)
000003.309|  236088.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(2)
000003.309|  236088.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(3)
