--- Log started at Mon Jun 25 23:02:57 2012

000000.000|   13244.0000kb|  13244.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.378|  195496.0000kb| 182252.0000kb added| ALWAYS| Global Log Level set to WARN
000000.378|  195520.0000kb|     24.0000kb added| ALWAYS| Build Version: Version 1.0.0.141 (Jun 15 2012/17:03:43) [PUBLIC] <__LIVE__>
000000.466|  198612.0000kb|   3092.0000kb added| ALWAYS| 8394 LoLLauncher.exe C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.154/deploy/LolClient.exe spectator 216.133.234.17:8088 gjj80TaaCEFojzC1BLLHFkT01c/dnStN 429105434 NA1 
000000.475|  200380.0000kb|   1768.0000kb added| ALWAYS| Started ReplayDownloadManager thread.
000000.475|  200396.0000kb|     16.0000kb added| ALWAYS| ==== Fetch MetaData Phase ====
000000.475|  200396.0000kb|      0.0000kb added| ALWAYS| ---- Waiting to fetch 5000
000000.475|  200396.0000kb|      0.0000kb added| ALWAYS| Started System Init
000000.475|  200396.0000kb|      0.0000kb added| ALWAYS| Maestro Init
000000.653|  200960.0000kb|    564.0000kb added| ALWAYS| Maestro completed init
000000.653|  200960.0000kb|      0.0000kb added| ALWAYS| Replay mode
000000.659|  201160.0000kb|    200.0000kb added| ALWAYS| StartSession called
000000.659|  201172.0000kb|     12.0000kb added| ALWAYS| Started Init event arguments
000000.660|  201204.0000kb|     32.0000kb added| ALWAYS| Waiting until connection...
000000.660|  201204.0000kb|      0.0000kb added| ALWAYS| InitRender() enter
000000.692|  201804.0000kb|    600.0000kb added| ALWAYS| r3dRenderLayer::Init(0x00570974) enter
000000.716|  211152.0000kb|   9348.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000000.731|  211812.0000kb|    660.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000001.549|  228792.0000kb|  16980.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
