--- Log started at Sun Aug 05 20:36:27 2012

000000.000|   13552.0000kb|  13552.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.399|  196280.0000kb| 182728.0000kb added| ALWAYS| Global Log Level set to WARN
000000.399|  196292.0000kb|     12.0000kb added| ALWAYS| Build Version: Version 1.0.0.144 (Jul 31 2012/14:03:17) [PUBLIC] <__MAIN__>
000000.645|  199860.0000kb|   3568.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.186/deploy/LolClient.exe" "216.133.234.156 5135 DmTZ3X+2G04X+fzTB/3SWw== <id_removed>"
000000.645|  199864.0000kb|      4.0000kb added| ALWAYS| Started System Init
000000.647|  199988.0000kb|    124.0000kb added| ALWAYS| Maestro Init
000001.079|  200620.0000kb|    632.0000kb added| ALWAYS| Maestro completed init
000001.091|  201672.0000kb|   1052.0000kb added| ALWAYS| StartSession called
000001.091|  201672.0000kb|      0.0000kb added| ALWAYS| Started Init event arguments
000001.092|  201696.0000kb|     24.0000kb added| ALWAYS| Waiting until connection...
000001.092|  201696.0000kb|      0.0000kb added| ALWAYS| InitRender() enter
000001.094|  202328.0000kb|    632.0000kb added| ALWAYS| r3dRenderLayer::Init(0x007609a8) enter
000001.117|  211872.0000kb|   9544.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000001.129|  212552.0000kb|    680.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000001.832|  226588.0000kb|  14036.0000kb added| ALWAYS| Physical memory: 8589934592
000001.832|  226588.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.832|  226588.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.832|  226588.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.832|  226600.0000kb|     12.0000kb added| ALWAYS| Measured processor speed: 2322
000001.832|  226600.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.832|  226600.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000001.946|  230020.0000kb|   3420.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000001.946|  230020.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.172/deploy/data/menu/IMEConfig.xml", "rb") failed: No such file or directory
000001.946|  230020.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000001.946|  230020.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.172/deploy/data/menu/IMEConfig.xml".
000001.946|  230024.0000kb|      4.0000kb added|   WARN| FileManager::Open: Can't open C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.172/deploy/data/menu/IMEConfig.xml (from file (null))
000002.187|  231156.0000kb|   1132.0000kb added| ALWAYS| Connected
000002.187|  231188.0000kb|     32.0000kb added| ALWAYS| Receiving PKT_World_SendGameNumber, GameID :000000001c1756d3
000002.187|  231188.0000kb|      0.0000kb added| ALWAYS| Received client ID
000002.187|  231188.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000002.187|  231188.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000002.187|  231188.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000002.187|  231188.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000002.187|  231188.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 2367
000002.187|  231188.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000002.187|  231188.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000002.187|  231188.0000kb|      0.0000kb added| ALWAYS| Started Init render
000002.188|  231200.0000kb|     12.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects\lol_air_client\releases\0.0.0.186\deploy\preferences\
000002.188|  231208.0000kb|      8.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(0)
000002.188|  231208.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(1)
000002.188|  231208.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(2)
000002.188|  231208.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(3)
000002.188|  231208.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(4)
000002.188|  231208.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(5)
000002.188|  231208.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(6)
000002.188|  231208.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(7)
000002.188|  231208.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(8)
000002.188|  231212.0000kb|      4.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(9)
000002.188|  231212.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(10)
000002.188|  231212.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(11)
000002.188|  231212.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(12)
000002.188|  231212.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(13)
000002.188|  231220.0000kb|      8.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(14)
000002.188|  231228.0000kb|      8.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(15)
000002.188|  231228.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(16)
000002.188|  231228.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(17)
000002.188|  231228.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(18)
000002.188|  231228.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(19)
000002.188|  231228.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(20)
000002.188|  231232.0000kb|      4.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(21)
000002.188|  231232.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(22)
000002.188|  231232.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(23)
000002.188|  231232.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(24)
000002.188|  231232.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(25)
000002.189|  231232.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(26)
000002.189|  231232.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(27)
000002.189|  231232.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(28)
000002.198|  231420.0000kb|    188.0000kb added| ALWAYS| r3dRenderLayer::SetMode(XRes = 1280, YRes = 720, BPP = 32,  Flags=256, RenderPath = 101) enter
000002.198|  231420.0000kb|      0.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Enumerating Display Modes
000002.198|  231452.0000kb|     32.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Creating d3d device
000003.901|  257740.0000kb|  26288.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Initialize shaders for current rendering path
000003.994|  258592.0000kb|    852.0000kb added| ALWAYS| r3dRenderLayer::SetMode exit successfully
000004.149|  263732.0000kb|   5140.0000kb added| ALWAYS| r3dRenderLayer::RecreateOwnedResources
000004.223|  265280.0000kb|   1548.0000kb added| ALWAYS| Set focus to app
000004.223|  265280.0000kb|      0.0000kb added| ALWAYS| Input started
000004.238|  265496.0000kb|    216.0000kb added| ALWAYS| Query Status Req started
000004.349|  265516.0000kb|     20.0000kb added| ALWAYS| Query Status Req ended
000004.349|  265516.0000kb|      0.0000kb added| ALWAYS| Waiting for server response...
000004.549|  265516.0000kb|      0.0000kb added| ALWAYS| Receiving PKT_SynchVersionS2C_s, Server :Version 1.0.0.144 [PUBLIC]
000004.549|  265520.0000kb|      4.0000kb added| ALWAYS| Started Map Map1
000004.549|  265544.0000kb|     24.0000kb added| ALWAYS| netUID: 1 defaultname
