--- Log started at Thu Jan 03 16:19:43 2013

000000.024|  202060.0000kb| 202060.0000kb added| ALWAYS| Global Log Level set to WARN
000000.024|  202064.0000kb|      4.0000kb added| ALWAYS| Build Version: Version 1.0.0.152 (Dec 18 2012/04:46:37) [PUBLIC] <Releases/1_152_Vi>
000000.049|  202988.0000kb|    924.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.049|  203024.0000kb|     36.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.229/deploy/LolClient.exe" "216.133.234.211 5160 wMdqYUkKHo0SITqHtIgRug== <id_removed>"
000000.050|  203028.0000kb|      4.0000kb added| ALWAYS| Started System Init
000000.051|  203128.0000kb|    100.0000kb added| ALWAYS| Maestro Init
000000.054|  203312.0000kb|    184.0000kb added| ALWAYS| Maestro completed init
000000.062|  204340.0000kb|   1028.0000kb added| ALWAYS| StartSession called
000000.062|  204348.0000kb|      8.0000kb added| ALWAYS| Started Init event arguments
000000.062|  204376.0000kb|     28.0000kb added| ALWAYS| Waiting until connection...
000000.062|  204376.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.062|  204376.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000000.062|  204376.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000000.063|  204380.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2320
000000.063|  204380.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.063|  204384.0000kb|      4.0000kb added| ALWAYS| InitRenderer() enter
000000.064|  204960.0000kb|    576.0000kb added| ALWAYS| r3dRenderLayer::Init(0x001809d4) enter
000000.085|  217688.0000kb|  12728.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000001.380|  221576.0000kb|   3888.0000kb added| ALWAYS| Physical memory: 8589934592
000001.380|  221576.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.380|  221576.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.380|  221576.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.381|  221576.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 2321
000001.381|  221576.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.381|  221576.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000002.837|  226140.0000kb|   4564.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (fontconfig_en_US.txt).
000003.307|  229740.0000kb|   3600.0000kb added|  ERROR| Missing file on r3dGFile open :C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.204/deploy/Data/Menu/IMEConfig.xml
000003.313|  230036.0000kb|    296.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects\lol_air_client\releases\0.0.0.229\deploy\preferences\
000003.313|  230044.0000kb|      8.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(0)
000003.313|  230044.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(1)
000003.313|  230044.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(2)
