000000.000|       0.0000kb|      0.0000kb added| ALWAYS| Logging started at 2014-12-10T19:34:28.490
000000.029|       0.0000kb|      0.0000kb added| ALWAYS| Loading RADS dynamic library: C:\Riot Games\League of Legends\RADS\RiotRadsIO.dll
000000.410|       0.0000kb|      0.0000kb added|   OKAY| Riot::RADS::Reader::RadsExportsMain::Initialize: RADS library initializing with specified working directory "C:\Riot Games\League of Legends\RADS\solutions\lol_game_client_sln\releases\0.0.1.69\deploy".
000000.410|       0.0000kb|      0.0000kb added|   OKAY| Riot::RADS::Reader::RuntimeEnvironment::Create: Creating RADS runtime environment: RADS root directory = "C:/Riot Games/League of Legends/RADS"
000000.411|       0.0000kb|      0.0000kb added|   OKAY| Riot::RADS::Reader::SolutionManifest::Load: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.1.69/solutionmanifest")
000000.487|       0.0000kb|      0.0000kb added|   OKAY| Riot::RADS::Reader::ConfigurationManifest::Load: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.1.69/configurationmanifest")
000000.504|       0.0000kb|      0.0000kb added|   OKAY| Riot::RADS::Reader::ReleaseManifest::LoadInternal: ("C:/Riot Games/League of Legends/RADS/projects/lol_game_client_en_us/releases/0.0.0.252/releasemanifest")
000004.395|       0.0000kb|      0.0000kb added|   OKAY| Riot::RADS::Reader::ReleaseManifest::LoadInternal: ("C:/Riot Games/League of Legends/RADS/projects/lol_game_client/releases/0.0.1.8/releasemanifest")
000011.411|       0.0000kb|      0.0000kb added| ALWAYS| Loaded RADS dynamic library: C:\Riot Games\League of Legends\RADS\RiotRadsIO.dll
000013.915|       0.0000kb|      0.0000kb added|   OKAY| Unable to process data overlay file ./ToolsConfig.xml, defaulting to overlay now
000013.915|       0.0000kb|      0.0000kb added| ALWAYS| Data overlay start folder initialized to DATA, Content/Src
000014.008|       0.0000kb|      0.0000kb added| ALWAYS| Global logging level set to   WARN
000014.097|       0.0000kb|      0.0000kb added| ALWAYS| Build Version: Version 4.21.0.379 (Dec  5 2014/23:35:13) [PUBLIC] <Releases/4.21> ChangeList: 818273
000014.627|       0.0000kb|      0.0000kb added| ALWAYS| Started System Init
000014.787|       0.0000kb|      0.0000kb added| ALWAYS| Maestro Init
000014.922|       0.0000kb|      0.0000kb added| ALWAYS| Maestro completed init
000014.922|       0.0000kb|      0.0000kb added| ALWAYS| zip manifest, 'ClientZips.txt', not found (expected).
000015.526|       0.0000kb|      0.0000kb added| ALWAYS| StartSession called
000015.526|       0.0000kb|      0.0000kb added| ALWAYS| Started Init event arguments
000015.528|       0.0000kb|      0.0000kb added| ALWAYS| Waiting until connection...
000015.844|       0.0000kb|      0.0000kb added| ALWAYS| InitRenderer() enter
000015.844|       0.0000kb|      0.0000kb added| ALWAYS| r3dRenderLayer::Init(0x00150498) enter
000016.619|       0.0000kb|      0.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000017.487|       0.0000kb|      0.0000kb added| ALWAYS| Loaded locale en_US via fontconfig
000017.607|       0.0000kb|      0.0000kb added| ALWAYS| IME file, 'C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.1.69/deploy/Data/Menu/IMEConfig.xml', is optional. The following error is expected.
