--- Log started at Sat Jun 30 21:01:26 2012

000000.000|   13280.0000kb|  13280.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.448|  195440.0000kb| 182160.0000kb added| ALWAYS| Global Log Level set to WARN
000000.448|  195440.0000kb|      0.0000kb added| ALWAYS| Build Version: Version 1.0.0.141 (Jun 28 2012/21:34:11) [PUBLIC] <__LIVE__>
000000.519|  198372.0000kb|   2932.0000kb added| ALWAYS| 8394 LoLLauncher.exe C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.158/deploy/LolClient.exe 216.133.234.107 5168 6VP0qJPjB2lBillP6sJYVw== 19087802 
000000.528|  199084.0000kb|    712.0000kb added| ALWAYS| Started System Init
000000.530|  199164.0000kb|     80.0000kb added| ALWAYS| Maestro Init
000001.680|  199760.0000kb|    596.0000kb added| ALWAYS| Maestro completed init
000001.694|  200704.0000kb|    944.0000kb added| ALWAYS| StartSession called
000001.694|  200716.0000kb|     12.0000kb added| ALWAYS| Started Init event arguments
000001.695|  200748.0000kb|     32.0000kb added| ALWAYS| Waiting until connection...
000001.695|  200748.0000kb|      0.0000kb added| ALWAYS| InitRender() enter
000001.712|  201368.0000kb|    620.0000kb added| ALWAYS| r3dRenderLayer::Init(0x012e09dc) enter
000002.047|  210648.0000kb|   9280.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000002.058|  211360.0000kb|    712.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000002.754|  228348.0000kb|  16988.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000002.754|  228348.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.162/deploy/data/menu/IMEConfig.xml", "rb") failed: No such file or directory
000002.754|  228348.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000002.754|  228348.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.162/deploy/data/menu/IMEConfig.xml".
000002.754|  228352.0000kb|      4.0000kb added|   WARN| FileManager::Open: Can't open C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.162/deploy/data/menu/IMEConfig.xml (from file (null))
000002.789|  229084.0000kb|    732.0000kb added| ALWAYS| Physical memory: 8589934592
000002.789|  229084.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
