--- Log started at Fri Apr 19 22:54:26 2013

000000.002|  217380.0000kb| 217380.0000kb added| ALWAYS| Global Log Level set to WARN
000000.002|  217380.0000kb|      0.0000kb added| ALWAYS| Build Version: Version 3.5.0.71 (Apr  4 2013/20:31:44) [PUBLIC] <Releases/3.5_Balance> ChangeList: 231948
000000.025|  219436.0000kb|   2056.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.026|  219476.0000kb|     40.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.1.0/deploy/LolClient.exe" "192.64.170.149 5109 c3LwwhQna28UubupKMxznw== <id_removed>"
000000.027|  219480.0000kb|      4.0000kb added| ALWAYS| Started System Init
000000.028|  219600.0000kb|    120.0000kb added| ALWAYS| Maestro Init
000000.036|  222824.0000kb|   3224.0000kb added| ALWAYS| Maestro completed init
000000.068|  223920.0000kb|   1096.0000kb added| ALWAYS| StartSession called
000000.068|  223932.0000kb|     12.0000kb added| ALWAYS| Started Init event arguments
000000.069|  223984.0000kb|     52.0000kb added| ALWAYS| Waiting until connection...
000000.069|  223988.0000kb|      4.0000kb added| ALWAYS| InitRenderer() enter
000000.069|  224100.0000kb|    112.0000kb added| ALWAYS| r3dRenderLayer::Init(0x024708de) enter
000000.084|  226528.0000kb|   2428.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000001.125|  229844.0000kb|   3316.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.125|  229844.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.125|  229844.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 2302
000001.125|  229844.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.125|  229844.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000003.212|  241188.0000kb|  11344.0000kb added| ALWAYS| Loaded locale en_US via fontconfig
000003.217|  238360.0000kb|  -2828.0000kb added|  ERROR| Missing file on r3dGFile open :C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.223/deploy/Data/Menu/IMEConfig.xml
000003.222|  238524.0000kb|    164.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects\lol_air_client\releases\0.0.1.0\deploy\preferences\
000003.226|  238784.0000kb|    260.0000kb added| ALWAYS| r3dRenderLayer::SetMode(XRes = 1366, YRes = 768, BPP = 32,  Flags=256, RenderPath = 101) enter
000003.226|  238808.0000kb|     24.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Creating d3d device
000004.524|  251532.0000kb|  12724.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Initialize shaders for current rendering path
000005.551|  255648.0000kb|   4116.0000kb added| ALWAYS| r3dRenderLayer::SetMode exit successfully
000005.551|  255648.0000kb|      0.0000kb added| ALWAYS| In Riot::Win::Resize: Resizing the window and retrieving monitor info
000005.567|  255648.0000kb|      0.0000kb added| ALWAYS| In Riot::Win::Resize: Initial VideoMode(103bf250) and resolution (1366 x 768) 
000005.567|  255648.0000kb|      0.0000kb added| ALWAYS| In Riot::Win::Resize: VideoMode(103bf250) and resolution (683 x 384) 
000005.568|  255648.0000kb|      0.0000kb added| ALWAYS| In Riot::Win::Resize: Resized window to resolution 1366x768
000005.649|  260428.0000kb|   4780.0000kb added| ALWAYS| r3dRenderLayer::RecreateOwnedResources
000005.968|  263560.0000kb|   3132.0000kb added| ALWAYS| Sleeping
000006.068|  263560.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000006.068|  263568.0000kb|      8.0000kb added| ALWAYS| End processing App Update
000006.068|  263568.0000kb|      0.0000kb added| ALWAYS| Sleeping
000006.168|  263568.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000006.168|  263568.0000kb|      0.0000kb added| ALWAYS| Connected
000006.168|  263584.0000kb|     16.0000kb added| ALWAYS| Receiving PKT_World_SendGameNumber, GameID: 000000002fc3b5ae, PlatformID: NA1
000006.169|  263584.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000006.169|  263584.0000kb|      0.0000kb added| ALWAYS| Received client ID
000006.170|  263448.0000kb|   -136.0000kb added| ALWAYS| Set focus to app
000006.170|  263448.0000kb|      0.0000kb added| ALWAYS| Input started
000006.178|  263576.0000kb|    128.0000kb added|  ERROR| Duplicate key/value pair ([evtSmartCastSpell2, [<Unbound>]] in C:\Riot Games\League of Legends\/Config/Input.ini
000006.178|  263576.0000kb|      0.0000kb added|  ERROR| Duplicate key/value pair ([evtCastSpell2, [w]] in C:\Riot Games\League of Legends\/Config/Input.ini
000006.178|  263576.0000kb|      0.0000kb added|  ERROR| Duplicate key/value pair ([evtSmartCastSpell2, [w]] in C:\Riot Games\League of Legends\/Config/Input.ini
000006.178|  263576.0000kb|      0.0000kb added|  ERROR| Duplicate key/value pair ([evtCastSpell2, [<Unbound>]] in C:\Riot Games\League of Legends\/Config/Input.ini
000006.178|  263576.0000kb|      0.0000kb added|  ERROR| Duplicate key/value pair ([evtSmartCastSpell4, [<Unbound>]] in C:\Riot Games\League of Legends\/Config/Input.ini
000006.179|  263576.0000kb|      0.0000kb added|  ERROR| Duplicate key/value pair ([evtSmartCastSpell3, [<Unbound>]] in C:\Riot Games\League of Legends\/Config/Input.ini
000006.179|  263576.0000kb|      0.0000kb added|  ERROR| Duplicate key/value pair ([evtSmartCastSpell2, [<Unbound>]] in C:\Riot Games\League of Legends\/Config/Input.ini
000006.179|  263576.0000kb|      0.0000kb added|  ERROR| Duplicate key/value pair ([evtSmartCastSpell1, [<Unbound>]] in C:\Riot Games\League of Legends\/Config/Input.ini
000006.179|  263576.0000kb|      0.0000kb added|  ERROR| Duplicate key/value pair ([evtCastSpell4, [r]] in C:\Riot Games\League of Legends\/Config/Input.ini
000006.179|  263576.0000kb|      0.0000kb added|  ERROR| Duplicate key/value pair ([evtCastSpell3, [e]] in C:\Riot Games\League of Legends\/Config/Input.ini
000006.179|  263576.0000kb|      0.0000kb added|  ERROR| Duplicate key/value pair ([evtCastSpell2, [w]] in C:\Riot Games\League of Legends\/Config/Input.ini
000006.179|  263576.0000kb|      0.0000kb added|  ERROR| Duplicate key/value pair ([evtCastSpell1, [q]] in C:\Riot Games\League of Legends\/Config/Input.ini
000006.179|  263576.0000kb|      0.0000kb added|  ERROR| Duplicate key/value pair ([evtSmartCastSpell4, [r]] in C:\Riot Games\League of Legends\/Config/Input.ini
000006.179|  263576.0000kb|      0.0000kb added|  ERROR| Duplicate key/value pair ([evtSmartCastSpell3, [e]] in C:\Riot Games\League of Legends\/Config/Input.ini
000006.179|  263576.0000kb|      0.0000kb added|  ERROR| Duplicate key/value pair ([evtSmartCastSpell2, [w]] in C:\Riot Games\League of Legends\/Config/Input.ini
000006.179|  263576.0000kb|      0.0000kb added|  ERROR| Duplicate key/value pair ([evtSmartCastSpell1, [q]] in C:\Riot Games\League of Legends\/Config/Input.ini
000006.179|  263576.0000kb|      0.0000kb added|  ERROR| Duplicate key/value pair ([evtCastSpell4, [<Unbound>]] in C:\Riot Games\League of Legends\/Config/Input.ini
000006.180|  263576.0000kb|      0.0000kb added|  ERROR| Duplicate key/value pair ([evtCastSpell3, [<Unbound>]] in C:\Riot Games\League of Legends\/Config/Input.ini
000006.180|  263576.0000kb|      0.0000kb added|  ERROR| Duplicate key/value pair ([evtCastSpell2, [<Unbound>]] in C:\Riot Games\League of Legends\/Config/Input.ini
000006.180|  263576.0000kb|      0.0000kb added|  ERROR| Duplicate key/value pair ([evtCastSpell1, [<Unbound>]] in C:\Riot Games\League of Legends\/Config/Input.ini
000006.180|  263576.0000kb|      0.0000kb added|  ERROR| Duplicate key/value pair ([evtSmartCastSpell2, [<Unbound>]] in C:\Riot Games\League of Legends\/Config/Input.ini
000006.180|  263576.0000kb|      0.0000kb added|  ERROR| Duplicate key/value pair ([evtCastSpell2, [w]] in C:\Riot Games\League of Legends\/Config/Input.ini
000006.180|  263576.0000kb|      0.0000kb added|  ERROR| Duplicate key/value pair ([evtSmartCastSpell2, [w]] in C:\Riot Games\League of Legends\/Config/Input.ini
000006.180|  263576.0000kb|      0.0000kb added|  ERROR| Duplicate key/value pair ([evtCastSpell2, [<Unbound>]] in C:\Riot Games\League of Legends\/Config/Input.ini
000006.180|  263576.0000kb|      0.0000kb added|  ERROR| Duplicate key/value pair ([evtSmartCastSpell4, [<Unbound>]] in C:\Riot Games\League of Legends\/Config/Input.ini
000006.180|  263576.0000kb|      0.0000kb added|  ERROR| Duplicate key/value pair ([evtSmartCastSpell3, [<Unbound>]] in C:\Riot Games\League of Legends\/Config/Input.ini
000006.180|  263576.0000kb|      0.0000kb added|  ERROR| Duplicate key/value pair ([evtSmartCastSpell2, [<Unbound>]] in C:\Riot Games\League of Legends\/Config/Input.ini
000006.180|  263576.0000kb|      0.0000kb added|  ERROR| Duplicate key/value pair ([evtSmartCastSpell1, [<Unbound>]] in C:\Riot Games\League of Legends\/Config/Input.ini
000006.181|  263576.0000kb|      0.0000kb added|  ERROR| Duplicate key/value pair ([evtCastSpell4, [r]] in C:\Riot Games\League of Legends\/Config/Input.ini
000006.181|  263576.0000kb|      0.0000kb added|  ERROR| Duplicate key/value pair ([evtCastSpell3, [e]] in C:\Riot Games\League of Legends\/Config/Input.ini
000006.181|  263576.0000kb|      0.0000kb added|  ERROR| Duplicate key/value pair ([evtCastSpell2, [w]] in C:\Riot Games\League of Legends\/Config/Input.ini
000006.181|  263576.0000kb|      0.0000kb added|  ERROR| Duplicate key/value pair ([evtCastSpell1, [q]] in C:\Riot Games\League of Legends\/Config/Input.ini
000006.224|  263528.0000kb|    -48.0000kb added| ALWAYS| Query Status Req started
000006.294|  263528.0000kb|      0.0000kb added| ALWAYS| Query Status Req ended
000006.294|  263528.0000kb|      0.0000kb added| ALWAYS| Waiting for server response...
000006.394|  263528.0000kb|      0.0000kb added| ALWAYS| Receiving PKT_SynchVersionS2C_s, Server :Version 3.5.0.71 [PUBLIC]
000006.394|  263532.0000kb|      4.0000kb added| ALWAYS| Started Map Map1
000006.395|  263580.0000kb|     48.0000kb added| ALWAYS| netUID: 0 defaultname
000006.395|  263580.0000kb|      0.0000kb added| ALWAYS| Adding level zip file: Map1.zip
000006.399|  263600.0000kb|     20.0000kb added| ALWAYS| PlayGame Started
000008.013|  327396.0000kb|  63796.0000kb added| ALWAYS| PlayGame Entered
000008.013|  327432.0000kb|     36.0000kb added| ALWAYS| CurRenderPipeline
000008.030|  327440.0000kb|      8.0000kb added| ALWAYS| CreateParticleSystemManager
000008.647|  336516.0000kb|   9076.0000kb added| ALWAYS| FMOD: Attempting to load localized audio for en_US
000008.648|  336516.0000kb|      0.0000kb added|  ERROR| MyFMODFileOpenCallback: Failed to open Data\Sounds\FMOD\en_US/LoL_Audio_en_US.fev
000008.648|  336520.0000kb|      4.0000kb added|  ERROR| Manager::LoadEventFile(); attempting to load en_US/LoL_Audio_en_US.fev.  FMOD 23, File not found. 
000008.648|  336520.0000kb|      0.0000kb added|   WARN| AudioManager::LoadEventFile: Failed to load event file: en_US/LoL_Audio_en_US.fev
000008.727|  339860.0000kb|   3340.0000kb added| ALWAYS| LoLAudio::Load(): Successfully loaded default desired language locale: LoL_Audio_en_US.fev
000009.454|  437336.0000kb|  97476.0000kb added|   WARN| r3dTexture EX:  - not found. Dummy texture created.
