--- Log started at Mon Jul 16 00:29:37 2012

000000.000|   13564.0000kb|  13564.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.366|  195300.0000kb| 181736.0000kb added| ALWAYS| Global Log Level set to WARN
000000.366|  195312.0000kb|     12.0000kb added| ALWAYS| Build Version: Version 1.0.0.142 (Jul  6 2012/15:00:22) [PUBLIC] <__MAIN__>
000000.398|  198680.0000kb|   3368.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.171/deploy/LolClient.exe" "216.133.234.201 5172 nbxCL7gfvE2+v82YhPHCUw== <id_removed>"
000000.398|  198692.0000kb|     12.0000kb added| ALWAYS| Started System Init
000000.400|  198812.0000kb|    120.0000kb added| ALWAYS| Maestro Init
000000.477|  198988.0000kb|    176.0000kb added| ALWAYS| Maestro completed init
000000.492|  200260.0000kb|   1272.0000kb added| ALWAYS| StartSession called
000000.492|  200260.0000kb|      0.0000kb added| ALWAYS| Started Init event arguments
000000.493|  200320.0000kb|     60.0000kb added| ALWAYS| Waiting until connection...
000000.493|  200320.0000kb|      0.0000kb added| ALWAYS| InitRender() enter
000000.496|  201000.0000kb|    680.0000kb added| ALWAYS| r3dRenderLayer::Init(0x004704c2) enter
000000.519|  209148.0000kb|   8148.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000000.534|  209880.0000kb|    732.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000001.306|  227028.0000kb|  17148.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000001.306|  227028.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.165/deploy/data/menu/IMEConfig.xml", "rb") failed: No such file or directory
000001.306|  227028.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000001.306|  227028.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.165/deploy/data/menu/IMEConfig.xml".
000001.306|  227032.0000kb|      4.0000kb added|   WARN| FileManager::Open: Can't open C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.165/deploy/data/menu/IMEConfig.xml (from file (null))
000001.532|  230652.0000kb|   3620.0000kb added| ALWAYS| Connected
000001.532|  230680.0000kb|     28.0000kb added| ALWAYS| Receiving PKT_World_SendGameNumber, GameID :000000001ac87868
000001.532|  230680.0000kb|      0.0000kb added| ALWAYS| Received client ID
000001.532|  230680.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000001.532|  230680.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.532|  230680.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.532|  230684.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2320
000001.532|  230684.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000001.532|  230684.0000kb|      0.0000kb added| ALWAYS| Started Init render
000001.533|  230704.0000kb|     20.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects\lol_air_client\releases\0.0.0.171\deploy\preferences\
000001.533|  230716.0000kb|     12.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(0)
000001.533|  230716.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(1)
000001.533|  230716.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(2)
000001.533|  230716.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(3)
000001.533|  230716.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(4)
000001.533|  230716.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(5)
000001.533|  230716.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(6)
000001.533|  230716.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(7)
000001.533|  230716.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(8)
000001.533|  230716.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(9)
000001.533|  230716.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(10)
000001.533|  230716.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(11)
000001.533|  230716.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(12)
000001.533|  230716.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(13)
000001.533|  230724.0000kb|      8.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(14)
000001.533|  230736.0000kb|     12.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(15)
000001.533|  230736.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(16)
000001.533|  230736.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(17)
000001.533|  230736.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(18)
000001.533|  230736.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(19)
000001.533|  230736.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(20)
000001.533|  230740.0000kb|      4.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(21)
000001.533|  230740.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(22)
000001.533|  230740.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(23)
000001.533|  230740.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(24)
000001.533|  230740.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(25)
000001.533|  230740.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(26)
000001.534|  230740.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(27)
000001.534|  230740.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(28)
000001.537|  230932.0000kb|    192.0000kb added| ALWAYS| r3dRenderLayer::SetMode(XRes = 1280, YRes = 720, BPP = 32,  Flags=256, RenderPath = 101) enter
000001.538|  230932.0000kb|      0.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Enumerating Display Modes
000001.538|  230968.0000kb|     36.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Creating d3d device
000001.674|  233056.0000kb|   2088.0000kb added| ALWAYS| Physical memory: 8589934592
000001.674|  233056.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.674|  233056.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.675|  233056.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.675|  233056.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 2322
000001.675|  233056.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.675|  233056.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000003.259|  258564.0000kb|  25508.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Initialize shaders for current rendering path
000003.323|  260056.0000kb|   1492.0000kb added| ALWAYS| r3dRenderLayer::SetMode exit successfully
000003.430|  265188.0000kb|   5132.0000kb added| ALWAYS| r3dRenderLayer::RecreateOwnedResources
000003.502|  266772.0000kb|   1584.0000kb added| ALWAYS| Set focus to app
000003.502|  266772.0000kb|      0.0000kb added| ALWAYS| Input started
000003.516|  266996.0000kb|    224.0000kb added| ALWAYS| Query Status Req started
000003.527|  267036.0000kb|     40.0000kb added| ALWAYS| Query Status Req ended
000003.527|  267036.0000kb|      0.0000kb added| ALWAYS| Waiting for server response...
000003.727|  267036.0000kb|      0.0000kb added| ALWAYS| Receiving PKT_SynchVersionS2C_s, Server :Version 1.0.0.142 [PUBLIC]
000003.727|  267040.0000kb|      4.0000kb added| ALWAYS| Started Map Map1
000003.727|  267056.0000kb|     16.0000kb added| ALWAYS| netUID: 0 defaultname
000003.727|  267056.0000kb|      0.0000kb added| ALWAYS| Adding level zip file: Map1.zip
000003.730|  267076.0000kb|     20.0000kb added| ALWAYS| PlayGame Started
000003.848|  272228.0000kb|   5152.0000kb added| ALWAYS| PlayGame Entered
000003.848|  272536.0000kb|    308.0000kb added| ALWAYS| CurRenderPipeline
000003.874|  281060.0000kb|   8524.0000kb added| ALWAYS| CreateParticleSystemManager
000007.767|  423168.0000kb| 142108.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000007.767|  423168.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("data/items/icons2d/annieincinerate.dds", "rb") failed: No such file or directory
000007.767|  423168.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000007.767|  423168.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "data/items/icons2d/annieincinerate.dds".
000007.768|  423168.0000kb|      0.0000kb added|   WARN| FileManager::Open: Can't open data/items/icons2d/annieincinerate.dds (from file r3dTexture::LoadRawTexture)
000007.768|  423168.0000kb|      0.0000kb added|  ERROR| Can not open file <data/items/icons2d/annieincinerate.dds> *********
000007.768|  423168.0000kb|      0.0000kb added|  ERROR| Failed to load data/items/icons2d/annieincinerate.dds
000007.768|  423168.0000kb|      0.0000kb added|   WARN| r3dTexture EX: data/items/icons2d/annieincinerate.dds - not found. Dummy texture created.
000008.512|  430124.0000kb|   6956.0000kb added|  ERROR| Failed to load Behavior Tree Node Definition file: DATA\Summoner\SummonerBlockLibrary.xml!
000008.512|  430124.0000kb|      0.0000kb added|  ERROR| Failed to load Behavior Tree Node Definition file: DATA\Summoner\SummonerBlockLibraryClient.xml!
000008.512|  430124.0000kb|      0.0000kb added|  ERROR| Unable to load Behavior Tree metadata file: DATA\Summoner\SummonerBlockLibrary.xml. from group BehaviorTreeMetaData, using key 'BehaviorTreeMetaData' on map: Map1  Remaining Behavior Tree loading skipped!
000008.702|  438352.0000kb|   8228.0000kb added| ALWAYS| FMOD: Attempting to load localized audio for en_US
000008.746|  440432.0000kb|   2080.0000kb added| ALWAYS| LoLAudio::Load(): Successfully loaded default desired language locale: LoL_Audio_en_US.fev
000008.751|  440720.0000kb|    288.0000kb added| ALWAYS| GameWorld.Update()
000008.751|  440720.0000kb|      0.0000kb added| ALWAYS| Begin Game Object Update
000009.200|  457636.0000kb|  16916.0000kb added| ALWAYS| End Game Object Update
000010.206|  483312.0000kb|  25676.0000kb added| ALWAYS| PreloadGlobalEffects()
000010.206|  483312.0000kb|      0.0000kb added| ALWAYS| PreloadGlobalEffects
000010.322|  489244.0000kb|   5932.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000010.322|  489244.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000010.322|  489244.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "data/particles/aoe.tga".
000010.322|  489244.0000kb|      0.0000kb added|   WARN| FileManager::Open: Can't open data/particles/aoe.tga (from file r3dTexture::LoadRawTexture)
000010.322|  489244.0000kb|      0.0000kb added|  ERROR| Can not open file <data/particles/aoe.tga> *********
000010.322|  489244.0000kb|      0.0000kb added|  ERROR| Failed to load data/particles/aoe.tga
000010.322|  489244.0000kb|      0.0000kb added|   WARN| r3dTexture EX: data/particles/aoe.tga - not found. Dummy texture created.
000010.593|  519184.0000kb|  29940.0000kb added| ALWAYS| PreloadGlobalEffects Finished
000010.593|  519184.0000kb|      0.0000kb added| ALWAYS| PreloadGlobalBuffAssets()
000010.707|  523368.0000kb|   4184.0000kb added| ALWAYS| ObjectManager_RegisterNetworkWorld()
000010.709|  523392.0000kb|     24.0000kb added| ALWAYS| FogOfWar::Init()
000010.710|  523628.0000kb|    236.0000kb added| ALWAYS| Gamma::CreateIAPI()
000010.712|  523652.0000kb|     24.0000kb added| ALWAYS| SimulationClock->Init()
000010.877|  547808.0000kb|  24156.0000kb added|   WARN| Flash swf data/menu/Scoreboard.swf does not have a valid _global.ContentWidth defaulting
000011.433|  590272.0000kb|  42464.0000kb added|   WARN| Flash swf data\menu\Tooltips.swf does not have a valid _global.ContentWidth defaulting
000011.443|  590672.0000kb|    400.0000kb added|   WARN| Flash swf data\menu\RainboomTooltip.swf does not have a valid _global.ContentWidth defaulting
000012.025|  620996.0968kb|  30324.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000012.025|  620996.0968kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("data/particles/purp_white_lightbar.tga", "rb") failed: No such file or directory
000012.025|  620996.0968kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000012.025|  620996.0968kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "data/particles/purp_white_lightbar.tga".
000012.025|  620996.0968kb|      0.0000kb added|   WARN| FileManager::Open: Can't open data/particles/purp_white_lightbar.tga (from file r3dTexture::LoadRawTexture)
000012.025|  620996.0968kb|      0.0000kb added|  ERROR| Can not open file <data/particles/purp_white_lightbar.tga> *********
000012.025|  620996.0968kb|      0.0000kb added|  ERROR| Failed to load data/particles/purp_white_lightbar.tga
000012.025|  620996.0968kb|      0.0000kb added|   WARN| r3dTexture EX: data/particles/purp_white_lightbar.tga - not found. Dummy texture created.
000016.390|  660188.0032kb|  39192.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000016.390|  660188.0032kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("data/items/icons2d/apollomanoftomorrow2.dds", "rb") failed: No such file or directory
000016.390|  660188.0032kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000016.390|  660188.0032kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "data/items/icons2d/apollomanoftomorrow2.dds".
000016.390|  660188.0032kb|      0.0000kb added|   WARN| FileManager::Open: Can't open data/items/icons2d/apollomanoftomorrow2.dds (from file r3dTexture::LoadRawTexture)
000016.390|  660188.0032kb|      0.0000kb added|  ERROR| Can not open file <data/items/icons2d/apollomanoftomorrow2.dds> *********
000016.390|  660188.0032kb|      0.0000kb added|  ERROR| Failed to load data/items/icons2d/apollomanoftomorrow2.dds
000016.390|  660188.0032kb|      0.0000kb added|   WARN| r3dTexture EX: data/items/icons2d/apollomanoftomorrow2.dds - not found. Dummy texture created.
000016.617|  667136.0000kb|   6948.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000016.618|  667136.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("data/items/icons2d/apollogunstance.dds", "rb") failed: No such file or directory
000016.618|  667136.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000016.618|  667136.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "data/items/icons2d/apollogunstance.dds".
000016.618|  667136.0000kb|      0.0000kb added|   WARN| FileManager::Open: Can't open data/items/icons2d/apollogunstance.dds (from file r3dTexture::LoadRawTexture)
000016.618|  667136.0000kb|      0.0000kb added|  ERROR| Can not open file <data/items/icons2d/apollogunstance.dds> *********
000016.618|  667136.0000kb|      0.0000kb added|  ERROR| Failed to load data/items/icons2d/apollogunstance.dds
000016.618|  667136.0000kb|      0.0000kb added|   WARN| r3dTexture EX: data/items/icons2d/apollogunstance.dds - not found. Dummy texture created.
000019.894|  744356.0968kb|  77220.0000kb added| ALWAYS| GAMESTATE_GAMELOOP PreRender
000019.894|  744364.0032kb|      8.0000kb added| ALWAYS| GAMESTATE_GAMELOOP Render
000019.967|  762492.0032kb|  18128.0000kb added| ALWAYS| GAMESTATE_GAMELOOP FlushText
000019.987|  762492.0032kb|      0.0000kb added| ALWAYS| Start Main Loop
000019.987|  762492.0032kb|      0.0000kb added| ALWAYS| PKT_C2S_CharSelected sent
000019.988|  762504.0000kb|     12.0000kb added| ALWAYS| Waiting for all players to connect
000019.988|  762504.0000kb|      0.0000kb added| ALWAYS| Waiting for all players to connect end
000057.736|  753364.0968kb|  -9140.0000kb added| ALWAYS| r3dRenderLayer::RecreateOwnedResources
000075.903|   11580.0000kb| -741784.0000kb added| ALWAYS| PKT_S2C_StartSpawn
000075.903|   11808.0000kb|    228.0000kb added| ALWAYS| Creating Hero...
000075.925|   24868.0000kb|  13060.0000kb added| ALWAYS| Hero Xerath created for NWK SheepHerder
000075.925|   24868.0000kb|      0.0000kb added| ALWAYS| Spawning heroes/minions
000075.935|   29904.0000kb|   5036.0000kb added| ALWAYS| Creating Hero...
000075.977|   35924.0000kb|   6020.0000kb added|  ERROR| Failed to load .skn file for character [data\characters\ezreal_cyber_1/ezreal_cyber_1.ini], skin [MeshSkin]000075.977|   36056.0000kb|    132.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000075.977|   36056.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("data\characters\ezreal_cyber_1\_skeleton", "rb") failed: No such file or directory
000075.977|   36056.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000075.977|   36056.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "data\characters\ezreal_cyber_1\_skeleton".
000075.977|   36056.0000kb|      0.0000kb added|   WARN| FileManager::Open: Can't open data\characters\ezreal_cyber_1\_skeleton (from file C:\jenkins\workspace\New-Code-CI-__MAIN__\code\Animation\AnimUtils\RigResourceSerializer.cpp)
000075.977|   36056.0000kb|      0.0000kb added|  ERROR| Failed to load data\characters\ezreal_cyber_1\_skeleton
000075.977|   36060.0000kb|      4.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000075.977|   36060.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("Data\Characters\ezreal_cyber_1\Animations.list", "rt") failed: No such file or directory
000075.978|   36060.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000075.978|   36060.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "Data\Characters\ezreal_cyber_1\Animations.list".
000075.978|   36060.0000kb|      0.0000kb added|   WARN| FileManager::Open: Can't open Data\Characters\ezreal_cyber_1\Animations.list (from file Riot::Animation::`anonymous-namespace'::LoadCompatibleList)
000076.012|   39860.0000kb|   3800.0000kb added|  ERROR| Failed to load .skn file for character [data\characters\ezreal_cyber_2/ezreal_cyber_2.ini], skin [MeshSkin]000076.013|   39860.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000076.013|   39860.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("data\characters\ezreal_cyber_2\_skeleton", "rb") failed: No such file or directory
000076.013|   39860.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000076.013|   39860.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "data\characters\ezreal_cyber_2\_skeleton".
000076.013|   39860.0000kb|      0.0000kb added|   WARN| FileManager::Open: Can't open data\characters\ezreal_cyber_2\_skeleton (from file C:\jenkins\workspace\New-Code-CI-__MAIN__\code\Animation\AnimUtils\RigResourceSerializer.cpp)
000076.013|   39860.0000kb|      0.0000kb added|  ERROR| Failed to load data\characters\ezreal_cyber_2\_skeleton
000076.013|   39864.0000kb|      4.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000076.013|   39864.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("Data\Characters\ezreal_cyber_2\Animations.list", "rt") failed: No such file or directory
000076.013|   39864.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000076.013|   39864.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "Data\Characters\ezreal_cyber_2\Animations.list".
000076.013|   39864.0000kb|      0.0000kb added|   WARN| FileManager::Open: Can't open Data\Characters\ezreal_cyber_2\Animations.list (from file Riot::Animation::`anonymous-namespace'::LoadCompatibleList)
000076.037|   42096.0000kb|   2232.0000kb added|  ERROR| Failed to load .skn file for character [data\characters\ezreal_cyber_3/ezreal_cyber_3.ini], skin [MeshSkin]000076.037|   42096.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000076.037|   42100.0000kb|      4.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("data\characters\ezreal_cyber_3\_skeleton", "rb") failed: No such file or directory
000076.037|   42100.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000076.037|   42100.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "data\characters\ezreal_cyber_3\_skeleton".
000076.038|   42100.0000kb|      0.0000kb added|   WARN| FileManager::Open: Can't open data\characters\ezreal_cyber_3\_skeleton (from file C:\jenkins\workspace\New-Code-CI-__MAIN__\code\Animation\AnimUtils\RigResourceSerializer.cpp)
000076.038|   42100.0000kb|      0.0000kb added|  ERROR| Failed to load data\characters\ezreal_cyber_3\_skeleton
000076.038|   42100.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("Data\Characters\ezreal_cyber_3\Animations.list", "rt") failed: No such file or directory
