--- Log started at Mon Jul 30 20:51:34 2012

000000.000|   13524.0000kb|  13524.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.367|  196104.0000kb| 182580.0000kb added| ALWAYS| Global Log Level set to WARN
000000.367|  196128.0000kb|     24.0000kb added| ALWAYS| Build Version: Version 1.0.0.143 (Jul 18 2012/13:03:39) [PUBLIC] <__MAIN__>
000000.397|  199544.0000kb|   3416.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.176/deploy/LolClient.exe" "216.133.234.179 5224 hzZbAt9lqgDbz0A+b2RUbA== <id_removed>"
000000.398|  199552.0000kb|      8.0000kb added| ALWAYS| Started System Init
000000.400|  199660.0000kb|    108.0000kb added| ALWAYS| Maestro Init
000000.475|  199832.0000kb|    172.0000kb added| ALWAYS| Maestro completed init
000000.486|  200960.0000kb|   1128.0000kb added| ALWAYS| StartSession called
000000.486|  200968.0000kb|      8.0000kb added| ALWAYS| Started Init event arguments
000000.486|  201008.0000kb|     40.0000kb added| ALWAYS| Waiting until connection...
000000.486|  201008.0000kb|      0.0000kb added| ALWAYS| InitRender() enter
000000.488|  201652.0000kb|    644.0000kb added| ALWAYS| r3dRenderLayer::Init(0x005203f4) enter
000000.506|  211208.0000kb|   9556.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000000.517|  211920.0000kb|    712.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000001.325|  229464.0000kb|  17544.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000001.325|  229464.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.170/deploy/data/menu/IMEConfig.xml", "rb") failed: No such file or directory
000001.325|  229464.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000001.325|  229464.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.170/deploy/data/menu/IMEConfig.xml".
000001.325|  229468.0000kb|      4.0000kb added|   WARN| FileManager::Open: Can't open C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.170/deploy/data/menu/IMEConfig.xml (from file (null))
000001.547|  231664.0000kb|   2196.0000kb added| ALWAYS| Connected
000001.548|  231664.0000kb|      0.0000kb added| ALWAYS| Received client ID
000001.548|  231664.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000001.548|  231664.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.548|  231664.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.548|  231668.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2312
000001.548|  231668.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000001.548|  231668.0000kb|      0.0000kb added| ALWAYS| Started Init render
000001.549|  231680.0000kb|     12.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects\lol_air_client\releases\0.0.0.176\deploy\preferences\
000001.549|  231684.0000kb|      4.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(0)
000001.549|  231684.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(1)
000001.549|  231684.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(2)
000001.549|  231684.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(3)
000001.549|  231684.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(4)
000001.550|  231684.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(5)
000001.550|  231684.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(6)
000001.550|  231684.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(7)
000001.550|  231684.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(8)
000001.550|  231684.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(9)
000001.550|  231684.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(10)
000001.550|  231684.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(11)
000001.550|  231684.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(12)
000001.550|  231684.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(13)
000001.550|  231692.0000kb|      8.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(14)
000001.550|  231700.0000kb|      8.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(15)
000001.550|  231700.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(16)
000001.550|  231700.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(17)
000001.550|  231700.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(18)
000001.551|  231700.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(19)
000001.551|  231700.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(20)
000001.551|  231704.0000kb|      4.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(21)
000001.551|  231704.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(22)
000001.551|  231704.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(23)
000001.551|  231704.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(24)
000001.551|  231704.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(25)
000001.551|  231704.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(26)
000001.551|  231704.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(27)
000001.551|  231704.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(28)
000001.560|  231896.0000kb|    192.0000kb added| ALWAYS| r3dRenderLayer::SetMode(XRes = 1280, YRes = 720, BPP = 32,  Flags=256, RenderPath = 101) enter
000001.560|  231900.0000kb|      4.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Enumerating Display Modes
000001.561|  231932.0000kb|     32.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Creating d3d device
000001.856|  233612.0000kb|   1680.0000kb added| ALWAYS| Physical memory: 8589934592
000001.856|  233612.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.856|  233612.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.856|  233612.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.856|  233612.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 2320
000001.856|  233612.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.856|  233612.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000003.375|  258112.0000kb|  24500.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Initialize shaders for current rendering path
000003.434|  259536.0000kb|   1424.0000kb added| ALWAYS| r3dRenderLayer::SetMode exit successfully
000003.558|  264696.0000kb|   5160.0000kb added| ALWAYS| r3dRenderLayer::RecreateOwnedResources
000003.625|  266236.0000kb|   1540.0000kb added| ALWAYS| Set focus to app
000003.625|  266236.0000kb|      0.0000kb added| ALWAYS| Input started
000003.639|  266424.0000kb|    188.0000kb added| ALWAYS| Query Status Req started
000003.648|  266316.0000kb|   -108.0000kb added| ALWAYS| Receiving PKT_World_SendGameNumber, GameID :000000001bae32a8
000003.768|  266348.0000kb|     32.0000kb added| ALWAYS| Query Status Req ended
000003.769|  266348.0000kb|      0.0000kb added| ALWAYS| Waiting for server response...
000003.969|  266348.0000kb|      0.0000kb added| ALWAYS| Receiving PKT_SynchVersionS2C_s, Server :Version 1.0.0.143 [PUBLIC]
000003.969|  266352.0000kb|      4.0000kb added| ALWAYS| Started Map Map1
000003.969|  266376.0000kb|     24.0000kb added| ALWAYS| netUID: 3 defaultname
000003.969|  266376.0000kb|      0.0000kb added| ALWAYS| Adding level zip file: Map1.zip
000003.972|  266400.0000kb|     24.0000kb added| ALWAYS| PlayGame Started
000004.092|  271720.0000kb|   5320.0000kb added| ALWAYS| PlayGame Entered
000004.092|  271788.0000kb|     68.0000kb added| ALWAYS| CurRenderPipeline
000004.113|  280508.0000kb|   8720.0000kb added| ALWAYS| CreateParticleSystemManager
000007.725|  439972.0000kb| 159464.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000007.726|  439972.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("data/items/icons2d/annieincinerate.dds", "rb") failed: No such file or directory
000007.726|  439972.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000007.726|  439972.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "data/items/icons2d/annieincinerate.dds".
000007.726|  439972.0000kb|      0.0000kb added|   WARN| FileManager::Open: Can't open data/items/icons2d/annieincinerate.dds (from file r3dTexture::LoadRawTexture)
000007.726|  439972.0000kb|      0.0000kb added|  ERROR| Can not open file <data/items/icons2d/annieincinerate.dds> *********
000007.726|  439972.0000kb|      0.0000kb added|  ERROR| Failed to load data/items/icons2d/annieincinerate.dds
000007.726|  439972.0000kb|      0.0000kb added|   WARN| r3dTexture EX: data/items/icons2d/annieincinerate.dds - not found. Dummy texture created.
000008.523|  446068.0000kb|   6096.0000kb added|  ERROR| Failed to load Behavior Tree Node Definition file: DATA\Summoner\SummonerBlockLibrary.xml!
000008.523|  446068.0000kb|      0.0000kb added|  ERROR| Failed to load Behavior Tree Node Definition file: DATA\Summoner\SummonerBlockLibraryClient.xml!
000008.523|  446068.0000kb|      0.0000kb added|  ERROR| Unable to load Behavior Tree metadata file: DATA\Summoner\SummonerBlockLibrary.xml. from group BehaviorTreeMetaData, using key 'BehaviorTreeMetaData' on map: Map1  Remaining Behavior Tree loading skipped!
000008.664|  451920.0000kb|   5852.0000kb added| ALWAYS| FMOD: Attempting to load localized audio for en_US
000008.707|  454072.0000kb|   2152.0000kb added| ALWAYS| LoLAudio::Load(): Successfully loaded default desired language locale: LoL_Audio_en_US.fev
000008.710|  454232.0000kb|    160.0000kb added| ALWAYS| GameWorld.Update()
000008.710|  454232.0000kb|      0.0000kb added| ALWAYS| Begin Game Object Update
000009.424|  468476.0000kb|  14244.0000kb added| ALWAYS| End Game Object Update
000010.427|  489392.0000kb|  20916.0000kb added| ALWAYS| PreloadGlobalEffects()
000010.427|  489392.0000kb|      0.0000kb added| ALWAYS| PreloadGlobalEffects
000010.524|  494284.0000kb|   4892.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000010.524|  494284.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000010.524|  494284.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "data/particles/aoe.tga".
000010.524|  494284.0000kb|      0.0000kb added|   WARN| FileManager::Open: Can't open data/particles/aoe.tga (from file r3dTexture::LoadRawTexture)
000010.524|  494284.0000kb|      0.0000kb added|  ERROR| Can not open file <data/particles/aoe.tga> *********
000010.524|  494284.0000kb|      0.0000kb added|  ERROR| Failed to load data/particles/aoe.tga
000010.524|  494284.0000kb|      0.0000kb added|   WARN| r3dTexture EX: data/particles/aoe.tga - not found. Dummy texture created.
000010.803|  524484.0000kb|  30200.0000kb added| ALWAYS| PreloadGlobalEffects Finished
000010.803|  524484.0000kb|      0.0000kb added| ALWAYS| PreloadGlobalBuffAssets()
000010.917|  528900.0000kb|   4416.0000kb added| ALWAYS| ObjectManager_RegisterNetworkWorld()
000010.918|  528928.0000kb|     28.0000kb added| ALWAYS| FogOfWar::Init()
000010.921|  529048.0000kb|    120.0000kb added| ALWAYS| Gamma::CreateIAPI()
000010.923|  529052.0000kb|      4.0000kb added| ALWAYS| SimulationClock->Init()
000011.092|  553388.0032kb|  24336.0000kb added|   WARN| Flash swf data/menu/Scoreboard.swf does not have a valid _global.ContentWidth defaulting
000011.650|  599360.0000kb|  45972.0000kb added|   WARN| Flash swf data\menu\Tooltips.swf does not have a valid _global.ContentWidth defaulting
000011.654|  599808.0000kb|    448.0000kb added|   WARN| Flash swf data\menu\RainboomTooltip.swf does not have a valid _global.ContentWidth defaulting
000012.486|  628116.0968kb|  28308.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000012.487|  628116.0968kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("data/items/icons2d/apollomanoftomorrow2.dds", "rb") failed: No such file or directory
000012.487|  628116.0968kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
