000000.000|   88796.0000kb|  88796.0000kb added| ALWAYS| Logging started at 2013-06-14T22:24:36.171
000000.002|   89220.0000kb|    424.0000kb added| ALWAYS| Global logging level set to   WARN
000000.002|   89224.0000kb|      4.0000kb added| ALWAYS| Build Version: Version 3.8.0.226 (Jun  3 2013/20:06:29) [PUBLIC] <Releases/3.8> ChangeList: 277770
000000.027|   91316.0000kb|   2092.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.027|   91352.0000kb|     36.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.1.29/deploy/LolClient.exe" "spectator 216.133.234.17:8088 gJ1PQDYOB4Zu0OlJBBIf8HlS1/XQLWlx 923264154 <id_removed>"
000000.033|   92588.0000kb|   1236.0000kb added| ALWAYS| Started ReplayDownloadManager thread.
000000.033|   92592.0000kb|      4.0000kb added| ALWAYS| ==== Fetch MetaData Phase ====
000000.033|   92592.0000kb|      0.0000kb added| ALWAYS| ---- Waiting to fetch 5000
000000.035|   92636.0000kb|     44.0000kb added| ALWAYS| Started System Init
000000.035|   92636.0000kb|      0.0000kb added| ALWAYS| Maestro Init
000000.042|   95492.0000kb|   2856.0000kb added| ALWAYS| Maestro completed init
000000.042|   95496.0000kb|      4.0000kb added| ALWAYS| Replay mode
000000.060|   96088.0000kb|    592.0000kb added| ALWAYS| StartSession called
000000.060|   96096.0000kb|      8.0000kb added| ALWAYS| Started Init event arguments
000000.061|   96124.0000kb|     28.0000kb added| ALWAYS| Waiting until connection...
000000.061|   96128.0000kb|      4.0000kb added| ALWAYS| InitRenderer() enter
000000.061|   96320.0000kb|    192.0000kb added| ALWAYS| r3dRenderLayer::Init(0x061604b0) enter
000000.084|  108816.0000kb|  12496.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000001.125|  112576.0000kb|   3760.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.125|  112576.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.125|  112576.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 2322
000001.126|  112576.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.126|  112576.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000003.023|  124528.0000kb|  11952.0000kb added| ALWAYS| Loaded locale en_US via fontconfig
000003.029|  121708.0000kb|  -2820.0000kb added|  ERROR| Missing file on r3dGFile open :C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.233/deploy/Data/Menu/IMEConfig.xml
000003.036|  121868.0000kb|    160.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects/lol_air_client/releases/0.0.1.29/deploy/preferences/
000003.041|  122120.0000kb|    252.0000kb added| ALWAYS| r3dRenderLayer::SetMode(XRes = 1366, YRes = 768, BPP = 32,  Flags=0) enter
000003.041|  122144.0000kb|     24.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Creating d3d device
000003.571|  134132.0000kb|  11988.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Initialize shaders for current rendering path
000003.700|  135164.0000kb|   1032.0000kb added| ALWAYS| r3dRenderLayer::SetMode exit successfully
000004.810|  137656.0000kb|   2492.0000kb added| ALWAYS| In Riot::Win::Resize: Resizing the window and retrieving monitor info
000004.828|  137656.0000kb|      0.0000kb added| ALWAYS| In Riot::Win::Resize: Initial VideoMode(6413748) and resolution (1366 x 768) 
000004.828|  137656.0000kb|      0.0000kb added| ALWAYS| In Riot::Win::Resize: VideoMode(6413748) and resolution (683 x 384) 
000004.828|  137660.0000kb|      4.0000kb added| ALWAYS| In Riot::Win::Resize: Resized window to resolution 1366x768
000004.908|  142404.0000kb|   4744.0000kb added| ALWAYS| r3dRenderLayer::RecreateOwnedResources
000005.135|  142908.0000kb|    504.0000kb added| ALWAYS| Spectator server version retrieved: 1.80.130
000005.241|  145472.0000kb|   2564.0000kb added| ALWAYS| Sleeping
000005.267|  145508.0000kb|     36.0000kb added| ALWAYS| Replay metadata retrieved.
000005.267|  145508.0000kb|      0.0000kb added| ALWAYS| ==== Fetch Startup Chunk Phase ====
000005.340|  145512.0000kb|      4.0000kb added| ALWAYS| Start processing App Update
000005.340|  145516.0000kb|      4.0000kb added| ALWAYS| End processing App Update
000005.340|  145516.0000kb|      0.0000kb added| ALWAYS| Replay ready.
000005.342|  145384.0000kb|   -132.0000kb added| ALWAYS| Set focus to app
000005.342|  145384.0000kb|      0.0000kb added| ALWAYS| Input started
000005.353|  145496.0000kb|    112.0000kb added|   WARN| Duplicate key/value pair ([evtSmartCastSpell2, [<Unbound>]] in C:\Riot Games\League of Legends\/Config/Input.ini
000005.353|  145496.0000kb|      0.0000kb added|   WARN| Duplicate key/value pair ([evtCastSpell2, [w]] in C:\Riot Games\League of Legends\/Config/Input.ini
000005.353|  145496.0000kb|      0.0000kb added|   WARN| Duplicate key/value pair ([evtSmartCastSpell2, [w]] in C:\Riot Games\League of Legends\/Config/Input.ini
000005.353|  145496.0000kb|      0.0000kb added|   WARN| Duplicate key/value pair ([evtCastSpell2, [<Unbound>]] in C:\Riot Games\League of Legends\/Config/Input.ini
000005.353|  145496.0000kb|      0.0000kb added|   WARN| Duplicate key/value pair ([evtSmartCastSpell4, [<Unbound>]] in C:\Riot Games\League of Legends\/Config/Input.ini
000005.353|  145496.0000kb|      0.0000kb added|   WARN| Duplicate key/value pair ([evtSmartCastSpell3, [<Unbound>]] in C:\Riot Games\League of Legends\/Config/Input.ini
000005.353|  145496.0000kb|      0.0000kb added|   WARN| Duplicate key/value pair ([evtSmartCastSpell2, [<Unbound>]] in C:\Riot Games\League of Legends\/Config/Input.ini
000005.353|  145496.0000kb|      0.0000kb added|   WARN| Duplicate key/value pair ([evtSmartCastSpell1, [<Unbound>]] in C:\Riot Games\League of Legends\/Config/Input.ini
000005.353|  145496.0000kb|      0.0000kb added|   WARN| Duplicate key/value pair ([evtCastSpell4, [r]] in C:\Riot Games\League of Legends\/Config/Input.ini
000005.353|  145496.0000kb|      0.0000kb added|   WARN| Duplicate key/value pair ([evtCastSpell3, [e]] in C:\Riot Games\League of Legends\/Config/Input.ini
000005.354|  145496.0000kb|      0.0000kb added|   WARN| Duplicate key/value pair ([evtCastSpell2, [w]] in C:\Riot Games\League of Legends\/Config/Input.ini
000005.354|  145496.0000kb|      0.0000kb added|   WARN| Duplicate key/value pair ([evtCastSpell1, [q]] in C:\Riot Games\League of Legends\/Config/Input.ini
000005.354|  145496.0000kb|      0.0000kb added|   WARN| Duplicate key/value pair ([evtSmartCastSpell4, [r]] in C:\Riot Games\League of Legends\/Config/Input.ini
000005.354|  145496.0000kb|      0.0000kb added|   WARN| Duplicate key/value pair ([evtSmartCastSpell3, [e]] in C:\Riot Games\League of Legends\/Config/Input.ini
000005.354|  145496.0000kb|      0.0000kb added|   WARN| Duplicate key/value pair ([evtSmartCastSpell2, [w]] in C:\Riot Games\League of Legends\/Config/Input.ini
000005.354|  145496.0000kb|      0.0000kb added|   WARN| Duplicate key/value pair ([evtSmartCastSpell1, [q]] in C:\Riot Games\League of Legends\/Config/Input.ini
000005.354|  145496.0000kb|      0.0000kb added|   WARN| Duplicate key/value pair ([evtCastSpell4, [<Unbound>]] in C:\Riot Games\League of Legends\/Config/Input.ini
000005.354|  145496.0000kb|      0.0000kb added|   WARN| Duplicate key/value pair ([evtCastSpell3, [<Unbound>]] in C:\Riot Games\League of Legends\/Config/Input.ini
000005.354|  145496.0000kb|      0.0000kb added|   WARN| Duplicate key/value pair ([evtCastSpell2, [<Unbound>]] in C:\Riot Games\League of Legends\/Config/Input.ini
000005.355|  145496.0000kb|      0.0000kb added|   WARN| Duplicate key/value pair ([evtCastSpell1, [<Unbound>]] in C:\Riot Games\League of Legends\/Config/Input.ini
000005.355|  145496.0000kb|      0.0000kb added|   WARN| Duplicate key/value pair ([evtSmartCastSpell2, [<Unbound>]] in C:\Riot Games\League of Legends\/Config/Input.ini
000005.355|  145496.0000kb|      0.0000kb added|   WARN| Duplicate key/value pair ([evtCastSpell2, [w]] in C:\Riot Games\League of Legends\/Config/Input.ini
000005.355|  145360.0000kb|   -136.0000kb added|   WARN| Duplicate key/value pair ([evtSmartCastSpell2, [w]] in C:\Riot Games\League of Legends\/Config/Input.ini
000005.355|  145360.0000kb|      0.0000kb added|   WARN| Duplicate key/value pair ([evtCastSpell2, [<Unbound>]] in C:\Riot Games\League of Legends\/Config/Input.ini
000005.355|  145360.0000kb|      0.0000kb added|   WARN| Duplicate key/value pair ([evtSmartCastSpell4, [<Unbound>]] in C:\Riot Games\League of Legends\/Config/Input.ini
000005.355|  145360.0000kb|      0.0000kb added|   WARN| Duplicate key/value pair ([evtSmartCastSpell3, [<Unbound>]] in C:\Riot Games\League of Legends\/Config/Input.ini
000005.355|  145360.0000kb|      0.0000kb added|   WARN| Duplicate key/value pair ([evtSmartCastSpell2, [<Unbound>]] in C:\Riot Games\League of Legends\/Config/Input.ini
000005.355|  145360.0000kb|      0.0000kb added|   WARN| Duplicate key/value pair ([evtSmartCastSpell1, [<Unbound>]] in C:\Riot Games\League of Legends\/Config/Input.ini
000005.356|  145360.0000kb|      0.0000kb added|   WARN| Duplicate key/value pair ([evtCastSpell4, [r]] in C:\Riot Games\League of Legends\/Config/Input.ini
000005.356|  145360.0000kb|      0.0000kb added|   WARN| Duplicate key/value pair ([evtCastSpell3, [e]] in C:\Riot Games\League of Legends\/Config/Input.ini
000005.356|  145360.0000kb|      0.0000kb added|   WARN| Duplicate key/value pair ([evtCastSpell2, [w]] in C:\Riot Games\League of Legends\/Config/Input.ini
000005.356|  145360.0000kb|      0.0000kb added|   WARN| Duplicate key/value pair ([evtCastSpell1, [q]] in C:\Riot Games\League of Legends\/Config/Input.ini
000005.374|  145432.0000kb|     72.0000kb added| ALWAYS| ---- Waiting to fetch 10000
000005.396|  145480.0000kb|     48.0000kb added| ALWAYS| Waiting for server response...
000015.374|  145484.0000kb|      4.0000kb added| ALWAYS| ---- Downloading Chunk 1
000015.596|  146576.0000kb|   1092.0000kb added| ALWAYS| **** Request chunk 1
000015.596|  146576.0000kb|      0.0000kb added| ALWAYS| Requesting chunk id 1 of chunk type 1
000015.596|  146576.0000kb|      0.0000kb added| ALWAYS| Started new chunk.  ChunkID: 1  chunk start time: 0.000000  current time: 0.000000
000015.596|  146592.0000kb|     16.0000kb added| ALWAYS| Receiving PKT_World_SendGameNumber, GameID: 000000003707e49a, PlatformID: NA1
