--- Log started at Wed Aug 22 23:51:02 2012

000000.000|   13516.0000kb|  13516.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.388|  196492.0000kb| 182976.0000kb added| ALWAYS| Global Log Level set to WARN
000000.388|  196504.0000kb|     12.0000kb added| ALWAYS| Build Version: Version 1.0.0.145 (Aug 18 2012/15:23:04) [PUBLIC] <Releases/1_145_Rengar>
000000.423|  200324.0000kb|   3820.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000000.423|  200324.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("ClientZips.txt", "rt") failed: No such file or directory
000000.423|  200324.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000000.423|  200324.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "ClientZips.txt".
000000.423|  200328.0000kb|      4.0000kb added|   WARN| FileManager::Open: Can't open ClientZips.txt (from file Riot::File::InputFileStream::open)
000000.423|  200328.0000kb|      0.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.423|  200380.0000kb|     52.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.193/deploy/LolClient.exe" "216.133.234.153 5103 ZZ9aChbqt0B7orrCGJKYAQ== <id_removed>"
000000.423|  200436.0000kb|     56.0000kb added| ALWAYS| Started System Init
000000.426|  200556.0000kb|    120.0000kb added| ALWAYS| Maestro Init
000000.602|  200888.0000kb|    332.0000kb added| ALWAYS| Maestro completed init
000000.651|  202116.0000kb|   1228.0000kb added| ALWAYS| StartSession called
000000.651|  202124.0000kb|      8.0000kb added| ALWAYS| Started Init event arguments
000000.652|  202160.0000kb|     36.0000kb added| ALWAYS| Waiting until connection...
000000.652|  202160.0000kb|      0.0000kb added| ALWAYS| InitRender() enter
000000.655|  202804.0000kb|    644.0000kb added| ALWAYS| r3dRenderLayer::Init(0x004f06f0) enter
000000.713|  220520.0000kb|  17716.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000000.729|  221248.0000kb|    728.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000001.643|  238444.0000kb|  17196.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000001.643|  238444.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.179/deploy/data/menu/IMEConfig.xml", "rb") failed: No such file or directory
000001.643|  238444.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000001.643|  238444.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.179/deploy/data/menu/IMEConfig.xml".
000001.643|  238444.0000kb|      0.0000kb added|   WARN| FileManager::Open: Can't open C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.179/deploy/data/menu/IMEConfig.xml (from file (null))
000001.874|  239556.0000kb|   1112.0000kb added| ALWAYS| Connected
000001.874|  239584.0000kb|     28.0000kb added| ALWAYS| Receiving PKT_World_SendGameNumber, GameID :000000001d53446b
000001.874|  239584.0000kb|      0.0000kb added| ALWAYS| Received client ID
000001.874|  239584.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000001.874|  239584.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.874|  239584.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.874|  239588.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2322
000001.875|  239588.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000001.875|  239588.0000kb|      0.0000kb added| ALWAYS| Started Init render
000001.875|  239600.0000kb|     12.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects\lol_air_client\releases\0.0.0.193\deploy\preferences\
000001.875|  239608.0000kb|      8.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(0)
000001.875|  239608.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(1)
000001.875|  239608.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(2)
000001.875|  239608.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(3)
000001.875|  239608.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(4)
000001.875|  239608.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(5)
000001.875|  239608.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(6)
000001.875|  239608.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(7)
000001.875|  239608.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(8)
000001.875|  239608.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(9)
000001.875|  239608.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(10)
000001.875|  239608.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(11)
000001.875|  239608.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(12)
000001.875|  239608.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(13)
000001.875|  239620.0000kb|     12.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(14)
000001.875|  239632.0000kb|     12.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(15)
000001.875|  239632.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(16)
000001.875|  239632.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(17)
000001.876|  239632.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(18)
000001.876|  239632.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(19)
000001.876|  239632.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(20)
000001.876|  239636.0000kb|      4.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(21)
000001.876|  239636.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(22)
000001.876|  239636.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(23)
000001.876|  239636.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(24)
000001.876|  239636.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(25)
000001.876|  239636.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(26)
000001.876|  239636.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(27)
000001.876|  239636.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(28)
000001.881|  239840.0000kb|    204.0000kb added| ALWAYS| r3dRenderLayer::SetMode(XRes = 1280, YRes = 720, BPP = 32,  Flags=256, RenderPath = 101) enter
000001.881|  239840.0000kb|      0.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Enumerating Display Modes
000001.881|  239872.0000kb|     32.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Creating d3d device
000003.589|  262920.0000kb|  23048.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Initialize shaders for current rendering path
000003.603|  263444.0000kb|    524.0000kb added| ALWAYS| Physical memory: 8589934592
000003.603|  263444.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000003.603|  263444.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000003.603|  263444.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000003.603|  263444.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 2357
000003.603|  263444.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000003.603|  263444.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000003.644|  264208.0000kb|    764.0000kb added| ALWAYS| r3dRenderLayer::SetMode exit successfully
000003.816|  269300.0000kb|   5092.0000kb added| ALWAYS| r3dRenderLayer::RecreateOwnedResources
000003.910|  270856.0000kb|   1556.0000kb added| ALWAYS| Set focus to app
000003.910|  270856.0000kb|      0.0000kb added| ALWAYS| Input started
000003.937|  271036.0000kb|    180.0000kb added| ALWAYS| Query Status Req started
000004.047|  271060.0000kb|     24.0000kb added| ALWAYS| Query Status Req ended
000004.047|  271060.0000kb|      0.0000kb added| ALWAYS| Waiting for server response...
000004.147|  271060.0000kb|      0.0000kb added| ALWAYS| Receiving PKT_SynchVersionS2C_s, Server :Version 1.0.0.145 [PUBLIC]
000004.147|  271064.0000kb|      4.0000kb added| ALWAYS| Started Map Map1
000004.148|  271088.0000kb|     24.0000kb added| ALWAYS| netUID: 0 defaultname
000004.148|  271088.0000kb|      0.0000kb added| ALWAYS| Adding level zip file: Map1.zip
000004.149|  271100.0000kb|     12.0000kb added| ALWAYS| PlayGame Started
000004.257|  276164.0000kb|   5064.0000kb added| ALWAYS| PlayGame Entered
000004.257|  276232.0000kb|     68.0000kb added| ALWAYS| CurRenderPipeline
000004.278|  284956.0000kb|   8724.0000kb added| ALWAYS| CreateParticleSystemManager
000007.957|  440792.0000kb| 155836.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
