--- Log started at Sat Sep 08 23:43:17 2012

000000.000|   13512.0000kb|  13512.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.489|  196512.0000kb| 183000.0000kb added| ALWAYS| Global Log Level set to WARN
000000.489|  196528.0000kb|     16.0000kb added| ALWAYS| Build Version: Version 1.0.0.146 (Aug 29 2012/11:24:47) [PUBLIC] <__MAIN__>
000000.516|  199848.0000kb|   3320.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000000.516|  199848.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("ClientZips.txt", "rt") failed: No such file or directory
000000.517|  199848.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000000.517|  199848.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "ClientZips.txt".
000000.517|  199852.0000kb|      4.0000kb added|   WARN| FileManager::Open: Can't open ClientZips.txt (from file Riot::File::InputFileStream::open)
000000.517|  199852.0000kb|      0.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.517|  199892.0000kb|     40.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.198/deploy/LolClient.exe" "216.133.234.97 5194 4ZIck5A6+/A1iYCmWhoNkg== <id_removed>"
000000.518|  199908.0000kb|     16.0000kb added| ALWAYS| Started System Init
000000.519|  200032.0000kb|    124.0000kb added| ALWAYS| Maestro Init
000000.521|  200208.0000kb|    176.0000kb added| ALWAYS| Maestro completed init
000000.531|  201292.0000kb|   1084.0000kb added| ALWAYS| StartSession called
000000.531|  201300.0000kb|      8.0000kb added| ALWAYS| Started Init event arguments
000000.531|  201328.0000kb|     28.0000kb added| ALWAYS| Waiting until connection...
000000.531|  201328.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.531|  201328.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000000.531|  201328.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000000.531|  201332.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2352
000000.532|  201332.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.532|  201336.0000kb|      4.0000kb added| ALWAYS| InitRenderer() enter
000000.534|  201932.0000kb|    596.0000kb added| ALWAYS| r3dRenderLayer::Init(0x004e0794) enter
000000.551|  211488.0000kb|   9556.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000001.736|  215960.0000kb|   4472.0000kb added| ALWAYS| Physical memory: 8589934592
000001.736|  215960.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.736|  215960.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.736|  215960.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.736|  215960.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 2297
000001.736|  215960.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.736|  215960.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000003.005|  218968.0000kb|   3008.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000003.729|  236116.0000kb|  17148.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000003.729|  236116.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.182/deploy/data/menu/IMEConfig.xml", "rb") failed: No such file or directory
000003.729|  236116.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000003.729|  236116.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.182/deploy/data/menu/IMEConfig.xml".
000003.729|  236116.0000kb|      0.0000kb added|   WARN| FileManager::Open: Can't open C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.182/deploy/data/menu/IMEConfig.xml (from file (null))
000003.733|  236300.0000kb|    184.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects\lol_air_client\releases\0.0.0.198\deploy\preferences\
000003.734|  236308.0000kb|      8.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(0)
000003.734|  236308.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(1)
000003.734|  236308.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(2)
000003.734|  236308.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(3)
000003.734|  236308.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(4)
000003.734|  236308.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(5)
000003.734|  236308.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(6)
000003.734|  236308.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(7)
000003.734|  236308.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(8)
000003.734|  236308.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(9)
000003.734|  236308.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(10)
000003.734|  236308.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(11)
000003.734|  236308.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(12)
000003.734|  236308.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(13)
000003.734|  236312.0000kb|      4.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(14)
000003.734|  236328.0000kb|     16.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(15)
000003.734|  236328.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(16)
000003.734|  236328.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(17)
000003.734|  236328.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(18)
000003.734|  236328.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(19)
000003.734|  236328.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(20)
000003.734|  236332.0000kb|      4.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(21)
000003.734|  236332.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(22)
000003.734|  236332.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(23)
000003.734|  236332.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(24)
000003.734|  236332.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(25)
000003.734|  236332.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(26)
000003.734|  236332.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(27)
000003.735|  236332.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(28)
000003.738|  236400.0000kb|     68.0000kb added| ALWAYS| r3dRenderLayer::SetMode(XRes = 1280, YRes = 720, BPP = 32,  Flags=256, RenderPath = 101) enter
000003.738|  236400.0000kb|      0.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Enumerating Display Modes
000003.738|  236428.0000kb|     28.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Creating d3d device
000005.361|  257948.0000kb|  21520.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Initialize shaders for current rendering path
000005.421|  259560.0000kb|   1612.0000kb added| ALWAYS| r3dRenderLayer::SetMode exit successfully
000005.548|  264780.0000kb|   5220.0000kb added| ALWAYS| r3dRenderLayer::RecreateOwnedResources
000005.824|  266428.0000kb|   1648.0000kb added| ALWAYS| Connected
000005.824|  266456.0000kb|     28.0000kb added| ALWAYS| Received client ID
000005.825|  266356.0000kb|   -100.0000kb added| ALWAYS| Set focus to app
000005.825|  266356.0000kb|      0.0000kb added| ALWAYS| Input started
000005.862|  266604.0000kb|    248.0000kb added| ALWAYS| Query Status Req started
000005.873|  266604.0000kb|      0.0000kb added| ALWAYS| Receiving PKT_World_SendGameNumber, GameID :000000001e6526fa
000005.984|  266624.0000kb|     20.0000kb added| ALWAYS| Query Status Req ended
000005.984|  266624.0000kb|      0.0000kb added| ALWAYS| Waiting for server response...
