--- Log started at Thu Sep 06 19:44:10 2012

000000.000|   13332.0000kb|  13332.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.648|  196340.0000kb| 183008.0000kb added| ALWAYS| Global Log Level set to WARN
000000.648|  196364.0000kb|     24.0000kb added| ALWAYS| Build Version: Version 1.0.0.146 (Aug 29 2012/11:24:47) [PUBLIC] <__MAIN__>
000000.699|  199820.0000kb|   3456.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000000.699|  199820.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("ClientZips.txt", "rt") failed: No such file or directory
000000.699|  199820.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000000.699|  199820.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "ClientZips.txt".
000000.699|  199824.0000kb|      4.0000kb added|   WARN| FileManager::Open: Can't open ClientZips.txt (from file Riot::File::InputFileStream::open)
000000.699|  199824.0000kb|      0.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.700|  199864.0000kb|     40.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.198/deploy/LolClient.exe" "216.133.234.61 5205 i2P83PNqupEeHwNiQqMayA== <id_removed>"
000000.701|  199880.0000kb|     16.0000kb added| ALWAYS| Started System Init
000000.703|  200000.0000kb|    120.0000kb added| ALWAYS| Maestro Init
000000.707|  200172.0000kb|    172.0000kb added| ALWAYS| Maestro completed init
000000.753|  201276.0000kb|   1104.0000kb added| ALWAYS| StartSession called
000000.753|  201276.0000kb|      0.0000kb added| ALWAYS| Started Init event arguments
000000.754|  201296.0000kb|     20.0000kb added| ALWAYS| Waiting until connection...
000000.754|  201296.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.754|  201296.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000000.754|  201296.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000000.754|  201300.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2328
000000.754|  201300.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.754|  201304.0000kb|      4.0000kb added| ALWAYS| InitRenderer() enter
000000.758|  201900.0000kb|    596.0000kb added| ALWAYS| r3dRenderLayer::Init(0x001f00e8) enter
000000.786|  211220.0000kb|   9320.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000002.137|  215032.0000kb|   3812.0000kb added| ALWAYS| Physical memory: 8589934592
000002.138|  215032.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000002.138|  215032.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000002.138|  215032.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000002.138|  215032.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 2328
000002.138|  215032.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000002.138|  215032.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000004.675|  218632.0000kb|   3600.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000005.914|  235780.0000kb|  17148.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000005.914|  235780.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.182/deploy/data/menu/IMEConfig.xml", "rb") failed: No such file or directory
000005.914|  235780.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
