--- Log started at Tue Jul 10 15:47:13 2012

000000.000|   13748.0000kb|  13748.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.376|  195704.0000kb| 181956.0000kb added| ALWAYS| Global Log Level set to WARN
000000.376|  195728.0000kb|     24.0000kb added| ALWAYS| Build Version: Version 1.0.0.142 (Jul  6 2012/15:00:22) [PUBLIC] <__MAIN__>
000000.410|  199264.0000kb|   3536.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.165/deploy/LolClient.exe" "216.133.234.180 5140 VdRymc5AMi7dzJ1gMMB5sQ== <id_removed>"
000000.410|  199268.0000kb|      4.0000kb added| ALWAYS| Started System Init
000000.412|  199384.0000kb|    116.0000kb added| ALWAYS| Maestro Init
000000.661|  199564.0000kb|    180.0000kb added| ALWAYS| Maestro completed init
000000.672|  200608.0000kb|   1044.0000kb added| ALWAYS| StartSession called
000000.672|  200620.0000kb|     12.0000kb added| ALWAYS| Started Init event arguments
000000.673|  200652.0000kb|     32.0000kb added| ALWAYS| Waiting until connection...
000000.673|  200652.0000kb|      0.0000kb added| ALWAYS| InitRender() enter
000000.675|  201272.0000kb|    620.0000kb added| ALWAYS| r3dRenderLayer::Init(0x00d00b44) enter
000000.700|  219044.0000kb|  17772.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000000.711|  219776.0000kb|    732.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000001.510|  237248.0000kb|  17472.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000001.510|  237248.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.165/deploy/data/menu/IMEConfig.xml", "rb") failed: No such file or directory
000001.510|  237248.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000001.510|  237248.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.165/deploy/data/menu/IMEConfig.xml".
000001.510|  237252.0000kb|      4.0000kb added|   WARN| FileManager::Open: Can't open C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.165/deploy/data/menu/IMEConfig.xml (from file (null))
000001.734|  239400.0000kb|   2148.0000kb added| ALWAYS| Connected
000001.734|  239400.0000kb|      0.0000kb added| ALWAYS| Received client ID
000001.734|  239400.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000001.734|  239400.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.734|  239400.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.734|  239404.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2321
000001.734|  239404.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000001.734|  239404.0000kb|      0.0000kb added| ALWAYS| Started Init render
000001.734|  239424.0000kb|     20.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects\lol_air_client\releases\0.0.0.165\deploy\preferences\
000001.735|  239436.0000kb|     12.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(0)
000001.735|  239436.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(1)
000001.735|  239436.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(2)
000001.735|  239436.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(3)
000001.735|  239436.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(4)
000001.735|  239436.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(5)
000001.735|  239436.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(6)
000001.735|  239436.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(7)
000001.735|  239436.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(8)
000001.735|  239436.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(9)
000001.735|  239436.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(10)
000001.735|  239436.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(11)
000001.735|  239436.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(12)
000001.735|  239436.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(13)
000001.735|  239444.0000kb|      8.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(14)
000001.735|  239456.0000kb|     12.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(15)
000001.735|  239456.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(16)
000001.735|  239456.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(17)
000001.735|  239456.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(18)
000001.735|  239456.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(19)
000001.735|  239456.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(20)
000001.735|  239460.0000kb|      4.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(21)
000001.735|  239460.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(22)
000001.735|  239460.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(23)
000001.735|  239460.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(24)
