--- Log started at Wed Sep 19 14:49:00 2012

000000.001|  195708.0000kb| 195708.0000kb added| ALWAYS| Global Log Level set to WARN
000000.001|  195812.0000kb|    104.0000kb added| ALWAYS| Build Version: Version 1.0.0.147 (Sep 18 2012/11:19:48) [PUBLIC] <Releases/1_147_Syndra>
000000.034|  199164.0000kb|   3352.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.034|  199192.0000kb|     28.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.203/deploy/LolClient.exe" "216.133.234.132 5157 ZkqQBD0FkyAPzXvrRWwEAA== <id_removed>"
000000.035|  199204.0000kb|     12.0000kb added| ALWAYS| Started System Init
000000.036|  199312.0000kb|    108.0000kb added| ALWAYS| Maestro Init
000000.040|  199492.0000kb|    180.0000kb added| ALWAYS| Maestro completed init
000000.049|  200564.0000kb|   1072.0000kb added| ALWAYS| StartSession called
000000.049|  200572.0000kb|      8.0000kb added| ALWAYS| Started Init event arguments
000000.050|  200600.0000kb|     28.0000kb added| ALWAYS| Waiting until connection...
000000.050|  200600.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.050|  200600.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000000.050|  200600.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000000.050|  200604.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2322
000000.050|  200604.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.050|  200608.0000kb|      4.0000kb added| ALWAYS| InitRenderer() enter
000000.093|  201388.0000kb|    780.0000kb added| ALWAYS| r3dRenderLayer::Init(0x001f0a8a) enter
000000.118|  219092.0000kb|  17704.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000001.211|  223172.0000kb|   4080.0000kb added| ALWAYS| Physical memory: 8589934592
000001.211|  223172.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
