--- Log started at Tue Aug 21 04:39:49 2012

000000.000|   13560.0000kb|  13560.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.622|  196428.0000kb| 182868.0000kb added| ALWAYS| Global Log Level set to WARN
000000.622|  196456.0000kb|     28.0000kb added| ALWAYS| Build Version: Version 1.0.0.145 (Aug 10 2012/15:28:56) [PUBLIC] <__MAIN__>
000000.674|  200752.0000kb|   4296.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000000.674|  200752.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("ClientZips.txt", "rt") failed: No such file or directory
000000.674|  200752.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000000.674|  200752.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "ClientZips.txt".
000000.674|  200756.0000kb|      4.0000kb added|   WARN| FileManager::Open: Can't open ClientZips.txt (from file Riot::File::InputFileStream::open)
000000.674|  200756.0000kb|      0.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.674|  200792.0000kb|     36.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.190/deploy/LolClient.exe" "216.133.234.183 5126 5rj5X6KKvZkHbsMoqejAzA== <id_removed>"
000000.675|  200804.0000kb|     12.0000kb added| ALWAYS| Started System Init
000000.678|  200916.0000kb|    112.0000kb added| ALWAYS| Maestro Init
000000.898|  201416.0000kb|    500.0000kb added| ALWAYS| Maestro completed init
000000.915|  202460.0000kb|   1044.0000kb added| ALWAYS| StartSession called
000000.915|  202472.0000kb|     12.0000kb added| ALWAYS| Started Init event arguments
000000.916|  202504.0000kb|     32.0000kb added| ALWAYS| Waiting until connection...
000000.916|  202504.0000kb|      0.0000kb added| ALWAYS| InitRender() enter
000000.920|  203128.0000kb|    624.0000kb added| ALWAYS| r3dRenderLayer::Init(0x005608b2) enter
000000.990|  220848.0000kb|  17720.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000001.013|  221588.0000kb|    740.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000002.158|  238760.0000kb|  17172.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000002.158|  238760.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.176/deploy/data/menu/IMEConfig.xml", "rb") failed: No such file or directory
000002.158|  238760.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000002.158|  238760.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.176/deploy/data/menu/IMEConfig.xml".
000002.159|  238760.0000kb|      0.0000kb added|   WARN| FileManager::Open: Can't open C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.176/deploy/data/menu/IMEConfig.xml (from file (null))
000002.500|  239876.0000kb|   1116.0000kb added| ALWAYS| Connected
000002.500|  239904.0000kb|     28.0000kb added| ALWAYS| Receiving PKT_World_SendGameNumber, GameID :000000001d30ddf3
000002.500|  239908.0000kb|      4.0000kb added| ALWAYS| Received client ID
000002.500|  239908.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000002.500|  239908.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000002.500|  239908.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000002.500|  239912.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2327
000002.501|  239912.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000002.501|  239912.0000kb|      0.0000kb added| ALWAYS| Started Init render
000002.501|  239928.0000kb|     16.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects\lol_air_client\releases\0.0.0.190\deploy\preferences\
000002.501|  239940.0000kb|     12.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(0)
000002.501|  239940.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(1)
000002.501|  239940.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(2)
000002.501|  239940.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(3)
000002.501|  239940.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(4)
000002.501|  239940.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(5)
000002.501|  239940.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(6)
000002.501|  239940.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(7)
000002.501|  239940.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(8)
000002.502|  239940.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(9)
000002.502|  239940.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(10)
000002.502|  239940.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(11)
000002.502|  239940.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(12)
000002.502|  239940.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(13)
000002.502|  239948.0000kb|      8.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(14)
000002.502|  239960.0000kb|     12.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(15)
000002.502|  239960.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(16)
000002.502|  239960.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(17)
000002.502|  239960.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(18)
000002.502|  239960.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(19)
000002.502|  239960.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(20)
000002.502|  239964.0000kb|      4.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(21)
000002.502|  239964.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(22)
000002.502|  239964.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(23)
000002.502|  239964.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(24)
000002.502|  239964.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(25)
000002.502|  239964.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(26)
000002.502|  239964.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(27)
000002.502|  239964.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(28)
000002.507|  240144.0000kb|    180.0000kb added| ALWAYS| r3dRenderLayer::SetMode(XRes = 1280, YRes = 720, BPP = 32,  Flags=256, RenderPath = 101) enter
000002.507|  240144.0000kb|      0.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Enumerating Display Modes
000002.507|  240176.0000kb|     32.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Creating d3d device
000004.008|  262404.0000kb|  22228.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Initialize shaders for current rendering path
000004.154|  263360.0000kb|    956.0000kb added| ALWAYS| r3dRenderLayer::SetMode exit successfully
000004.395|  268428.0000kb|   5068.0000kb added| ALWAYS| r3dRenderLayer::RecreateOwnedResources
000004.473|  269772.0000kb|   1344.0000kb added| ALWAYS| Physical memory: 8589934592
000004.473|  269772.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000004.474|  269772.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000004.474|  269772.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000004.474|  269772.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 2327
000004.474|  269772.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000004.474|  269772.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000004.514|  270040.0000kb|    268.0000kb added| ALWAYS| Set focus to app
000004.514|  270040.0000kb|      0.0000kb added| ALWAYS| Input started
000004.546|  270100.0000kb|     60.0000kb added| ALWAYS| Query Status Req started
000004.696|  270124.0000kb|     24.0000kb added| ALWAYS| Query Status Req ended
000004.696|  270124.0000kb|      0.0000kb added| ALWAYS| Waiting for server response...
000004.896|  270124.0000kb|      0.0000kb added| ALWAYS| Receiving PKT_SynchVersionS2C_s, Server :Version 1.0.0.145 [PUBLIC]
000004.896|  270132.0000kb|      8.0000kb added| ALWAYS| Started Map Map1
000004.896|  270160.0000kb|     28.0000kb added| ALWAYS| netUID: 1 defaultname
000004.896|  270160.0000kb|      0.0000kb added| ALWAYS| Adding level zip file: Map1.zip
000004.898|  270172.0000kb|     12.0000kb added| ALWAYS| PlayGame Started
000005.045|  275304.0000kb|   5132.0000kb added| ALWAYS| PlayGame Entered
000005.045|  275364.0000kb|     60.0000kb added| ALWAYS| CurRenderPipeline
000005.075|  283916.0000kb|   8552.0000kb added| ALWAYS| CreateParticleSystemManager
000010.763|  432400.0000kb| 148484.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000010.763|  432400.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("data/items/icons2d/annieincinerate.dds", "rb") failed: No such file or directory
000010.763|  432400.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000010.763|  432400.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "data/items/icons2d/annieincinerate.dds".
000010.763|  432400.0000kb|      0.0000kb added|   WARN| FileManager::Open: Can't open data/items/icons2d/annieincinerate.dds (from file r3dTexture::LoadRawTexture)
000010.763|  432400.0000kb|      0.0000kb added|  ERROR| Can not open file <data/items/icons2d/annieincinerate.dds> *********
000010.763|  432400.0000kb|      0.0000kb added|  ERROR| Failed to load data/items/icons2d/annieincinerate.dds
000010.763|  432400.0000kb|      0.0000kb added|   WARN| r3dTexture EX: data/items/icons2d/annieincinerate.dds - not found. Dummy texture created.
000012.555|  440836.0000kb|   8436.0000kb added|  ERROR| Failed to load Behavior Tree Node Definition file: DATA\Summoner\SummonerBlockLibrary.xml!
000012.555|  440836.0000kb|      0.0000kb added|  ERROR| Failed to load Behavior Tree Node Definition file: DATA\Summoner\SummonerBlockLibraryClient.xml!
000012.555|  440836.0000kb|      0.0000kb added|  ERROR| Unable to load Behavior Tree metadata file: DATA\Summoner\SummonerBlockLibrary.xml. from group BehaviorTreeMetaData, using key 'BehaviorTreeMetaData' on map: Map1  Remaining Behavior Tree loading skipped!
000012.759|  447000.0000kb|   6164.0000kb added| ALWAYS| FMOD: Attempting to load localized audio for en_US
000012.821|  449236.0000kb|   2236.0000kb added| ALWAYS| LoLAudio::Load(): Successfully loaded default desired language locale: LoL_Audio_en_US.fev
000012.824|  449336.0000kb|    100.0000kb added| ALWAYS| GameWorld.Update()
000012.824|  449336.0000kb|      0.0000kb added| ALWAYS| Begin Game Object Update
000013.986|  465192.0000kb|  15856.0000kb added| ALWAYS| End Game Object Update
000015.421|  487060.0000kb|  21868.0000kb added| ALWAYS| PreloadGlobalEffects()
000015.421|  487060.0000kb|      0.0000kb added| ALWAYS| PreloadGlobalEffects
000015.574|  492384.0000kb|   5324.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000015.574|  492384.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("data/particles/aoe.tga", "rb") failed: No such file or directory
000015.574|  492384.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000015.574|  492384.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "data/particles/aoe.tga".
000015.574|  492384.0000kb|      0.0000kb added|   WARN| FileManager::Open: Can't open data/particles/aoe.tga (from file r3dTexture::LoadRawTexture)
000015.574|  492384.0000kb|      0.0000kb added|  ERROR| Can not open file <data/particles/aoe.tga> *********
000015.574|  492384.0000kb|      0.0000kb added|  ERROR| Failed to load data/particles/aoe.tga
000015.574|  492400.0000kb|     16.0000kb added|   WARN| r3dTexture EX: data/particles/aoe.tga - not found. Dummy texture created.
000015.956|  522504.0000kb|  30104.0000kb added| ALWAYS| PreloadGlobalEffects Finished
000015.956|  522504.0000kb|      0.0000kb added| ALWAYS| PreloadGlobalBuffAssets()
000016.118|  526872.0000kb|   4368.0000kb added| ALWAYS| ObjectManager_RegisterNetworkWorld()
000016.121|  526904.0000kb|     32.0000kb added| ALWAYS| FogOfWar::Init()
000016.126|  527008.0000kb|    104.0000kb added| ALWAYS| Gamma::CreateIAPI()
000016.129|  527028.0000kb|     20.0000kb added| ALWAYS| SimulationClock->Init()
