--- Log started at Sun Sep 09 15:53:35 2012

000000.000|   13476.0000kb|  13476.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.380|  196472.0000kb| 182996.0000kb added| ALWAYS| Global Log Level set to WARN
000000.380|  196484.0000kb|     12.0000kb added| ALWAYS| Build Version: Version 1.0.0.146 (Aug 29 2012/11:24:47) [PUBLIC] <__MAIN__>
000000.417|  199792.0000kb|   3308.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000000.417|  199792.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("ClientZips.txt", "rt") failed: No such file or directory
000000.417|  199792.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000000.417|  199792.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "ClientZips.txt".
000000.417|  199796.0000kb|      4.0000kb added|   WARN| FileManager::Open: Can't open ClientZips.txt (from file Riot::File::InputFileStream::open)
000000.417|  199796.0000kb|      0.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.417|  199836.0000kb|     40.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.198/deploy/LolClient.exe" "216.133.234.152 5205 ukoA4aFlBZX2DBk7+xjCjg== <id_removed>"
000000.418|  199852.0000kb|     16.0000kb added| ALWAYS| Started System Init
000000.420|  199968.0000kb|    116.0000kb added| ALWAYS| Maestro Init
000000.422|  200152.0000kb|    184.0000kb added| ALWAYS| Maestro completed init
000000.431|  201240.0000kb|   1088.0000kb added| ALWAYS| StartSession called
000000.431|  201248.0000kb|      8.0000kb added| ALWAYS| Started Init event arguments
000000.432|  201276.0000kb|     28.0000kb added| ALWAYS| Waiting until connection...
000000.432|  201276.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.432|  201276.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000000.432|  201276.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000000.432|  201280.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2322
000000.432|  201280.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.432|  201284.0000kb|      4.0000kb added| ALWAYS| InitRenderer() enter
000000.434|  201900.0000kb|    616.0000kb added| ALWAYS| r3dRenderLayer::Init(0x007400f6) enter
000000.451|  211560.0000kb|   9660.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000001.547|  215868.0000kb|   4308.0000kb added| ALWAYS| Physical memory: 8589934592
000001.547|  215868.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.547|  215868.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.547|  215868.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.547|  215868.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 2318
000001.547|  215868.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.548|  215868.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000002.919|  218840.0000kb|   2972.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000003.637|  235988.0000kb|  17148.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000003.637|  235988.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.182/deploy/data/menu/IMEConfig.xml", "rb") failed: No such file or directory
000003.637|  235988.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000003.637|  235988.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.182/deploy/data/menu/IMEConfig.xml".
